ticket,price,market_cap,sector,industry,volume,pct_change
BYSI,$1.71,70314892.00,Health Care,Biotechnology: Pharmaceutical Preparations,23957,0.00%
BZ,$14.03,6493164013.00,Technology,Computer Software: Programming Data Processing,5273134,-1.475%
BZAI,$1.66,236217105.00,Finance,Blank Checks,5365946,-8.287%
BZAIW,$0.45,64034757.00,Finance,Blank Checks,22540,1.58%
BZFD,$1.40,110622954.00,Consumer Discretionary,Telecommunications Equipment,800794,-6.667%
BZFDW,$0.0288,2275672.00,Consumer Discretionary,Telecommunications Equipment,9271,11.197%
BZUN,$2.65,154040231.00,Consumer Discretionary,Catalog/Specialty Distribution,346313,-0.749%
CAAS,$4.43,133656210.00,Consumer Discretionary,Auto Parts:O.E.M.,23006,-0.449%
CABA,$3.25,529928087.00,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),4288069,-7.407%
CABR,$1.26,11455298.00,Consumer Discretionary,Package Goods/Cosmetics,95622,-1.563%
CAC,$50.50,854191340.00,Finance,Major Banks,47639,0.238%
CACC,$544.71,5697705274.00,Finance,Finance: Consumer Services,81068,-0.673%
CADL,$8.51,623529734.00,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),2048396,-8.198%
CAI,$16.49,4661404661.00,Health Care,Medical Specialities,2740846,-4.572%
CAIIU,$9.975,0.00,,,105407,0.00%
CAKE,$66.13,3285693055.00,Consumer Discretionary,Restaurants,1192351,3.587%
CALC,$1.06,16745913.00,Health Care,Biotechnology: Pharmaceutical Preparations,2994544,24.618%
CALM,$75.65,3584038882.00,Consumer Staples,Farming/Seeds/Milling,765686,1.598%
CAMP,$4.11,213415038.00,,,68962,-4.419%
CAMT,$164.21,7643746755.00,Technology,Electronic Components,409313,-9.356%
CAN,$0.3581,275726193.00,Technology,Semiconductors,18835759,-7.943%
CAPNU,$11.29,0.00,,,1,0.00%
CAPR,$26.71,1546826662.00,Health Care,Biotechnology: Pharmaceutical Preparations,578244,-4.436%
CAPS,$0.3162,3992311.00,Consumer Discretionary,RETAIL: Building Materials,241831,-5.471%
CAQ,$9.90,0.00,,,237,0.00%
CAR,$176.79,6245104275.00,Consumer Discretionary,Rental/Leasing Companies,372935,-0.006%
CARE,$28.54,634216165.00,Finance,Major Banks,239946,0.493%
CARG,$27.42,2472930227.00,Technology,EDP Services,775465,0.183%
CARL,$11.07,300937208.00,Health Care,Medical/Dental Instruments,79163,-0.628%
CART,$41.26,9697330126.00,Consumer Discretionary,Business Services,2155928,-0.53%
CASH,$79.89,1686480616.00,Finance,Major Banks,255985,1.063%
CASS,$47.515,611572645.00,Consumer Discretionary,Business Services,86411,1.636%
CAST,$0.6775,28009079.00,Technology,EDP Services,154455,-7.064%
CASY,$761.91,28159454547.00,Consumer Discretionary,Retail-Auto Dealers and Gas Stations,435671,0.045%
CATY,$58.22,3902805355.00,Finance,Major Banks,340874,0.069%
CBAT,$0.72,63825002.00,Miscellaneous,Industrial Machinery/Components,183126,-4.064%
CBC,$28.51,6835790299.00,,,1001520,1.531%
CBFV,$34.13,173128213.00,Finance,Major Banks,1934,-0.467%
CBIO,$18.00,496294830.00,Health Care,Biotechnology: Pharmaceutical Preparations,192629,-2.439%
CBK,$29.74,407475740.00,Finance,Major Banks,63873,1.919%
CBLL,$18.25,692454275.00,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,202496,-2.667%
CBNK,$32.66,532660758.00,Finance,Major Banks,92466,0.215%
CBRL,$33.54,749653311.00,Consumer Discretionary,Restaurants,858133,1.636%
CBRS,$201.01,43263089026.00,Technology,Semiconductors,4396797,-6.681%
CBSH,$53.05,7733478232.00,Finance,Major Banks,1435748,1.677%
CBUS,$1.29,98467808.00,Industrials,Agricultural Chemicals,448961,-7.857%
CCAP,$11.11,409358527.00,Finance,Finance: Consumer Services,205224,-3.475%
CCAQ,$10.39,0.00,Finance,Blank Checks,48,0.00%
CCAQU,$10.66,0.00,Finance,Blank Checks,2,0.00%
CCB,$70.24,1071076274.00,Finance,Major Banks,84726,-0.057%
CCBG,$45.34,775377884.00,Finance,Major Banks,91660,2.463%
CCC,$4.66,2735142898.00,Technology,Computer Software: Prepackaged Software,9653348,-6.613%
CCCC,$3.85,425683805.00,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),2126996,-7.674%
CCD,$25.00,0.00,Finance,Trusts Except Educational Religious and Charitable,107434,-3.101%
CCEC,$22.21,1321225215.00,Consumer Discretionary,Marine Transportation,9943,-4.123%
CCEP,$94.74,43010295702.00,Consumer Staples,Beverages (Production/Distribution),3254667,2.956%
CCG,$0.50,41510031.00,Finance,Specialty Insurers,91728,-6.542%
CCHH,$0.37,14781500.00,Consumer Discretionary,Restaurants,64932,-3.394%
CCII,$10.27,0.00,,,18137,-0.484%
CCIIU,$10.60,0.00,,,4262,1.435%
CCIX,$10.80,0.00,Technology,EDP Services,26131,-0.093%
CCIXW,$0.34,0.00,Technology,EDP Services,430,-0.059%
CCLD,$2.35,99858430.00,Technology,Computer Software: Prepackaged Software,219599,-2.083%
CCNE,$31.05,919980854.00,Finance,Major Banks,134879,0.161%
CCNEP,$24.50,725910819.00,Finance,Major Banks,841,-0.962%
CCOI,$16.83,842807068.00,Consumer Discretionary,Telecommunications Equipment,763633,-2.66%
CCRN,$13.18,426144472.00,Consumer Discretionary,Professional Services,283306,-0.076%
CCSI,$33.50,616331325.00,Technology,Computer Software: Prepackaged Software,151787,-2.503%
CCTG,$0.4649,1819384.00,Consumer Discretionary,Building Products,45233,-5.142%
CCXI,$10.29,0.00,,,3205,0.685%
CCXIU,$10.34,0.00,Finance,Blank Checks,94,0.00%
CCXIW,$1.00,0.00,,,8466,1.01%
CD,$5.33,423435454.00,Finance,Finance: Consumer Services,264888,-18.126%
CDIO,$1.96,5800559.00,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances,64791,-7.109%
CDIOW,$0.0126,37289.00,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances,42781,-47.50%
CDLX,$0.5984,34471237.00,Technology,Computer Software: Programming Data Processing,1420501,-1.918%
CDNA,$22.25,1149423452.00,Health Care,Medical Specialities,548430,-3.763%
CDNL,$60.46,2591730295.00,Industrials,Military/Government/Technical,635303,-4.366%
CDNS,$376.19,103759221040.00,Technology,Computer Software: Prepackaged Software,3520066,-8.621%
CDRO,$9.62,437420582.00,Consumer Discretionary,Services-Misc. Amusement & Recreation,32565,-0.311%
CDROW,$0.7647,34770844.00,Consumer Discretionary,Services-Misc. Amusement & Recreation,151,-1.329%
CDT,$0.736,3575746.00,Health Care,Biotechnology: Pharmaceutical Preparations,322165,-13.412%
CDTG,$3.18,9606780.00,Industrials,Miscellaneous,357473,-34.433%
CDTTW,$0.01,48584.00,Health Care,Biotechnology: Pharmaceutical Preparations,41600,6.383%
CDW,$133.04,16996319121.00,Technology,Retail: Computer Software & Peripheral Equipment,1642146,-4.597%
CDXS,$2.56,232695212.00,Industrials,Major Chemicals,1360693,-8.571%
CDZI,$4.14,348117224.00,Utilities,Water Supply,1195766,-9.211%
CDZIP,$22.445,1887316689.00,Utilities,Water Supply,3145,-1.371%
CECO,$78.02,2798813879.00,Industrials,Pollution Control Equipment,1000585,-3.798%
CEG,$254.83,92042063754.00,Utilities,Electric Utilities: Central,4130689,-3.689%
CELC,$88.28,4305087905.00,Health Care,Medical Specialities,1657199,-4.531%
CELH,$28.13,7191163327.00,Consumer Staples,Beverages (Production/Distribution),11952174,1.369%
CELU,$0.8723,25249562.00,Health Care,Biotechnology: Pharmaceutical Preparations,34257,-12.332%
CELUW,$0.0049,141835.00,Health Care,Biotechnology: Pharmaceutical Preparations,57600,-18.333%
CELZ,$2.06,7615136.00,Finance,Finance: Consumer Services,65157,-2.83%
CENN,$4.35,6374716.00,Industrials,Auto Manufacturing,9111,-4.185%
CENT,$40.16,2512842485.00,Consumer Discretionary,Consumer Specialties,68320,1.465%
CENTA,$35.31,2209374206.00,Consumer Discretionary,Consumer Specialties,272018,1.407%
CENX,$60.12,5950319706.00,Industrials,Aluminum,2195811,-9.499%
CEPF,$10.31,0.00,Finance,Blank Checks,24004,-0.097%
CEPO,$10.60,0.00,Finance,Blank Checks,55099,0.00%
CEPS,$10.30,0.00,Finance,Blank Checks,503,0.00%
CEPT,$12.14,0.00,Finance,Blank Checks,1385266,-3.803%
CEPV,$10.30,0.00,,,6,0.00%
CERS,$2.71,542999920.00,Technology,EDP Services,1607645,-2.867%
CERT,$5.37,835381945.00,Technology,Computer Software: Prepackaged Software,5160806,-4.278%
CETX,$5.52,6139250.00,Technology,Electrical Products,688473,1.266%
CETY,$0.7599,9245024.00,Consumer Discretionary,Metal Fabrications,155731,4.525%
CEVA,$43.575,1213972004.00,Technology,Computer Software: Programming Data Processing,1487854,-12.112%
CFBK,$29.31,188211644.00,Finance,Major Banks,83040,1.63%
CFFI,$74.90,243751714.00,Finance,Major Banks,6793,2.899%
CFFN,$7.85,995143142.00,Finance,Savings Institutions,651607,0.384%
CG,$43.48,15651688086.00,Finance,Investment Managers,5802275,-0.115%
CGABL,$16.15,5841534248.00,Finance,Investment Managers,19924,0.00%
CGBD,$10.64,746140034.00,Finance,Finance: Consumer Services,491736,-1.39%
CGC,$1.03,442509543.00,Health Care," Medicinal Chemicals and Botanical Products ",13451135,-0.962%
CGEM,$13.51,830298201.00,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),753861,-6.376%
CGEN,$2.10,198627736.00,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),242593,-5.405%
CGNT,$8.99,653356835.00,Technology,Computer Software: Prepackaged Software,939697,-2.811%
CGNX,$60.82,10121631010.00,Industrials,Industrial Machinery/Components,1817215,-5.953%
CGO,$13.54,0.00,Finance,Investment Managers,49056,-3.767%
CGON,$53.72,4738236850.00,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),967333,-4.225%
CGTL,$0.3803,9783218.00,Technology,Retail: Computer Software & Peripheral Equipment,1436256,5.992%
CGTX,$1.29,115452439.00,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),1149777,-5.147%
CHA,$11.54,2201408782.00,Consumer Discretionary,Restaurants,815736,-0.345%
CHAI,$0.831,16555534.00,Telecommunications,Telecommunications Equipment,79799,-12.054%
CHAR,$10.81,0.00,,,333,0.278%
CHARR,$0.0812,0.00,,,151,0.00%
CHCI,$16.54,169687631.00,Finance,Real Estate,17166,3.96%
CHCO,$126.78,1789013625.00,Finance,Major Banks,78381,0.811%
CHDN,$86.92,6058055243.00,Consumer Discretionary,Services-Misc. Amusement & Recreation,444602,0.882%
CHEC,$10.1499,0.00,,,100,0.196%
CHECU,$10.29,0.00,Finance,Blank Checks,18,0.00%
CHEF,$80.74,3292385765.00,Consumer Discretionary,Food Distributors,442524,4.127%
CHI,$12.46,0.00,Finance,Investment Managers,224482,-2.884%
CHKP,$135.82,14342053474.00,Technology,Computer Software: Prepackaged Software,1794481,-0.469%
CHMG,$71.03,342351815.00,Finance,Major Banks,59717,1.806%
CHNR,$4.22,5204193.00,Basic Materials,Precious Metals,23138,-9.636%
CHPGU,$10.48,0.00,,,310,1.846%
CHR,$2.26,4660308.00,Technology,EDP Services,65721,-8.502%
CHRD,$134.79,7588566877.00,Energy,Oil & Gas Production,457214,-3.77%
CHRN,$19.03,67811140.00,Industrials,Industrial Machinery/Components,630876,-18.536%
CHRS,$1.45,223662355.00,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),908747,-7.937%
CHRW,$184.09,21699248302.00,Industrials,Integrated Freight & Logistics,1004749,0.071%
CHSCL,$25.59,314040557.00,Industrials,Farming/Seeds/Milling,13702,-0.814%
CHSCM,$24.87,305204715.00,Industrials,Farming/Seeds/Milling,16571,-0.404%
CHSCN,$25.19,309131756.00,Industrials,Farming/Seeds/Milling,15379,-0.04%
CHSCO,$26.15,320912878.00,Industrials,Farming/Seeds/Milling,23054,0.00%
CHSCP,$27.49,337357362.00,Industrials,Farming/Seeds/Milling,18701,-0.218%
CHSN,$1.09,3967368.00,Consumer Staples,Packaged Foods,103379,-14.173%
CHTR,$132.12,18362637028.00,Telecommunications,Cable & Other Pay Television Services,2732074,2.379%
CHW,$8.72,0.00,Finance,Investment Managers,344232,-3.433%
CHY,$12.78,0.00,Finance,Investment Managers,270384,-3.474%
CHYM,$17.48,6660214550.00,Finance,Finance: Consumer Services,2993808,-3.744%
CIFR,$22.45,9183154473.00,Finance,Finance: Consumer Services,25867106,-12.133%
CIGI,$97.16,4965247248.00,Finance,Real Estate,151462,-0.349%
CIIT,$1.20,4342688.00,Energy,Oil & Gas Production,37059,5.727%
CINF,$165.29,25568171585.00,Finance,Property-Casualty Insurers,523721,2.882%
CING,$4.495,60543317.00,Health Care,Biotechnology: Pharmaceutical Preparations,364389,-6.354%
CINGW,$0.0181,243790.00,Health Care,Biotechnology: Pharmaceutical Preparations,64703,-24.583%
CISO,$0.349,15814355.00,Consumer Discretionary,Professional Services,255204,3.869%
CISS,$2.14,1157928.00,Consumer Discretionary,Marine Transportation,75377,-1.835%
CIVB,$26.41,548888221.00,Finance,Major Banks,65606,1.265%
CJMB,$0.722,4076497.00,Consumer Discretionary,Business Services,59476,-13.232%
CLAR,$2.87,110327065.00,Consumer Discretionary,Recreational Games/Products/Toys,146055,0.35%
CLBK,$20.27,2109042197.00,Finance,Savings Institutions,301560,0.099%
CLBT,$13.81,3444763873.00,Technology,Computer Software: Prepackaged Software,1249235,-3.359%
CLDX,$28.62,2246443101.00,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances,1273671,-4.377%
CLFD,$40.04,544121978.00,Utilities,Telecommunications Equipment,418367,-10.002%
CLGN,$0.371,5348012.00,Health Care,Industrial Specialties,39938,-6.052%
CLIK,$1.70,5547156.00,Consumer Discretionary,Diversified Commercial Services,173785,-11.917%
CLIR,$3.94,21325774.00,Industrials,Industrial Machinery/Components,9522,-7.944%
CLLS,$3.06,222128442.00,Health Care,Biotechnology: Pharmaceutical Preparations,46988,-2.857%
CLMB,$23.82,442985304.00,Technology,Retail: Computer Software & Peripheral Equipment,147803,4.108%
CLMT,$35.17,3064965160.00,Energy,Integrated oil Companies,1334600,-5.988%
CLNE,$1.93,425033544.00,Utilities,Natural Gas Distribution,1462666,-3.98%
CLNN,$5.45,69641773.00,Health Care,Biotechnology: Pharmaceutical Preparations,114674,-6.357%
CLOV,$3.83,2017200961.00,Health Care,Medical Specialities,4783738,-4.01%
CLPS,$0.8714,25918444.00,Technology,Computer Software: Prepackaged Software,15112,-3.199%
CLPT,$12.89,386565467.00,Health Care,Medical/Dental Instruments,625978,-9.986%
CLRB,$2.59,20698793.00,Health Care,Biotechnology: Pharmaceutical Preparations,183746,-5.818%
CLRO,$3.1562,8444135.00,Utilities,Telecommunications Equipment,6063,-5.503%
CLSK,$15.59,4000528168.00,Finance,Finance: Consumer Services,39577798,-7.092%
CLSKW,$0.3276,84064979.00,Finance,Finance: Consumer Services,124450,-9.00%
CLST,$15.95,64627741.00,Finance,Savings Institutions,2664,-0.375%
CLWT,$1.23,9116101.00,Consumer Discretionary,Professional and commerical equipment,12443,6.034%
CLYM,$10.55,604124893.00,Health Care,Biotechnology: Pharmaceutical Preparations,985643,-3.30%
CMCO,$12.88,370163034.00,Industrials,Construction/Ag Equipment/Trucks,1266119,-8.523%
CMCSA,$23.82,85128427415.00,Telecommunications,Cable & Other Pay Television Services,37177862,2.10%
CMCT,$3.22,8498089.00,Real Estate,Real Estate Investment Trusts,14688,-1.829%
CME,$257.40,93271295918.00,Finance,Investment Bankers/Brokers/Service,3516200,0.523%
CMII,$9.95,0.00,Finance,Blank Checks,4557,0.00%
CMIIW,$0.55,0.00,Finance,Blank Checks,60,0.00%
CMMB,$1.77,12730313.00,Health Care,Biotechnology: Pharmaceutical Preparations,41890,-1.667%
CMND,$3.98,4055751.00,Health Care,Biotechnology: Pharmaceutical Preparations,41850934,36.77%
CMPR,$94.55,2291144110.00,Consumer Discretionary,Publishing,165173,-2.496%
CMPS,$12.11,1634236265.00,Health Care,Biotechnology: Pharmaceutical Preparations,4270581,-7.203%
CMPX,$2.04,367379347.00,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),3144399,-4.225%
CMRC,$2.82,232684528.00,Technology,Computer Software: Prepackaged Software,719908,-0.879%
CMTL,$4.72,140345042.00,Technology,Radio And Television Broadcasting And Communications Equipment,365327,-12.593%
CMTV,$38.60,215822366.00,Finance,Major Banks,15994,4.043%
CNCK,$1.80,244668820.00,Finance,Finance: Consumer Services,97446,-5.263%
CNDT,$1.53,237298125.00,Consumer Discretionary,Business Services,1059149,-8.383%
CNET,$0.67,2457847.00,Technology,Computer Software: Programming Data Processing,1230,-6.944%
CNEY,$0.95,7793142.00,Industrials,Major Chemicals,91370,-5.00%
CNOB,$30.66,1541845226.00,Finance,Major Banks,312314,0.196%
CNOBP,$24.975,1255955138.00,Finance,Major Banks,534,0.00%
CNSP,$5.00,7307245.00,Health Care,Biotechnology: Pharmaceutical Preparations,13679,-5.303%
CNTA,$39.62,6130361633.00,Health Care,Biotechnology: Pharmaceutical Preparations,1702178,-0.452%
CNTB,$2.17,136631561.00,Health Care,Biotechnology: Pharmaceutical Preparations,277565,-5.652%
CNTN,$2.30,160551224.00,Health Care,Biotechnology: Pharmaceutical Preparations,919970,-6.122%
CNTX,$1.75,160788560.00,Health Care,Biotechnology: Pharmaceutical Preparations,821680,-13.793%
CNTY,$1.40,39440598.00,Consumer Discretionary,Hotels/Resorts,22022,-3.448%
CNVS,$2.56,54514857.00,Consumer Discretionary,Consumer Electronics/Video Chains,152705,-1.158%
CNXC,$27.82,1697154259.00,Technology,Computer Software: Prepackaged Software,888768,-2.625%
CNXN,$72.15,1820059291.00,Consumer Discretionary,Catalog/Specialty Distribution,80686,0.895%
CNXU,$15.2445,385058097.00,Health Care,Industrial Specialties,35546,-4.722%
COAG,$25.30,1181646873.00,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),184215,-0.433%
COCH,$0.6612,50833790.00,Health Care,Industrial Specialties,96981,-5.678%
COCHW,$0.05,3844056.00,Health Care,Industrial Specialties,50601,-19.225%
COCO,$74.09,4231475720.00,Consumer Staples,Beverages (Production/Distribution),894756,0.149%
COCP,$0.9643,13295241.00,Health Care,Biotechnology: Pharmaceutical Preparations,160201,-8.162%
CODA,$11.80,133058594.00,Industrials,Industrial Machinery/Components,146114,-6.423%
CODX,$5.63,20748318.00,Health Care,Medical/Dental Instruments,669747,-2.257%
COFS,$31.78,475906612.00,Finance,Major Banks,69549,1.307%
COGT,$31.02,5300325484.00,Health Care,Biotechnology: Pharmaceutical Preparations,1795136,-5.398%
COHU,$49.81,2349804034.00,Industrials,Electrical Products,1608630,-10.863%
COIN,$152.40,40143853774.00,Finance,Finance: Consumer Services,16718595,-7.147%
COKE,$179.91,11975582134.00,Consumer Staples,Beverages (Production/Distribution),740895,5.662%
COLA,$10.71,0.00,,,109473,0.00%
COLAR,$0.57,0.00,Finance,Blank Checks,15,0.00%
COLAU,$11.84,0.00,,,401,2.069%
COLB,$29.66,8586284256.00,Finance,Major Banks,2249326,0.542%
COLL,$33.38,1082639543.00,Health Care,Biotechnology: Pharmaceutical Preparations,333404,2.111%
COLM,$64.22,3284261662.00,Consumer Discretionary,Apparel,337680,-1.033%
COO,$67.34,13139003561.00,Health Care,Ophthalmic Goods,9091697,8.578%
COOT,$0.6127,17093434.00,Consumer Staples,Packaged Foods,320505,-1.543%
COOTW,$0.0184,513333.00,Consumer Staples,Packaged Foods,500,-1.075%
CORT,$72.62,7795872756.00,Health Care,Biotechnology: Pharmaceutical Preparations,774689,-3.031%
CORZ,$25.85,8217334798.00,Finance,Finance: Consumer Services,13426355,-7.381%
CORZW,$19.04,6052535960.00,Finance,Finance: Consumer Services,352329,-9.934%
CORZZ,$25.62,8144221181.00,Finance,Finance: Consumer Services,19317,-8.50%
COSM,$0.2508,15037214.00,Health Care,Other Pharmaceuticals,1729006,-7.42%
COST,$971.87,431003745243.00,Consumer Discretionary,Department/Specialty Retail Stores,3092226,-0.049%
COYA,$4.42,103680749.00,Health Care,Biotechnology: Pharmaceutical Preparations,234171,-9.24%
CPB,$21.68,6463815860.00,Consumer Staples,Packaged Foods,13460729,0.603%
CPBI,$18.5001,77797638.00,Finance,Savings Institutions,7945,0.00%
CPHC,$15.70,80860244.00,Consumer Discretionary,Services-Misc. Amusement & Recreation,137,0.00%
CPIX,$5.80,86902021.00,Health Care,Biotechnology: Pharmaceutical Preparations,62177,-0.685%
CPOP,$0.2671,21885918.00,Consumer Discretionary,Services-Misc. Amusement & Recreation,19537,-5.918%
CPRT,$30.96,28663123483.00,Consumer Discretionary,Retail-Auto Dealers and Gas Stations,12370171,0.617%
CPRX,$31.27,3826853620.00,Health Care,Biotechnology: Pharmaceutical Preparations,1534902,-0.064%
CPSH,$6.72,121419971.00,Consumer Discretionary,Building Materials,1631056,-13.625%
CPSS,$9.43,204617468.00,Finance,Finance: Consumer Services,18834,2.167%
CPZ,$12.72,249721508.00,Finance,Trusts Except Educational Religious and Charitable,103523,-0.313%
CRAC,$10.11,0.00,,,18,0.00%
CRACR,$0.13,0.00,,,71,0.00%
CRACU,$10.22,0.00,Finance,Blank Checks,353,0.00%
CRAI,$145.71,941729267.00,Consumer Discretionary,Other Consumer Services,91185,2.195%
CRAN,$10.07,0.00,Finance,Blank Checks,26,0.00%
CRANR,$0.204,0.00,Finance,Blank Checks,35822,-2.857%
CRANU,$10.175,0.00,,,20,0.00%
CRAQ,$10.26,0.00,Finance,Blank Checks,5,0.00%
CRAQR,$0.16,0.00,Finance,Blank Checks,100,-33.333%
CRAQU,$10.41,0.00,Finance,Blank Checks,2,0.00%
CRBP,$7.56,140070130.00,Health Care,Biotechnology: Pharmaceutical Preparations,327347,-5.618%
CRBU,$1.92,190426704.00,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),1677277,-7.022%
CRCT,$4.14,868980345.00,Technology,Industrial Machinery/Components,640487,0.242%
CRDF,$1.50,102554844.00,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),2816795,-3.226%
CRDL,$1.11,127952186.00,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),427374,-3.478%
CRDO,$206.89,38160848087.00,Technology,Semiconductors,15917902,-4.878%
CRE,$3.11,6263493.00,Consumer Discretionary,Publishing,56400,-3.118%
CREG,$0.2892,6639780.00,Consumer Discretionary,Business Services,3932917,-9.512%
CRESY,$10.92,774503140.00,Finance,Real Estate,198455,-3.534%
CREX,$4.02,42480417.00,Technology,EDP Services,16983,-0.248%
CRGO,$1.64,84760937.00,Industrials,Integrated Freight & Logistics,45817,1.548%
CRGOW,$0.0672,3473131.00,Industrials,Integrated Freight & Logistics,23817,1.511%
CRIS,$0.4733,18448615.00,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),340498,-5.34%
CRMD,$8.36,655857809.00,Health Care,Biotechnology: Pharmaceutical Preparations,906205,-2.108%
CRML,$9.74,1430696454.00,Basic Materials,Metal Mining,9248970,-11.212%
CRMLW,$3.65,536143948.00,Basic Materials,Metal Mining,36306,-12.47%
CRMT,$7.73,64177939.00,Consumer Discretionary,Retail-Auto Dealers and Gas Stations,141580,-1.529%
CRNC,$10.61,479442653.00,Technology,Computer Software: Prepackaged Software,1519853,-13.95%
CRNT,$2.86,259955968.00,Technology,Radio And Television Broadcasting And Communications Equipment,1048177,-10.625%
CRNX,$32.92,3471091647.00,Health Care,Biotechnology: Pharmaceutical Preparations,863242,-4.938%
CRON,$2.74,1030948857.00,Health Care," Medicinal Chemicals and Botanical Products ",2157637,-2.143%
CROX,$119.35,5930459489.00,Consumer Discretionary,Shoe Manufacturing,1102266,-1.786%
CRSP,$51.84,4999905377.00,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),2298182,-8.973%
CRSR,$9.01,963008721.00,Technology,Computer peripheral equipment,3388981,-9.173%
CRTO,$17.73,888240004.00,Consumer Discretionary,Advertising,542152,2.545%
CRUS,$164.40,8294426839.00,Technology,Semiconductors,401878,-6.394%
CRVL,$59.865,3034627790.00,Finance,Specialty Insurers,223010,1.089%
CRVO,$2.94,27220634.00,Health Care,Biotechnology: Pharmaceutical Preparations,62179,-5.769%
CRVS,$11.12,935085515.00,Health Care,Biotechnology: Pharmaceutical Preparations,1182171,-5.119%
CRWD,$671.02,170818085516.00,Technology,Computer Software: Prepackaged Software,5238851,-6.685%
CRWS,$2.75,29418914.00,Consumer Discretionary,Textiles,82818,2.23%
CRWV,$100.39,54769807035.00,Technology,Computer Software: Prepackaged Software,32460790,-7.072%
CSAI,$0.331,8272229.00,Technology,Computer Software: Programming Data Processing,523103,-15.128%
CSBR,$5.65,78460567.00,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),896,-1.91%
CSCO,$121.64,479436112651.00,Telecommunications,Computer Communications Equipment,33169354,-6.431%
CSGP,$33.89,13839175181.00,Finance,Real Estate,6998718,0.683%
CSHR,$4.29,565337097.00,Finance,Investment Bankers/Brokers/Service,539876,-5.298%
CSHRW,$1.12,147593834.00,Finance,Investment Bankers/Brokers/Service,19559,-13.846%
CSIQ,$17.16,1163734984.00,Technology,Semiconductors,3627208,-11.864%
CSPI,$8.90,89639438.00,Technology,EDP Services,14780,-4.301%
CSQ,$19.97,3172985811.00,Finance,Finance Companies,245868,-3.293%
CSTE,$1.71,59126798.00,Industrials,Building Materials,159069,-1.156%
CSTL,$21.01,637232292.00,Health Care,Medical Specialities,212477,-2.731%
CSWC,$23.21,1442286250.00,Consumer Discretionary,Textiles,573800,-1.444%
CSX,$46.99,87313944843.00,Industrials,Railroads,13615427,1.644%
CTAA,$9.88,0.00,Finance,Blank Checks,3,0.00%
CTAAR,$0.2002,0.00,,,5000,-9.00%
CTAS,$179.85,71964618048.00,Industrials,Garments and Clothing,2508744,-0.061%
CTBI,$67.58,1227504265.00,Finance,Major Banks,64652,0.104%
CTKB,$4.09,528193181.00,Industrials,Biotechnology: Laboratory Analytical Instruments,912428,-5.543%
CTMX,$3.00,653108757.00,Health Care,Biotechnology: Pharmaceutical Preparations,3419769,-5.66%
CTNM,$11.49,429569472.00,Health Care,Biotechnology: Pharmaceutical Preparations,285373,-6.888%
CTNT,$1.76,5208528.00,Consumer Discretionary,Motor Vehicles,443313,-1.676%
CTOR,$0.78,72525339.00,Health Care,Biotechnology: Pharmaceutical Preparations,48533,-1.998%
CTRM,$2.13,20580814.00,Consumer Discretionary,Marine Transportation,27256,-5.333%
CTRN,$43.06,542023262.00,Consumer Discretionary,Clothing/Shoe/Accessory Stores,96428,-6.877%
CTSH,$53.21,25214594445.00,Technology,EDP Services,9231808,-0.356%
CTSO,$0.459,28822789.00,Health Care,Medical/Dental Instruments,77812,-5.943%
CTW,$2.25,140400000.00,Technology,EDP Services,35472,1.81%
CTXR,$0.56,15373439.00,Health Care,Biotechnology: Pharmaceutical Preparations,261852,-5.004%
CUB,$10.89,345959793.00,Finance,Blank Checks,59149,-0.183%
CUBWU,$11.05,0.00,Finance,Blank Checks,449,0.00%
CUBWW,$0.50,0.00,Finance,Blank Checks,294714,-1.961%
CUE,$29.46,123742105.00,Health Care,Biotechnology: Pharmaceutical Preparations,92253,-0.607%
CULP,$3.16,40014397.00,Consumer Discretionary,Textiles,11839,-0.94%
CUPR,$2.43,6515438.00,Health Care,Biotechnology: Pharmaceutical Preparations,118880,-10.989%
CURI,$2.775,164523090.00,Consumer Discretionary,Movies/Entertainment,849141,-11.765%
CURR,$3.18,357056394.00,Consumer Discretionary,Business Services,160956,-9.402%
CURX,$0.303,8594538.00,Health Care,Biotechnology: Pharmaceutical Preparations,111415,-8.735%
CV,$7.19,359238183.00,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,127852,-4.642%
