ticket,price
GBBKR,$0.108
GBBKW,$0.035
GBDC,$14.67
GBIO,$0.48
GCBC,$23.70
GCL,$2.25
GCLWW,$0.0864
GCMG,$12.89
GCMGW,$1.63
GCT,$14.93
GCTK,$0.365
GDC,$2.02
GDEN,$26.17
GDEV,$14.6695
GDEVW,$0.02
GDHG,$1.14
GDRX,$4.42
GDS,$35.27
GDSTR,$0.172
GDTC,$2.48
GDYN,$16.82
GECC,$10.88
GECCH,$24.99
GECCI,$25.01
GECCO,$25.02
GECCZ,$25.1799
GEG,$1.91
GEGGL,$23.9699
GEHC,$81.97
GELS,$1.27
GEN,$27.03
GENK,$6.33
GEOS,$7.57
GERN,$1.64
GEVO,$1.24
GFAI,$1.06
GFAIW,$0.2099
GFS,$37.73
GGAL,$59.42
GGR,$0.3784
GGROW,$0.0265
GH,$42.89
GHRS,$11.00
GIFI,$6.26
GIFT,$1.80
GIG,$10.12
GIGGU,$10.22
GIGGW,$0.075
GIGM,$1.59
GIII,$26.675
GILD,$111.44
GILT,$7.04
GIPR,$1.55
GIPRW,$0.3978
GITS,$1.8223
GLAC,$10.80
GLACR,$0.225
GLAD,$26.93
GLADZ,$25.61
GLBE,$36.09
GLBS,$1.29
GLBZ,$5.00
GLDD,$8.65
GLE,$1.74
GLMD,$1.7269
GLNG,$33.86
GLPG,$26.01
GLPI,$49.78
GLRE,$13.22
GLSI,$12.00
GLTO,$4.05
GLUE,$6.27
GLXG,$0.94
GLYC,$0.2637
GMAB,$20.51
GMGI,$2.09
GMHS,$1.37
GMM,$4.12
GNFT,$3.5101
GNLN,$0.529
GNLX,$3.40
GNPX,$0.3633
GNSS,$2.33
GNTA,$3.83
GNTX,$24.31
GO,$11.99
GOCO,$12.90
GOGL,$7.71
GOGO,$6.86
GOOD,$14.89
GOODN,$23.14
GOODO,$20.67
GOOG,$167.62
GOOGL,$165.49
GORV,$0.61
GOSS,$1.45
GOVX,$1.54
GOVXW,$0.064
GP,$0.557
GPAT,$10.27
GPATW,$0.18
GPCR,$21.05
GPRE,$5.16
GPRO,$0.7132
GRAB,$4.40
GRABW,$0.4784
GRAL,$29.74
GRCE,$2.18
GREE,$0.8146
GREEL,$8.6499
GRFS,$7.98
GRI,$5.99
GRNQ,$0.9237
GROW,$2.235
GRPN,$14.85
GRRR,$33.59
GRRRW,$1.30
GRVY,$53.87
GRWG,$1.05
GRYP,$0.207
GSAT,$21.33
GSBC,$56.66
GSHD,$113.10
GSIT,$2.60
GSIW,$0.47
GSM,$4.03
GSRT,$10.00
GSRTR,$1.22
GSRTU,$10.195
GSUN,$3.00
GT,$9.15
GTBP,$2.56
GTEC,$1.34
GTI,$0.107
GTIM,$2.42
GTLB,$52.08
GTX,$8.95
GURE,$0.72
GUTS,$1.28
GV,$5.96
GVH,$0.6671
GWAV,$0.2805
GWRS,$11.295
GXAI,$1.22
GYRE,$12.11
GYRO,$8.55
HAFC,$21.85
HAIN,$3.815
HALO,$62.27
HAO,$1.64
HAS,$59.79
HBAN,$14.75
HBANL,$25.2731
HBANM,$22.58
HBANP,$17.88
HBCP,$44.61
HBIO,$0.6479
HBNC,$15.63
HBT,$23.39
HCAI,$8.40
HCAT,$4.14
HCKT,$28.19
HCM,$15.69
HCSG,$10.92
HCTI,$0.45
HCVI,$10.77
HCVIW,$0.1402
HCWB,$0.34
HDL,$24.90
HDSN,$6.05
HEES,$94.01
HELE,$52.45
HEPA,$0.023
HEPS,$3.23
HFBL,$12.31
HFFG,$2.20
HFWA,$23.77
HGBL,$2.36
HHS,$4.98
HIFS,$235.10
HIHO,$1.8283
HIMX,$8.90
HIT,$0.8162
HITI,$2.36
HIVE,$1.74
HKIT,$1.24
HKPD,$1.16
HLIT,$10.40
HLMN,$9.25
HLNE,$142.56
HLP,$1.31
HLVX,$1.75
HLXB,$10.77
HMR,$3.45
HMST,$8.95
HNNA,$10.18
HNNAZ,$24.11
HNRG,$11.11
HNST,$5.09
HNVR,$22.70
HOFT,$12.17
HOFV,$0.88
HOFVW,$0.0035
HOLO,$0.9071
HOLOW,$0.1101
HOLX,$60.71
HON,$209.47
HOND,$10.15
HONDW,$0.156
HONE,$10.75
HOOD,$39.24
HOOK,$1.17
HOPE,$10.49
HOTH,$1.11
HOUR,$1.78
HOVNP,$17.37
HOVR,$0.50
HOVRW,$0.03
HOWL,$1.20
HPAI,$5.5299
HPAIW,$0.2475
HPH,$0.1583
HPK,$11.98
HPKEW,$1.45
HQI,$13.35
HQY,$97.41
HRMY,$32.72
HROW,$23.01
HROWL,$25.16
HROWM,$26.85
HRTX,$2.32
HRZN,$9.20
HSAI,$19.80
HSCS,$2.935
HSCSW,$0.0403
HSDT,$0.4079
HSIC,$70.58
HSII,$42.75
HSON,$10.50
HSPOR,$0.1259
HSPT,$10.08
HSPTU,$10.20
HST,$14.91
HSTM,$31.06
HTBK,$9.64
HTCO,$1.60
HTCR,$0.93
HTHT,$37.01
HTLD,$9.44
HTLM,$3.98
HTOO,$0.3349
HTOOW,$0.0104
HTZ,$3.815
HTZWW,$2.18
HUBC,$0.43
HUBCW,$0.0198
HUBCZ,$0.0203
HUBG,$37.08
HUDI,$1.50
HUHU,$4.39
HUIZ,$3.18
HUMA,$3.04
HUMAW,$0.89
HURA,$2.28
HURC,$16.00
HURN,$147.76
HUT,$12.62
HVII,$9.83
HVIIR,$0.245
HVIIU,$10.0502
HWBK,$28.51
HWC,$51.21
HWCPZ,$23.35
HWH,$1.62
HWKN,$108.00
HYFM,$3.42
HYMC,$2.82
HYMCL,$0.0298
HYMCW,$0.0052
HYPR,$0.919
IAC,$44.56
IART,$22.35
IAS,$9.03
IBAC,$10.33
IBACR,$0.0649
IBCP,$30.91
IBEX,$24.86
IBG,$0.468
IBIO,$5.08
IBKR,$168.11
IBOC,$63.16
IBRX,$2.87
ICAD,$2.29
ICCC,$4.99
ICCM,$1.42
ICCT,$0.5396
ICFI,$85.86
ICG,$3.84
ICHR,$26.76
ICLR,$184.58
ICMB,$3.29
ICON,$0.1098
ICU,$2.03
ICUCW,$0.0329
ICUI,$143.45
IDAI,$2.1432
IDCC,$217.09
IDN,$2.31
IDXX,$415.30
IDYA,$18.58
IEP,$9.50
IESC,$181.89
IFBD,$1.59
IFRX,$1.19
IGIC,$25.68
IGMS,$1.235
IHRT,$1.61
III,$3.355
IIIV,$23.41
IINN,$0.7299
IINNW,$0.2108
IKNA,$1.34
IKT,$2.25
ILAG,$0.469
ILLR,$0.882
ILLRW,$0.1249
ILMN,$85.60
ILPT,$3.49
IMAB,$0.8399
IMCC,$1.78
IMCR,$28.80
IMG,$0.509
IMKTA,$61.59
IMMP,$1.78
IMMR,$7.60
IMMX,$1.65
IMNM,$8.77
IMNN,$0.8651
IMOS,$18.32
IMPP,$2.46
IMPPP,$24.703
IMRN,$1.82
IMRX,$1.60
IMTE,$1.04
IMTX,$4.55
IMTXW,$0.02
IMUX,$1.15
IMVT,$19.52
IMXI,$13.25
INAB,$0.2254
INBK,$27.155
INBKZ,$24.75
INBS,$2.12
INBX,$14.10
INCR,$1.62
INCY,$67.86
INDB,$63.66
INDI,$2.34
INDP,$0.8051
INDV,$9.68
INGN,$7.45
INHD,$4.76
INKT,$8.488
INLF,$1.69
INM,$2.82
INMB,$7.95
INMD,$18.31
INNV,$3.22
INO,$2.03
INOD,$48.18
INSE,$8.37
INSG,$9.70
INSM,$76.55
INTA,$59.28
INTC,$24.05
INTG,$12.47
INTJ,$0.655
INTR,$5.91
INTS,$2.32
INTU,$598.80
INTZ,$1.13
INV,$7.88
INVA,$17.39
INVE,$3.18
INVZ,$0.65
INVZW,$0.0781
INZY,$1.00
IOBT,$0.8788
IONR,$4.15
IONS,$32.96
IOSP,$98.09
IOVA,$3.59
IPA,$0.3849
IPAR,$127.22
IPDN,$2.29
IPGP,$62.25
IPHA,$2.00
IPM,$1.98
IPSC,$0.5963
IPW,$0.48
IPWR,$4.80
IPX,$20.79
IQ,$2.35
IRBT,$3.70
IRD,$0.9349
IRDM,$27.59
IREN,$7.21
IRIX,$1.13
IRMD,$52.45
IROH,$10.54
IROHR,$0.2693
IRON,$51.02
IROQ,$24.0878
IRTC,$100.67
IRWD,$1.49
ISPC,$1.34
ISPO,$3.90
ISPOW,$0.0117
ISPR,$3.76
ISRG,$484.44
ISRL,$11.4999
ISRLW,$0.11
ISSC,$6.66
ISTR,$17.15
ITCI,$131.26
ITIC,$241.325
ITOS,$7.32
ITRI,$104.57
ITRM,$1.38
ITRN,$37.98
IVA,$2.98
IVAC,$4.03
IVCA,$11.99
IVDA,$2.33
IVDAW,$0.1605
IVP,$1.86
IVVD,$0.8047
IXHL,$0.74
IZEA,$2.24
IZM,$1.71
JACK,$31.34
JAGX,$0.445
JAKK,$24.60
JAMF,$13.17
JANX,$30.68
JAZZ,$137.96
JBDI,$0.55
JBHT,$149.00
JBLU,$5.60
JBSS,$70.96
JCSE,$1.1364
JCTC,$4.235
JD,$43.16
JDZG,$0.5798
JFB,$3.82
JFBR,$1.25
JFBRW,$0.0203
JFIN,$11.82
JFU,$1.45
JG,$10.35
JJSF,$133.97
JKHY,$175.83
JL,$4.736
JMSB,$17.21
JNVR,$4.60
JOUT,$25.05
JRSH,$3.57
JRVR,$4.01
JSM,$18.94
JSPR,$5.49
JSPRW,$0.1448
JTAI,$4.30
JUNE,$5.76
JUNS,$0.6119
JVA,$5.53
JVSA,$10.69
JVSAR,$0.22
JWEL,$2.2796
JXG,$2.2283
JYD,$3.67
JYNT,$11.02
JZ,$0.92
JZXN,$4.71
KALA,$6.55
KALU,$70.33
KALV,$12.60
KARO,$40.42
KAVL,$0.6198
KBSX,$1.56
KC,$17.31
KDLY,$1.50
KDLYW,$0.35
KDP,$33.59
KE,$16.79
KELYA,$13.29
KELYB,$13.40
KEQU,$47.58
KFFB,$2.87
KFII,$9.92
KFIIR,$0.14
KFIIU,$10.06
KGEI,$7.62
KHC,$30.23
KIDS,$25.08
KINS,$16.63
KIRK,$1.28
KITT,$1.06
KITTW,$0.0899
KLAC,$713.00
KLIC,$36.74
KLTO,$0.2834
KLTOW,$0.03
KLTR,$1.85
KLXE,$4.235
KMDA,$7.18
KMTS,$21.27
KNDI,$1.43
KNSA,$22.61
KOD,$3.64
KOPN,$1.41
KOSS,$5.00
KPLT,$11.47
KPLTW,$0.0125
KPRX,$3.24
KPTI,$6.75
KRKR,$3.8532
KRMD,$2.77
KRNT,$22.67
KRNY,$6.39
KRON,$0.94
KROS,$11.58
KRRO,$24.63
KRT,$28.34
KRUS,$50.55
KRYS,$179.38
KSCP,$4.30
KSPI,$95.62
KTCC,$2.69
KTOS,$30.43
KTTA,$1.11
KURA,$7.14
KVAC,$11.177
KVACU,$11.20
KVACW,$0.0346
KVHI,$5.29
KWE,$0.3611
KWESW,$0.0256
KXIN,$1.03
KYMR,$34.37
KYTX,$2.50
KZIA,$0.9952
KZR,$5.87
LAB,$1.14
LAES,$3.32
LAKE,$20.10
LAMR,$111.54
LANC,$180.02
LAND,$10.82
LANDM,$24.7936
LANDO,$20.26
LANDP,$20.17
LARK,$24.72
LASE,$3.62
LASR,$8.93
LAUR,$18.89
LAZR,$5.05
LBGJ,$1.41
LBRDA,$81.11
LBRDK,$81.38
LBRDP,$24.9184
LBTYA,$11.51
LBTYB,$12.00
LBTYK,$12.03
LCFY,$5.224
LCFYW,$6.06
LCID,$2.09
LCNB,$14.87
LCUT,$5.05
LDTC,$0.502
LDTCW,$0.0699
LDWY,$3.76
LE,$10.77
LECO,$190.50
LEDS,$1.80
LEE,$8.40
LEGH,$25.96
LEGN,$37.20
LENZ,$25.45
LESL,$0.8245
LEXX,$1.35
LEXXW,$0.2597
LFCR,$6.47
LFMD,$5.94
LFMDP,$23.05
LFST,$6.92
LFUS,$210.51
LFVN,$17.03
LFWD,$1.51
LGCB,$0.1777
LGCL,$0.619
LGHL,$0.103
LGHLW,$0.006
LGIH,$71.86
LGMK,$0.177
LGND,$106.19
LGO,$1.8502
LGTY,$14.225
LGVN,$1.69
LI,$27.46
LICN,$4.45
LIDR,$0.58
LIDRW,$0.0611
LIEN,$12.0085
LIF,$40.30
LILA,$6.69
LILAK,$6.66
LIN,$455.50
LINC,$14.87
LIND,$10.28
LINE,$58.54
LINK,$6.13
LION,$7.59
LIPO,$2.15
LIQT,$1.44
LITE,$63.61
LITM,$0.3949
LIVE,$6.94
LIVN,$39.24
LIXT,$1.21
LIXTW,$0.0359
LKCO,$1.3481
LKFN,$62.33
LKQ,$41.66
LLYVA,$63.66
LLYVK,$64.96
LMAT,$81.91
LMB,$76.51
LMFA,$1.34
LMNR,$18.51
LNKB,$6.90
LNKS,$0.5505
LNSR,$15.13
LNT,$62.95
LNTH,$101.10
LNW,$103.67
LNZA,$0.5408
LNZAW,$0.12
LOAN,$5.675
LOBO,$1.18
LOCO,$10.08
LOGC,$7.545
LOGI,$89.62
LOKVU,$10.05
LOOP,$1.17
LOPE,$168.91
LOT,$1.61
LOTWW,$0.09
LOVE,$15.50
LPAA,$10.18
LPAAW,$0.14
LPBB,$10.08
LPBBU,$10.16
LPBBW,$0.20
LPCN,$3.35
LPLA,$321.99
LPRO,$4.31
LPSN,$0.9798
LPTH,$2.08
LPTX,$0.4001
LQDA,$14.43
LQDT,$29.83
LRCX,$78.69
LRE,$1.15
LRFC,$23.45
LRHC,$0.2199
LRMR,$2.59
LSAK,$4.44
LSB,$2.00
LSBK,$15.9776
LSCC,$60.79
LSE,$5.49
LSEA,$7.15
LSEAW,$0.07
LSH,$1.07
LSTA,$2.39
LSTR,$150.41
LTBR,$9.35
LTRN,$3.80
LTRX,$2.71
LTRY,$1.04
LTRYW,$0.0274
LUCD,$1.39
LUCY,$3.725
LUCYW,$0.0587
LULU,$311.03
LUNG,$7.52
LUNR,$7.31
LVLU,$0.43
LVO,$0.7549
LVRO,$3.89
LVROW,$0.11
LVTX,$1.30
LWAY,$20.06
LWLG,$1.09
LX,$10.53
LXEH,$9.31
LXEO,$3.07
LXRX,$0.3665
LYEL,$0.5854
LYFT,$11.92
LYRA,$0.172
LYT,$0.1119
LYTS,$17.32
LZ,$9.30
LZMH,$9.23
MACI,$10.22
MACIU,$10.09
MACIW,$0.14
MAMA,$6.29
MAMO,$2.70
MANH,$172.50
MAPS,$1.25
MAPSW,$0.0315
MAR,$243.11
MARA,$13.18
MARPS,$3.88
MASI,$168.21
MASK,$2.98
MASS,$4.11
MAT,$19.75
MATH,$1.88
MATW,$22.55
MAXN,$3.69
MAYA,$9.87
MAYAU,$10.11
MAYS,$37.5931
MAZE,$10.99
MBAV,$10.19
MBAVW,$0.27
MBCN,$26.50
MBIN,$37.90
MBINL,$25.01
MBINM,$25.6499
MBINN,$21.36
MBIO,$1.41
MBLY,$14.97
MBNKP,$25.5337
MBOT,$1.54
MBRX,$1.13
MBUU,$31.32
MBWM,$44.71
MBX,$8.70
MCBS,$27.78
MCFT,$17.36
MCHP,$53.50
MCHX,$1.98
MCRB,$0.6898
MCRI,$85.015
MCTR,$7.77
MCVT,$1.914
MCW,$7.93
MDAI,$1.55
MDAIW,$0.415
MDB,$185.37
MDBH,$6.43
MDCX,$3.29
MDCXW,$0.69
MDGL,$348.35
MDIA,$1.17
MDLZ,$64.31
MDRR,$12.351
MDWD,$18.54
MDXG,$7.92
MDXH,$1.48
ME,$1.92
MEDP,$324.95
MEGL,$1.46
MEIP,$2.309
MELI,$2021.37
MEOH,$37.72
MERC,$6.24
MESA,$0.9639
MESO,$13.55
META,$607.60
METC,$9.56
METCB,$8.82
METCL,$25.62
METCZ,$24.7799
MFH,$5.18
MFI,$0.635
MFIC,$12.96
MFICL,$25.35
MFIN,$8.92
MGEE,$93.22
MGIC,$13.88
MGIH,$1.65
MGNI,$12.60
MGNX,$2.22
MGPI,$30.87
MGRC,$113.56
MGRM,$2.33
MGRX,$3.91
MGTX,$7.79
MGX,$1.94
MGYR,$14.16
MHLD,$0.781
MHUA,$0.3152
MIDD,$151.67
MIGI,$0.5231
MIMI,$5.615
MIND,$7.23
MIRA,$1.18
MIRM,$44.28
MIST,$2.17
MITK,$8.98
MKDW,$0.415
MKSI,$86.32
MKTW,$0.606
MKTX,$212.38
MKZR,$1.87
MLAB,$126.18
MLAC,$10.0301
MLACR,$0.18
MLACU,$10.2007
MLCO,$5.63
MLEC,$0.8788
MLECW,$0.0262
MLGO,$4.06
MLKN,$19.13
MLTX,$38.55
MLYS,$14.25
MMLP,$3.74
MMSI,$98.94
MMYT,$94.02
MNDO,$1.96
MNDR,$2.07
MNDY,$255.87
MNKD,$5.20
MNMD,$6.35
MNOV,$1.55
MNPR,$29.75
MNRO,$16.36
MNSB,$17.12
MNSBP,$24.73
MNST,$55.09
MNTK,$2.065
MNTS,$1.75
MNTSW,$0.0253
MNY,$0.721
MNYWW,$0.0404
MOB,$2.28
MOBX,$0.88
MOBXW,$0.1076
MODD,$0.899
MODV,$2.30
MOFG,$29.12
MOGO,$0.90
MOLN,$4.33
MOMO,$7.06
MORN,$286.94
MOVE,$2.65
MPAA,$10.43
MPB,$25.50
MPWR,$606.06
MQ,$4.10
MRAM,$5.39
MRBK,$13.90
MRCC,$7.89
MRCY,$46.52
MREO,$2.62
MRIN,$1.38
MRKR,$1.235
MRM,$0.70
MRNA,$34.62
MRNO,$10.77
MRNOW,$0.2699
MRSN,$0.4649
MRTN,$13.63
MRUS,$47.10
MRVI,$2.45
MRVL,$68.74
MRX,$32.92
MSAI,$1.17
MSAIW,$0.0417
MSBI,$18.45
MSBIP,$23.77
MSEX,$62.21
MSFT,$388.56
MSGM,$1.19
MSPR,$1.79
MSPRW,$0.0034
MSPRZ,$0.02
MSS,$1.22
MSSAW,$0.0236
MSTR,$297.49
MSW,$5.47
MTC,$1.08
MTCH,$30.94
MTEK,$2.51
MTEKW,$0.2507
MTEN,$5.68
MTEX,$10.23
MTLS,$5.235
MTRX,$12.67
MTSI,$109.07
MTSR,$25.21
MTVA,$1.48
MU,$100.79
MULN,$0.7513
MURA,$3.90
MVBF,$17.00
MVIS,$1.28
MVST,$1.48
MVSTW,$0.1975
MWYN,$4.23
MXCT,$3.29
MXL,$12.68
MYFW,$19.32
MYGN,$10.07
MYNZ,$4.365
MYPS,$1.24
MYRG,$117.21
MYSZ,$1.26
NA,$5.18
NAAS,$1.02
NAII,$3.50
NAMI,$2.768
NAMS,$23.37
NAMSW,$12.25
NAOV,$2.2059
NATH,$92.66
NATR,$13.01
NAUT,$1.11
NAVI,$13.47
NAYA,$0.2127
NB,$1.82
NBBK,$18.57
NBIS,$28.75
NBIX,$110.75
NBN,$92.49
NBTB,$43.26
NBTX,$3.245
NCEW,$1.47
NCI,$0.3901
NCIQ,$21.51
NCMI,$5.95
NCNA,$0.7605
NCNO,$28.34
NCPL,$1.90
NCPLW,$0.042
NCRA,$0.90
NCSM,$26.76
NCTY,$11.62
NDAQ,$73.26
NDLS,$1.11
NDRA,$4.10
NDSN,$207.40
NECB,$22.82
NEGG,$0.2801
NEHC,$1.70
NEHCW,$0.1695
NEO,$9.825
NEOG,$9.05
NEON,$8.22
NEOV,$2.39
NEOVW,$0.986
NEPH,$1.6299
NERV,$1.54
NESR,$7.60
NESRW,$0.363
NETD,$10.95
NETDW,$0.3902
NEUP,$4.72
NEWT,$12.20
NEWTG,$24.70
NEWTH,$24.95
NEWTI,$24.79
NEWTZ,$24.72
NEXN,$7.33
NEXT,$7.22
NFBK,$11.40
NFE,$9.26
NFLX,$918.00
NGNE,$16.70
NHICU,$10.05
NHPAP,$14.1964
NHPBP,$13.95
NHTC,$5.0941
NICE,$144.61
NIOBW,$0.164
NIPG,$1.14
NISN,$7.41
NITO,$0.31
NIU,$2.72
NIVF,$1.07
NIVFW,$0.0215
NIXX,$1.89
NIXXW,$0.0251
NKSH,$27.13
NKTR,$0.8968
NKTX,$1.66
NLSP,$1.58
NLSPW,$0.0067
NMFC,$11.16
NMFCZ,$25.64
NMIH,$35.40
NMRA,$1.28
NMRK,$12.40
NMTC,$1.08
NN,$11.04
NNAVW,$3.88
NNBR,$2.51
NNDM,$2.15
NNE,$30.26
NNNN,$7.15
NNOX,$5.69
NODK,$14.135
NOEM,$9.8701
NOEMU,$10.20
NOTV,$2.98
NOVT,$136.07
NPCE,$10.69
NRC,$14.83
NRDS,$9.01
NRIM,$73.36
NRIX,$13.59
NRSN,$1.18
NRSNW,$0.212
NRXP,$2.35
NRXPW,$0.1199
NSIT,$151.43
NSPR,$2.80
NSSC,$25.19
NSTS,$11.90
NSYS,$10.06
NTAP,$91.98
NTCL,$10.87
NTCT,$20.73
NTES,$102.80
NTGR,$23.90
NTIC,$11.27
NTLA,$9.14
NTNX,$69.47
NTRA,$148.22
NTRB,$6.20
NTRBW,$2.19
NTRP,$4.02
NTRS,$97.88
NTRSO,$19.96
NTWK,$2.32
NTWO,$10.03
NTWOU,$10.1201
NTWOW,$0.1901
NUKK,$14.15
NUKKW,$0.1164
NURO,$4.37
NUTX,$52.41
NUVL,$77.01
NUWE,$1.16
NVA,$11.22
NVAWW,$4.00
NVAX,$7.99
NVCR,$19.49
NVCT,$8.85
NVDA,$121.67
NVEC,$65.40
NVEE,$18.18
NVFY,$0.4118
NVMI,$219.13
NVNI,$0.2616
NVNIW,$0.0531
NVNO,$2.91
NVTS,$2.50
NVVE,$1.61
NVVEW,$0.0193
NVX,$1.13
NWBI,$12.18
NWE,$56.10
NWFL,$24.96
NWGL,$1.58
NWL,$6.55
NWPX,$41.81
NWS,$30.98
NWSA,$26.98
NWTN,$0.531
NWTNW,$0.024
NXGL,$2.789
NXGLW,$0.496
NXL,$2.15
NXLIW,$0.196
NXPI,$206.16
NXPL,$1.00
NXST,$169.88
NXT,$44.31
NXTC,$0.6889
NXTT,$0.3164
NXU,$0.253
NXXT,$2.46
NYAX,$35.80
NYMT,$6.83
NYMTG,$24.64
NYMTI,$24.69
NYMTL,$21.6799
NYMTM,$24.799
NYMTN,$22.875
NYMTZ,$19.06
NYXH,$10.513
OABI,$3.31
OABIW,$0.4614
OACC,$10.11
OACCU,$10.25
OACCW,$0.70
OAKU,$11.5501
OAKUR,$0.2575
OAKUW,$0.03
OB,$4.03
OBIO,$4.08
OBLG,$3.35
OBT,$24.34
OCC,$3.31
OCCI,$7.06
OCCIM,$24.905
OCCIN,$23.86
OCCIO,$24.702
OCEA,$0.0622
OCEAW,$0.0263
OCFC,$17.31
OCFCP,$25.16
OCG,$1.30
OCGN,$0.5373
OCS,$18.77
OCSAW,$7.68
OCSL,$15.75
OCTO,$1.13
OCUL,$7.72
OCX,$3.74
ODD,$45.92
ODFL,$162.50
ODP,$14.87
ODYS,$6.77
OESX,$0.7501
OFIX,$16.53
OFLX,$40.77
OFS,$9.34
OFSSH,$22.73
OGI,$1.03
OKTA,$112.55
OKUR,$4.61
OKYO,$1.5088
OLB,$1.27
OLED,$150.35
OLLI,$102.49
OLMA,$4.41
OLPX,$1.33
OM,$0.553
OMAB,$81.10
OMCC,$6.28
OMCL,$33.00
OMER,$8.42
OMEX,$0.4148
OMH,$2.1005
ON,$43.19
ONB,$20.96
ONBPO,$24.83
ONBPP,$25.1999
ONC,$259.19
ONCO,$0.1281
ONCY,$0.625
ONDS,$0.7384
ONEG,$2.16
ONEW,$16.10
ONFO,$1.26
ONFOW,$0.28
ONMD,$0.692
ONMDW,$0.022
ONVO,$0.424
OP,$0.905
OPAL,$1.89
OPBK,$12.44
OPCH,$32.66
OPEN,$1.14
OPI,$0.8443
OPINL,$9.53
OPK,$1.74
OPOF,$30.11
OPRA,$17.71
OPRT,$5.52
OPRX,$7.77
OPT,$3.18
OPTN,$5.36
OPTX,$1.25
OPTXW,$0.0523
OPXS,$5.58
ORGN,$0.8144
ORGNW,$0.0657
ORGO,$5.01
ORIC,$7.79
ORIS,$1.10
ORKA,$11.09
ORKT,$0.77
ORLY,$1327.41
ORMP,$2.39
ORRF,$30.75
OS,$21.11
OSBC,$16.52
OSIS,$184.235
OSPN,$15.75
OSRH,$1.435
OSRHW,$0.041
OSS,$2.90
OST,$2.10
OSUR,$3.51
OSW,$16.96
OTEX,$26.06
OTLK,$1.57
OTLY,$8.84
OTRK,$1.44
OTTR,$83.38
OUST,$7.97
OUSTW,$0.0289
OUSTZ,$0.0792
OVBC,$30.35
OVID,$0.4339
OVLY,$24.14
OXBR,$2.82
OXBRW,$0.46
OXLC,$4.79
OXLCG,$24.70
OXLCI,$25.493
OXLCL,$23.6637
OXLCN,$24.115
OXLCO,$22.9186
OXLCP,$24.00
OXLCZ,$23.8755
OXSQ,$2.65
OXSQG,$23.40
OXSQZ,$24.70
OZK,$44.19
OZKAP,$17.10
PAA,$19.71
PACB,$1.22
PAGP,$21.10
PAHC,$21.25
PAL,$9.82
PALI,$1.00
PAMT,$12.90
PANL,$5.43
PANW,$182.34
PARA,$11.69
PARAA,$22.65
PASG,$0.386
PATK,$85.70
PAVM,$0.66
PAVMZ,$0.007
PAVS,$1.39
PAX,$11.27
PAYO,$7.20
PAYS,$2.43
PAYX,$145.44
PBBK,$16.35
PBFS,$12.00
PBHC,$16.77
PBM,$0.7839
PBMWW,$0.0175
PBPB,$9.34
PBYI,$3.32
PC,$0.88
PCAR,$99.21
PCB,$18.92
PCH,$45.01
PCLA,$0.819
PCRX,$22.87
PCSA,$0.4467
PCSC,$10.30
PCT,$7.70
PCTTW,$2.09
PCTY,$186.24
PCVX,$74.37
PCYO,$10.67
PDCO,$31.14
PDD,$122.54
PDEX,$49.66
PDFS,$21.67
PDLB,$12.76
PDSB,$1.23
PDYN,$7.38
PDYNW,$0.3228
PEBK,$26.96
PEBO,$29.80
PECO,$34.81
PEGA,$71.99
PENG,$17.55
PENN,$17.09
PEP,$148.59
PEPG,$2.395
PERI,$8.75
PESI,$7.29
PET,$0.2496
PETS,$4.02
PETWW,$0.0131
PETZ,$1.37
PEV,$0.6699
PFBC,$83.16
PFG,$82.78
PFIS,$46.15
PFX,$54.18
PFXNZ,$23.4695
PGC,$29.07
PGEN,$1.80
PGHL,$0.6229
PGNY,$20.36
PGY,$10.56
PGYWW,$0.1205
PHAR,$8.9541
PHAT,$4.41
PHH,$7.70
PHIO,$1.29
PHLT,$2.90
PHUN,$2.86
PHVS,$16.67
PI,$90.34
PIII,$0.1749
PINC,$18.16
PITA,$0.307
PITAW,$0.0248
PKBK,$18.52
PKOH,$21.53
PLAB,$21.26
PLAO,$11.85
PLAY,$17.40
PLBC,$42.38
PLBY,$1.22
PLCE,$8.37
PLL,$7.14
PLMK,$10.03
PLMKW,$0.16
PLMR,$131.77
PLPC,$144.35
PLRX,$1.54
PLRZ,$0.56
PLSE,$16.91
PLTK,$4.58
PLTR,$86.24
PLUG,$1.66
PLUR,$4.61
PLUS,$64.08
PLUT,$3.06
PLXS,$124.21
PLYA,$13.31
PMAX,$0.324
PMCB,$1.58
PMEC,$0.7934
PMN,$0.769
PMTS,$28.615
PMVP,$1.26
PN,$3.6206
PNBK,$1.0501
PNFP,$102.82
PNFPP,$24.8263
PNRG,$203.70
PNTG,$23.51
POAI,$1.12
POCI,$4.50
PODC,$1.71
PODD,$255.44
POET,$3.93
POLA,$2.69
POLE,$10.11
POLEU,$10.1801
POLEW,$0.16
PONY,$13.92
POOL,$327.21
POWI,$57.25
POWL,$173.36
POWW,$1.46
POWWP,$21.412
PPBI,$22.36
PPBT,$2.7255
PPC,$49.62
PPIH,$13.13
PPSI,$3.21
PPTA,$9.84
PRAA,$19.60
PRAX,$38.28
PRCH,$5.94
PRCT,$57.62
PRDO,$24.60
PRE,$4.52
PRENW,$0.0124
PRFX,$2.79
PRGS,$55.23
PRLD,$0.7448
PRME,$1.79
PROF,$6.95
PROK,$0.9836
PROP,$5.72
PROV,$14.155
PRPH,$0.3926
PRPL,$0.8999
PRPO,$7.16
