ticket,price
GAN,$1.765
GANX,$1.79
GASS,$5.52
GAUZ,$7.80
GBBK,$11.51
GBBKR,$0.1027
GBBKW,$0.025
GBDC,$14.82
GBIO,$0.3975
GCBC,$21.65
GCL,$2.005
GCLWW,$0.051
GCMG,$12.89
GCMGW,$1.62
GCT,$13.77
GCTK,$0.187
GDC,$2.15
GDEN,$24.96
GDEV,$10.2905
GDEVW,$0.025
GDHG,$0.51
GDRX,$4.29
GDS,$24.41
GDTC,$2.395
GDYN,$14.15
GECC,$9.92
GECCH,$24.90
GECCI,$25.15
GECCO,$25.25
GECCZ,$25.05
GEG,$1.90
GEGGL,$23.48
GEHC,$72.00
GELS,$0.92
GEN,$26.00
GENK,$4.75
GEOS,$6.94
GERN,$1.47
GEVO,$1.05
GFAI,$0.9202
GFAIW,$0.2187
GFS,$34.37
GGAL,$53.62
GGR,$0.2601
GGROW,$0.022
GH,$42.02
GHRS,$9.86
GIFI,$6.46
GIFT,$1.86
GIGGW,$0.0799
GIGM,$1.655
GIII,$25.38
GILD,$112.39
GILT,$5.90
GIPR,$1.64
GIPRW,$0.19
GITS,$1.09
GLAC,$10.835
GLAD,$27.04
GLADZ,$25.58
GLBE,$32.06
GLBS,$1.185
GLBZ,$5.10
GLDD,$8.57
GLE,$1.7499
GLMD,$1.46
GLNG,$33.77
GLPG,$24.11
GLPI,$49.42
GLRE,$13.32
GLSI,$9.25
GLTO,$2.86
GLUE,$3.89
GLXG,$0.695
GLYC,$0.1851
GMAB,$19.24
GMGI,$1.96
GMHS,$1.58
GMM,$3.17
GNFT,$3.41
GNLN,$0.2671
GNLX,$2.50
GNPX,$0.4316
GNSS,$2.00
GNTA,$3.88
GNTX,$22.36
GO,$13.89
GOCO,$11.47
GOGL,$8.08
GOGO,$8.27
GOOD,$14.66
GOODN,$22.80
GOODO,$20.64
GOOG,$152.63
GOOGL,$150.72
GORV,$0.2691
GOSS,$0.9414
GOVX,$1.10
GOVXW,$0.054
GP,$0.44
GPAT,$10.30
GPATW,$0.2105
GPCR,$16.33
GPRE,$4.35
GPRO,$0.548
GRAB,$4.26
GRABW,$0.42
GRAL,$24.88
GRCE,$2.20
GREE,$0.7256
GREEL,$6.981
GRFS,$7.11
GRI,$1.44
GRNQ,$0.9125
GROW,$2.2265
GRPN,$18.16
GRRR,$18.99
GRRRW,$0.77
GRVY,$60.13
GRWG,$0.98
GRYP,$0.1571
GSAT,$19.65
GSBC,$51.39
GSHD,$120.87
GSHRU,$10.025
GSIT,$1.98
GSIW,$0.47
GSM,$3.44
GSRT,$10.01
GSRTR,$1.34
GSRTU,$10.18
GSUN,$2.8706
GT,$10.19
GTBP,$2.33
GTEC,$1.78
GTI,$0.087
GTIM,$2.23
GTLB,$42.53
GTX,$7.60
GURE,$0.685
GUTS,$1.14
GV,$2.77
GVH,$0.5534
GWAV,$0.2259
GWRS,$9.93
GXAI,$1.26
GYRE,$6.80
GYRO,$7.4962
HAFC,$20.99
HAIN,$3.76
HALO,$61.92
HAO,$1.15
HAS,$54.99
HBAN,$13.46
HBANL,$25.36
HBANM,$22.56
HBANP,$16.88
HBCP,$41.99
HBIO,$0.4734
HBNC,$13.86
HBT,$21.14
HCAI,$7.40
HCAT,$4.14
HCKT,$28.23
HCM,$15.25
HCSG,$10.13
HCTI,$0.23
HCWB,$0.2387
HDL,$22.82
HDSN,$5.65
HEES,$94.17
HELE,$46.28
HEPA,$0.4838
HEPS,$2.75
HFBL,$13.05
HFFG,$4.32
HFWA,$22.50
HGBL,$2.21
HHS,$4.91
HIFS,$222.58
HIHO,$1.81
HIMX,$6.76
HIT,$0.6709
HITI,$1.83
HIVE,$1.48
HKIT,$1.22
HKPD,$1.11
HLIT,$8.81
HLMN,$8.15
HLNE,$140.89
HLP,$1.225
HLVX,$1.45
HMR,$2.83
HMST,$11.40
HNNA,$9.96
HNNAZ,$24.74
HNRG,$11.22
HNST,$4.315
HNVR,$19.61
HOFT,$9.02
HOFV,$0.8774
HOFVW,$0.0026
HOLO,$0.7061
HOLOW,$0.147
HOLX,$61.69
HON,$206.68
HOND,$10.50
HONDU,$10.80
HONDW,$0.67
HONE,$9.90
HOOD,$38.26
HOOK,$0.8505
HOPE,$9.64
HOTH,$0.9329
HOUR,$1.37
HOVNP,$17.10
HOVR,$0.4914
HOVRW,$0.0303
HOWL,$0.7926
HPAI,$6.34
HPAIW,$0.31
HPH,$0.1086
HPK,$11.34
HPKEW,$1.15
HQI,$11.84
HQY,$82.97
HRMY,$30.97
HROW,$24.06
HROWL,$25.39
HROWM,$26.55
HRTX,$2.14
HRZN,$9.01
HSAI,$16.83
HSCS,$2.88
HSCSW,$0.04
HSDT,$0.40
HSIC,$66.59
HSII,$41.25
HSON,$9.24
HSPO,$11.97
HSPOR,$0.16
HSPOW,$0.0139
HSPT,$10.10
HST,$13.30
HSTM,$31.89
HTBK,$8.70
HTCO,$1.22
HTCR,$0.73
HTHT,$37.14
HTLD,$8.57
HTLM,$4.18
HTOO,$0.269
HTOOW,$0.008
HTZ,$3.81
HTZWW,$2.12
HUBC,$3.24
HUBCW,$0.0116
HUBCZ,$0.0111
HUBG,$33.93
HUDI,$1.57
HUHU,$4.30
HUIZ,$2.48
HUMA,$1.45
HUMAW,$0.32
HURA,$3.40
HURC,$14.59
HURN,$147.51
HUT,$11.91
HVII,$9.87
HVIIR,$0.1801
HVIIU,$10.06
HWBK,$26.73
HWC,$47.53
HWCPZ,$24.50
HWH,$1.17
HWKN,$107.57
HYFM,$1.90
HYMC,$2.67
HYMCL,$0.0301
HYMCW,$0.0029
HYPR,$0.6908
IAC,$36.76
IART,$20.06
IAS,$7.27
IBAC,$10.33
IBACR,$0.09
IBCP,$28.61
IBEX,$24.40
IBG,$1.06
IBIO,$3.80
IBKR,$159.48
IBOC,$57.88
IBRX,$2.97
ICAD,$1.85
ICCC,$5.38
ICCM,$1.23
ICCT,$4.23
ICFI,$83.99
ICG,$2.19
ICHR,$17.85
ICLR,$163.605
ICMB,$3.075
ICON,$1.90
ICU,$1.39
ICUCW,$0.0289
ICUI,$141.57
IDAI,$1.78
IDCC,$198.07
IDN,$2.63
IDXX,$410.76
IDYA,$15.57
IEP,$8.97
IESC,$161.63
IFBD,$1.43
IFRX,$1.05
IGIC,$26.02
IGMS,$1.16
IHRT,$1.33
III,$3.74
IIIV,$24.095
IINN,$0.6236
IINNW,$0.1901
IKNA,$1.20
IKT,$1.975
ILAG,$0.3703
ILLR,$0.6566
ILLRW,$0.11
ILMN,$76.42
ILPT,$3.20
IMAB,$0.7301
IMCC,$1.52
IMCR,$29.04
IMG,$0.5048
IMKTA,$62.55
IMMP,$1.61
IMMR,$7.12
IMMX,$1.58
IMNM,$6.24
IMNN,$1.00
IMOS,$16.58
IMPP,$2.32
IMPPP,$24.65
IMRN,$1.80
IMRX,$1.51
IMTE,$1.46
IMTX,$3.84
IMTXW,$0.0151
IMUX,$1.05
IMVT,$15.78
IMXI,$12.13
INAB,$0.1612
INBK,$24.60
INBKZ,$24.6896
INBS,$1.43
INBX,$13.33
INCR,$1.3401
INCY,$62.46
INDB,$57.34
INDI,$1.915
INDP,$0.4702
INDV,$9.38
INGN,$7.05
INHD,$5.18
INKT,$8.75
INLF,$1.60
INM,$2.10
INMB,$7.77
INMD,$16.30
INNV,$2.78
INO,$1.59
INOD,$33.33
INSE,$7.76
INSG,$7.34
INSM,$73.33
INTA,$54.69
INTC,$22.43
INTG,$12.95
INTJ,$0.6161
INTR,$5.66
INTS,$1.96
INTU,$598.53
INTZ,$1.00
INV,$3.97
INVA,$18.08
INVE,$3.05
INVZ,$0.57
INVZW,$0.0443
INZY,$0.8755
IOBT,$1.005
IONR,$3.725
IONS,$28.52
IOSP,$88.45
IOVA,$3.25
IPA,$0.34
IPAR,$106.69
IPDN,$1.91
IPGP,$55.09
IPHA,$1.92
IPM,$1.75
IPSC,$0.459
IPW,$0.46
IPWR,$4.79
IPX,$15.74
IQ,$2.09
IRBT,$2.185
IRD,$0.9799
IRDM,$25.58
IREN,$6.04
IRIX,$0.95
IRMD,$51.36
IROH,$10.48
IROHR,$0.34
IROHW,$0.0294
IRON,$45.77
IROQ,$25.39
IRTC,$105.92
IRWD,$1.36
ISPC,$1.13
ISPO,$3.88
ISPOW,$0.0091
ISPR,$2.69
ISRG,$494.61
ISRL,$11.55
ISRLW,$0.08
ISSC,$6.09
ISTR,$16.78
ITIC,$228.73
ITOS,$5.70
ITRI,$100.84
ITRM,$1.17
ITRN,$35.00
IVA,$3.02
IVCA,$12.04
IVCAW,$0.025
IVDA,$2.62
IVDAW,$0.17
IVP,$1.64
IVVD,$0.55
IXHL,$0.6343
IZEA,$2.01
IZM,$1.75
JACK,$25.73
JAGX,$4.55
JAKK,$21.36
JAMF,$11.60
JANX,$26.99
JAZZ,$120.82
JBDI,$0.72
JBHT,$136.23
JBLU,$4.17
JBSS,$68.40
JCSE,$1.06
JCTC,$4.445
JD,$39.90
JDZG,$0.5536
JFB,$4.03
JFBR,$1.035
JFBRW,$0.0198
JFIN,$14.27
JFU,$1.35
JG,$10.06
JJSF,$133.65
JKHY,$184.60
JL,$3.48
JMSB,$14.97
JNVR,$4.81
JOUT,$23.36
JOYY,$42.09
JRSH,$3.19
JRVR,$4.04
JSM,$18.13
JSPR,$4.01
JSPRW,$0.13
JTAI,$4.09
JUNE,$11.05
JUNS,$0.628
JVA,$3.63
JVSA,$10.72
JVSAR,$0.265
JWEL,$1.84
JXG,$2.13
JYD,$0.4293
JYNT,$11.22
JZ,$0.74
JZXN,$2.76
KALA,$4.625
KALU,$53.41
KALV,$11.32
KARO,$40.14
KAVL,$0.5419
KBSX,$1.69
KC,$14.88
KDLY,$1.56
KDLYW,$0.3238
KDP,$35.63
KE,$13.71
KELYA,$12.30
KELYB,$13.54
KEQU,$37.31
KFFB,$2.87
KFII,$9.95
KFIIU,$10.08
KGEI,$7.94
KHC,$30.81
KIDS,$23.62
KINS,$16.93
KIRK,$1.22
KITT,$1.06
KITTW,$0.065
KLAC,$620.82
KLIC,$29.55
KLRS,$7.40
KLTO,$0.1771
KLTOW,$0.02
KLTR,$1.77
KLXE,$3.08
KMDA,$6.28
KMTS,$24.02
KNDI,$1.35
KNSA,$21.76
KOD,$2.40
KOPN,$0.8329
KOSS,$4.33
KPLT,$9.02
KPLTW,$0.0064
KPRX,$2.8327
KPTI,$3.86
KRKR,$4.02
KRMD,$2.36
KRNT,$16.80
KRNY,$5.76
KRON,$0.80
KROS,$10.28
KRRO,$14.75
KRT,$25.40
KRUS,$47.42
KRYS,$178.13
KSCP,$2.66
KSPI,$90.43
KTCC,$2.57
KTOS,$30.42
KTTA,$1.27
KURA,$6.17
KVAC,$11.19
KVACW,$0.0499
KVHI,$5.18
KWE,$0.2364
KXIN,$0.88
KYMR,$23.69
KYTX,$1.97
KZIA,$0.7852
KZR,$4.50
LAB,$1.07
LAES,$2.55
LAKE,$18.55
LAMR,$109.45
LANC,$175.07
LAND,$10.51
LANDM,$24.8999
LANDO,$19.87
LANDP,$19.9933
LARK,$27.28
LASE,$3.03
LASR,$7.01
LAUR,$20.29
LAZR,$5.00
LBGJ,$1.26
LBRDA,$83.56
LBRDK,$84.52
LBRDP,$24.15
LBTYA,$11.02
LBTYB,$11.00
LBTYK,$11.48
LCFY,$4.75
LCFYW,$5.99
LCID,$2.32
LCNB,$14.00
LCUT,$4.42
LDTC,$0.4206
LDTCW,$0.0599
LDWY,$3.7799
LE,$9.55
LECO,$179.43
LEDS,$2.55
LEE,$9.99
LEGH,$23.56
LEGN,$32.88
LENZ,$23.00
LESL,$0.6015
LEXX,$1.53
LEXXW,$0.36
LFCR,$6.81
LFMD,$5.32
LFMDP,$24.86
LFST,$6.74
LFUS,$162.65
LFVN,$14.36
LFWD,$1.60
LGCB,$0.1352
LGCL,$0.49
LGHL,$3.15
LGHLW,$0.0062
LGIH,$61.18
LGMK,$0.0158
LGND,$103.11
LGO,$1.58
LGTY,$14.28
LGVN,$1.45
LHSW,$4.29
LI,$24.77
LICN,$3.65
LIDR,$0.545
LIDRW,$0.0576
LIEN,$11.055
LIF,$36.75
LILA,$6.18
LILAK,$6.05
LIN,$467.22
LINC,$15.91
LIND,$8.60
LINE,$56.41
LINK,$6.03
LION,$7.11
LIPO,$2.50
LIQT,$1.4636
LITE,$53.45
LITM,$0.4647
LIVE,$8.04
LIVN,$37.48
LIXT,$1.185
LIXTW,$0.0338
LKFN,$55.71
LKQ,$42.18
LLYVA,$65.49
LLYVK,$66.56
LMAT,$81.84
LMB,$73.18
LMFA,$1.22
LMNR,$17.01
LNKB,$6.75
LNKS,$0.55
LNSR,$14.06
LNT,$64.85
LNTH,$97.21
LNW,$84.00
LNZA,$0.2296
LNZAW,$0.0525
LOAN,$5.87
LOBO,$0.8401
LOCO,$10.05
LOGC,$6.89
LOGI,$71.41
LOKVU,$10.10
LOOP,$1.03
LOPE,$175.15
LOT,$1.31
LOTWW,$0.075
LOVE,$15.41
LPAA,$10.20
LPAAW,$0.18
LPBB,$10.115
LPBBU,$10.28
LPBBW,$0.2398
LPCN,$3.10
LPLA,$312.75
LPRO,$1.20
LPSN,$0.7469
LPTH,$1.90
LPTX,$0.3144
LQDA,$14.13
LQDT,$31.02
LRCX,$65.22
LRE,$1.3454
LRFC,$21.20
LRHC,$0.193
LRMR,$1.98
LSAK,$4.74
LSB,$2.3309
LSBK,$15.30
LSBPW,$0.045
LSCC,$43.06
LSE,$5.18
LSEA,$5.77
LSEAW,$0.0602
LSH,$1.07
LSTA,$2.10
LSTR,$138.63
LTBR,$7.46
LTRN,$3.25
LTRX,$2.155
LTRY,$0.9198
LTRYW,$0.0231
LUCD,$1.50
LUCY,$2.3001
LUCYW,$0.10
LULU,$255.65
LUNG,$6.76
LUNR,$7.54
LVLU,$0.392
LVO,$0.6232
LVRO,$2.88
LVROW,$0.077
LVTX,$1.18
LWAY,$24.73
LWLG,$0.9001
LX,$9.87
LXEH,$22.54
LXEO,$2.64
LXRX,$0.4432
LYEL,$0.465
LYFT,$11.48
LYRA,$0.1111
LYTS,$16.19
LZ,$8.23
LZMH,$8.34
MACI,$10.25
MACIU,$10.31
MACIW,$0.145
MAMA,$6.39
MAMO,$2.69
MANH,$161.76
MAPS,$1.09
MAPSW,$0.0167
MAR,$224.62
MARA,$11.23
MARPS,$3.85
MASI,$152.37
MASK,$3.62
MASS,$3.74
MAT,$16.58
MATH,$1.70
MATW,$20.62
MAXN,$2.83
MAYA,$9.97
MAYAR,$0.2483
MAYAU,$10.19
MAYS,$38.34
MAZE,$9.32
MBAV,$10.22
MBAVW,$0.30
MBCN,$24.74
MBIN,$33.68
MBINL,$24.64
MBINM,$25.4999
MBINN,$19.97
MBIO,$1.30
MBLY,$14.26
MBNKP,$25.62
MBOT,$1.57
MBRX,$0.8687
MBUU,$28.71
MBWM,$40.01
MBX,$6.37
MCBS,$25.75
MCFT,$16.41
MCHP,$40.71
MCHPP,$43.97
MCHX,$1.48
MCRB,$0.6876
MCRI,$74.73
MCTR,$6.33
MCVT,$1.56
MCW,$7.46
MDAI,$1.23
MDAIW,$0.2864
MDB,$163.34
MDBH,$6.30
MDCX,$3.75
MDCXW,$0.60
MDGL,$327.10
MDIA,$1.21
MDLZ,$67.90
MDRR,$13.1879
MDWD,$16.00
MDXG,$7.31
MDXH,$1.50
MEDP,$304.11
MEGL,$1.43
MEIP,$2.13
MELI,$1945.55
MEOH,$31.08
MERC,$5.27
MESA,$0.734
MESO,$11.60
META,$531.62
METC,$7.66
METCB,$6.55
METCL,$25.51
METCZ,$25.0001
MFH,$4.75
MFI,$0.581
MFIC,$12.49
MFICL,$25.2495
MFIN,$8.27
MGEE,$91.96
MGIC,$13.06
MGIH,$1.47
MGNI,$9.70
MGNX,$1.15
MGPI,$26.88
MGRC,$107.15
MGRM,$2.71
MGRX,$2.01
MGTX,$6.13
MGX,$1.26
MGYR,$13.99
MHLD,$0.5647
MHUA,$0.3157
MIDD,$142.17
MIGI,$0.4201
MIMI,$4.18
MIND,$5.21
MIRA,$0.90
MIRM,$43.23
MIST,$0.75
MITK,$7.83
MKDW,$0.23
MKDWW,$0.0137
MKSI,$64.27
MKTW,$9.23
MKTX,$216.15
MKZR,$1.42
MLAB,$108.39
MLAC,$10.06
MLACR,$0.1601
MLACU,$10.217
MLCO,$5.32
MLEC,$0.581
MLECW,$0.012
MLGO,$18.45
MLKN,$17.38
MLTX,$38.06
MLYS,$13.53
MMLP,$3.46
MMSI,$103.96
MMYT,$96.07
MNDO,$1.73
MNDR,$1.70
MNDY,$233.63
MNKD,$4.88
MNMD,$5.55
MNOV,$1.34
MNPR,$34.59
MNRO,$14.48
MNSB,$16.06
MNSBP,$24.70
MNST,$59.65
MNTK,$1.905
MNTS,$1.88
MNTSW,$0.022
MNY,$0.74
MNYWW,$0.0379
MOB,$1.62
MOBBW,$0.34
MOBX,$0.8202
MODD,$0.9731
MODV,$1.27
MOFG,$26.83
MOGO,$0.84
MOLN,$3.7201
MOMO,$6.11
MORN,$290.88
MOVE,$1.34
MPAA,$9.19
MPB,$24.01
MPWR,$498.68
MQ,$3.95
MRAM,$4.76
MRBK,$13.08
MRCC,$7.52
MRCY,$44.37
MREO,$2.21
MRIN,$1.20
MRKR,$1.10
MRM,$0.6947
MRNA,$25.73
MRNO,$9.50
MRNOW,$0.246
MRSN,$0.3061
MRTN,$13.20
MRUS,$41.73
MRVI,$2.10
MRVL,$55.64
MRX,$37.08
MSAI,$0.9478
MSAIW,$0.0416
MSBI,$15.84
MSBIP,$23.45
MSEX,$66.57
MSFT,$373.11
MSGM,$1.01
MSPR,$1.415
MSPRW,$0.0031
MSS,$1.03
MSSA,$12.80
MSSAR,$0.0998
MSSAW,$0.0184
MSTR,$282.28
MSW,$3.70
MTC,$0.85
MTCH,$30.18
MTEK,$1.92
MTEKW,$0.17
MTEN,$3.76
MTEX,$7.93
MTLS,$4.465
MTRX,$11.155
MTSI,$92.17
MTSR,$21.15
MTVA,$1.53
MU,$74.34
MULN,$0.0795
MURA,$1.23
MVBF,$16.25
MVIS,$1.15
MVST,$1.82
MVSTW,$0.215
MWYN,$4.39
MXCT,$2.60
MXL,$10.21
MYFW,$18.52
MYGN,$8.41
MYNZ,$3.33
MYPS,$1.17
MYPSW,$0.014
MYRG,$110.57
MYSZ,$1.18
NA,$4.695
NAAS,$0.599
NAGE,$6.63
NAII,$3.41
NAMI,$2.85
NAMS,$18.00
NAMSW,$7.30
NAOV,$2.32
NATH,$91.95
NATR,$12.07
NAUT,$0.751
NAVI,$11.86
NAYA,$2.10
NB,$2.09
NBBK,$16.41
NBIS,$21.77
NBIX,$102.88
NBN,$83.27
NBTB,$39.65
NBTX,$3.38
NCEW,$1.55
NCI,$0.448
NCIQ,$20.7175
NCMI,$5.95
NCNA,$0.85
NCNO,$21.71
NCPL,$1.85
NCRA,$1.0093
NCSM,$35.55
NCT,$5.75
NCTY,$13.05
NDAQ,$73.79
NDLS,$1.11
NDRA,$3.95
NDSN,$186.39
NECB,$21.85
NEGG,$0.2201
NEHC,$0.90
NEHCW,$0.09
NEO,$8.72
NEOG,$8.13
NEON,$7.94
NEOV,$2.02
NEOVW,$0.90
NEPH,$2.13
NERV,$1.54
NESR,$7.06
NESRW,$0.20
NETD,$10.98
NETDW,$0.424
NEUP,$5.66
NEWT,$11.06
NEWTG,$24.83
NEWTH,$24.81
NEWTI,$24.84
NEWTZ,$24.8501
NEXN,$8.31
NEXT,$7.24
NFBK,$10.05
NFE,$6.885
NFLX,$917.05
NGNE,$9.67
NHICU,$10.05
NHPAP,$14.20
NHPBP,$14.30
NHTC,$5.16
NICE,$150.34
NIPG,$1.88
NISN,$6.42
NITO,$0.22
NIU,$3.82
NIVF,$0.561
NIVFW,$0.0199
NIXX,$1.71
NIXXW,$0.0239
NKSH,$25.22
NKTR,$0.6005
NKTX,$1.705
NLSP,$1.49
NLSPW,$0.0067
NMFC,$10.70
NMFCZ,$25.40
NMIH,$35.88
NMRA,$0.849
NMRK,$11.27
NMTC,$0.86
NN,$12.51
NNAVW,$4.90
NNBR,$2.13
NNDM,$1.50
NNE,$23.47
NNNN,$7.27
NNOX,$4.67
NODK,$13.76
NOEM,$9.92
NOEMR,$0.1985
NOEMU,$10.20
NOTV,$2.76
NOVT,$115.73
NPCE,$13.01
NRC,$11.92
NRDS,$8.59
NRIM,$67.87
NRIX,$10.51
NRSN,$0.9474
NRSNW,$0.2039
NRXP,$1.87
NRXPW,$0.071
NSIT,$136.98
NSPR,$2.69
NSSC,$21.16
NSTS,$11.39
NSYS,$9.20
NTAP,$81.61
NTCL,$7.00
NTCT,$20.18
NTES,$104.94
NTGR,$21.39
NTHI,$9.58
NTIC,$10.25
NTLA,$6.89
NTNX,$64.78
NTRA,$138.71
NTRB,$5.50
NTRP,$5.32
NTRS,$90.58
NTRSO,$19.70
NTWK,$2.34
NTWO,$10.07
NTWOU,$10.13
NUKK,$13.66
NUKKW,$0.1006
NURO,$4.4224
NUTX,$71.67
NUVL,$68.32
NUWE,$0.96
NVA,$10.675
NVAWW,$3.75
NVAX,$5.60
NVCR,$16.98
NVCT,$9.05
NVDA,$101.80
NVEC,$58.665
NVEE,$19.45
NVFY,$0.60
NVMI,$172.19
NVNI,$0.2253
NVNIW,$0.0299
NVNO,$2.48
NVTS,$1.605
NVVE,$1.13
NVVEW,$0.0174
NVX,$1.07
NWBI,$11.50
NWE,$58.10
NWFL,$22.76
NWGL,$1.26
NWL,$5.465
NWPX,$40.755
NWS,$29.43
NWSA,$26.07
NWTG,$1.48
NWTN,$0.327
NWTNW,$0.0258
NXGL,$2.67
NXGLW,$0.43
NXL,$1.81
NXLIW,$0.1682
NXPI,$171.88
NXPL,$0.7702
NXPLW,$0.18
NXST,$166.96
NXT,$40.40
NXTC,$0.397
NXTT,$0.2639
NXU,$2.34
NXXT,$2.90
NYAX,$35.30
NYMT,$6.35
NYMTG,$23.725
NYMTI,$24.567
NYMTL,$21.58
NYMTM,$23.7022
NYMTN,$21.06
NYMTZ,$18.70
NYXH,$6.99
OABI,$2.23
OABIW,$0.4074
OACC,$10.25
OACCU,$10.42
OACCW,$0.62
OAKU,$11.63
OAKUR,$0.26
OAKUW,$0.037
OB,$3.52
OBIO,$3.11
OBLG,$3.3338
OBT,$22.31
OCC,$2.54
OCCI,$6.33
OCCIM,$24.7027
OCCIN,$23.75
OCCIO,$24.70
OCEA,$0.0519
OCEAW,$0.024
OCFC,$15.55
OCFCP,$25.33
OCG,$3.16
OCGN,$0.6387
OCS,$17.59
OCSAW,$6.35
OCSL,$15.03
OCTO,$1.13
OCUL,$7.00
OCX,$2.92
ODD,$41.29
ODFL,$155.75
ODP,$13.19
ODVWZ,$0.3047
ODYS,$6.23
OESX,$0.7355
OFIX,$15.54
OFLX,$32.49
OFS,$9.07
OGI,$0.9807
OKTA,$100.27
OKUR,$3.89
OKYO,$1.2263
OLB,$1.21
OLED,$117.52
OLLI,$117.46
OLMA,$3.35
OLPX,$1.165
OM,$11.07
OMAB,$81.17
OMCC,$6.21
OMCL,$34.04
OMER,$7.36
OMEX,$0.3763
OMH,$2.42
ON,$35.56
ONB,$18.78
ONBPO,$25.0234
ONBPP,$25.24
ONC,$264.32
ONCO,$0.0759
ONCY,$0.512
ONDS,$0.8994
ONEG,$2.09
ONEW,$15.26
ONFO,$0.9024
ONFOW,$0.23
ONMD,$0.50
ONVO,$2.17
OP,$0.83
OPAL,$1.47
OPBK,$11.09
OPCH,$34.94
OPEN,$0.9645
OPI,$0.4051
OPINL,$7.70
OPK,$1.57
OPOF,$36.82
OPRA,$15.09
OPRT,$4.99
OPRX,$7.88
OPTN,$9.14
OPTX,$1.20
OPTXW,$0.0451
OPXS,$5.70
ORGN,$0.6281
ORGNW,$0.0498
ORGO,$4.07
ORIC,$5.26
ORIS,$1.08
ORKA,$8.92
ORKT,$0.7018
ORLY,$1441.89
ORMP,$2.16
ORRF,$26.96
OS,$20.16
OSBC,$15.28
OSIS,$180.31
OSPN,$14.61
OSRH,$2.47
OSRHW,$0.0425
OSS,$2.15
OST,$1.449
OSUR,$3.22
OSW,$15.77
OTEX,$24.85
OTLK,$1.21
OTLY,$9.54
OTRK,$1.405
OTTR,$80.73
OUST,$8.09
OUSTW,$0.035
OUSTZ,$0.0799
OVBC,$29.10
OVID,$0.3014
OVLY,$23.98
OXBR,$1.81
OXBRW,$0.42
OXLC,$4.68
OXLCG,$24.665
OXLCI,$25.51
OXLCL,$23.31
OXLCN,$24.0174
OXLCO,$22.79
OXLCP,$24.2244
OXLCZ,$23.74
OXSQ,$2.58
OXSQG,$23.30
OXSQZ,$24.8711
OZK,$38.90
OZKAP,$16.32
PAA,$19.24
PACB,$1.19
PAGP,$20.65
PAHC,$20.22
PAL,$8.26
PALI,$0.644
PAMT,$11.11
PANL,$4.37
PANW,$165.17
PARA,$11.48
PARAA,$22.50
PASG,$0.3551
PATK,$80.11
PAVM,$0.6599
PAVMZ,$0.0054
PAVS,$1.35
PAX,$10.84
PAYO,$6.73
PAYS,$2.085
PAYX,$153.53
PBBK,$16.01
PBFS,$11.19
PBHC,$16.45
PBM,$0.581
PBMWW,$0.0169
PBPB,$9.41
PBYI,$2.92
PC,$0.90
PCAR,$92.36
PCB,$17.54
PCH,$42.53
PCLA,$0.63
PCRX,$24.29
PCSA,$0.3125
PCSC,$10.30
PCT,$6.84
PCTTU,$9.71
PCTTW,$1.50
PCTY,$182.76
PCVX,$30.56
PCYO,$10.32
PDCO,$31.21
PDD,$113.67
PDEX,$50.645
PDFS,$17.37
PDLB,$12.28
PDSB,$1.05
PDYN,$6.03
PDYNW,$0.296
PEBK,$24.70
PEBO,$27.55
PECO,$36.06
PEGA,$68.26
PENG,$16.19
PENN,$15.45
PEP,$151.37
PEPG,$1.255
PERI,$8.13
PESI,$6.84
PET,$0.1281
PETS,$3.61
PETWW,$0.014
PETZ,$1.13
PEV,$0.299
PFBC,$77.43
PFG,$79.32
PFIS,$40.74
PFX,$52.3528
PFXNZ,$23.51
PGC,$26.29
PGEN,$1.34
PGHL,$0.4664
PGNY,$23.15
PGY,$9.645
PGYWW,$0.115
PHAR,$7.65
PHAT,$5.005
PHH,$12.78
PHIO,$1.17
PHLT,$2.66
PHUN,$2.78
PHVS,$14.62
PI,$73.55
PIII,$0.1739
PIIIW,$0.0084
PINC,$19.54
PITA,$0.249
PKBK,$18.11
PKOH,$20.28
PLAB,$18.175
PLAY,$17.00
PLBC,$41.61
PLBY,$1.02
PLCE,$7.85
PLL,$5.90
PLMK,$10.05
PLMKW,$0.17
PLMR,$143.10
PLPC,$134.55
PLRX,$1.31
PLRZ,$0.359
PLSE,$14.53
PLTK,$4.99
PLTR,$83.60
PLUG,$1.21
PLUR,$4.00
PLUS,$58.41
PLUT,$2.50
PLXS,$116.03
PLYA,$13.33
PMAX,$0.435
PMCB,$1.24
PMEC,$0.7749
PMN,$0.6401
PMTS,$26.53
PMVP,$0.995
PN,$3.43
PNBK,$1.26
PNFP,$91.83
PNFPP,$24.39
PNRG,$211.75
PNTG,$25.57
POAI,$1.37
POCI,$4.03
PODC,$1.67
PODD,$256.80
POET,$4.065
POLA,$2.18
POLE,$10.15
POLEW,$0.1701
PONY,$6.92
POOL,$313.85
POWI,$44.90
POWL,$169.87
POWW,$1.34
POWWP,$22.6715
PPBI,$19.75
PPBT,$2.685
PPC,$51.06
PPIH,$11.575
PPSI,$2.85
PPTA,$11.20
PRAA,$20.49
PRAX,$33.30
PRCH,$6.45
PRCT,$54.78
PRDO,$25.93
PRE,$4.00
PRENW,$0.0085
PRFX,$2.19
PRGS,$57.99
PRLD,$0.7081
PRME,$1.61
PROF,$5.37
PROK,$0.7114
PROP,$4.415
PROV,$14.50
