ticket,price,market_cap,sector,industry,volume,pct_change
CGTX,$1.2801,114566409.00,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),427651,5.793%
CHA,$12.05,2298698078.00,Consumer Discretionary,Restaurants,116043,-0.905%
CHAI,$1.455,28987125.00,Telecommunications,Telecommunications Equipment,3207852,10.227%
CHAR,$10.78,0.00,,,20,0.00%
CHARR,$0.1041,0.00,,,297,28.837%
CHCI,$16.045,164609313.00,Finance,Real Estate,1713,2.787%
CHCO,$130.84,1846304959.00,Finance,Major Banks,19079,0.061%
CHDN,$91.50,6377267082.00,Consumer Discretionary,Services-Misc. Amusement & Recreation,183927,5.245%
CHEC,$10.16,0.00,,,1000,0.00%
CHEF,$91.19,3718511989.00,Consumer Discretionary,Food Distributors,226739,0.485%
CHI,$12.8252,0.00,Finance,Investment Managers,15842,1.868%
CHKP,$124.0116,13095133254.00,Technology,Computer Software: Prepackaged Software,111910,-0.039%
CHMG,$72.261,348285013.00,Finance,Major Banks,4680,-0.337%
CHNR,$3.86,4760233.00,Basic Materials,Precious Metals,10501,3.763%
CHPG,$10.38,0.00,,,11,0.00%
CHPGR,$0.145,0.00,,,159,11.367%
CHR,$2.17,4474720.00,Technology,EDP Services,26340,13.021%
CHRD,$127.13,7157315135.00,Energy,Oil & Gas Production,198130,-6.066%
CHRN,$19.965,71142902.00,Industrials,Industrial Machinery/Components,77262,8.742%
CHRS,$1.4309,220716182.00,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),91864,2.207%
CHRW,$188.70,22242643025.00,Industrials,Integrated Freight & Logistics,110086,-2.601%
CHSCL,$25.5145,313114021.00,Industrials,Farming/Seeds/Milling,5142,0.407%
CHSCM,$24.675,302811674.00,Industrials,Farming/Seeds/Milling,3573,0.19%
CHSCN,$24.92,305818315.00,Industrials,Farming/Seeds/Milling,12076,0.865%
CHSCO,$26.08,320053838.00,Industrials,Farming/Seeds/Milling,7246,0.859%
CHSCP,$27.59,338584563.00,Industrials,Farming/Seeds/Milling,1346,0.473%
CHSN,$1.17,4258551.00,Consumer Staples,Packaged Foods,31033,0.00%
CHTR,$142.515,19807381291.00,Telecommunications,Cable & Other Pay Television Services,402366,-2.266%
CHW,$8.8301,0.00,Finance,Investment Managers,18395,1.495%
CHY,$13.16,0.00,Finance,Investment Managers,62541,1.465%
CHYM,$17.45,6648783976.00,Finance,Finance: Consumer Services,881826,4.491%
CIFR,$26.19,10712998469.00,Finance,Finance: Consumer Services,6286375,6.898%
CIGI,$98.45,5031171177.00,Finance,Real Estate,10410,1.088%
CIIT,$1.67,6043575.00,Energy,Oil & Gas Production,9154697,-5.114%
CINF,$169.63,26239512045.00,Finance,Property-Casualty Insurers,39626,0.367%
CING,$5.045,67951287.00,Health Care,Biotechnology: Pharmaceutical Preparations,47037,3.381%
CINGW,$0.02,269381.00,Health Care,Biotechnology: Pharmaceutical Preparations,1000,-25.926%
CISO,$0.3258,14763085.00,Consumer Discretionary,Professional Services,173717,11.575%
CISS,$2.14,1157928.00,Consumer Discretionary,Marine Transportation,81357,2.885%
CIVB,$27.10,563228731.00,Finance,Major Banks,3406,-0.404%
CJMB,$0.6956,3927440.00,Consumer Discretionary,Business Services,133580,-15.295%
CLAR,$3.13,120321851.00,Consumer Discretionary,Recreational Games/Products/Toys,25534,0.968%
CLBK,$20.60,2143377861.00,Finance,Savings Institutions,114952,-0.483%
CLBT,$13.10,3267661603.00,Technology,Computer Software: Prepackaged Software,178903,2.025%
CLDX,$31.39,2463866140.00,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances,78347,0.384%
CLFD,$38.9978,529959043.00,Utilities,Telecommunications Equipment,43662,-1.096%
CLGN,$0.335,4829068.00,Health Care,Industrial Specialties,22289,-1.209%
CLIK,$1.62,5286113.00,Consumer Discretionary,Diversified Commercial Services,73464,2.532%
CLIR,$4.155,22489490.00,Industrials,Industrial Machinery/Components,2245,1.838%
CLLS,$3.1065,225503923.00,Health Care,Biotechnology: Pharmaceutical Preparations,1925,0.534%
CLMB,$21.80,405418960.00,Technology,Retail: Computer Software & Peripheral Equipment,51112,-3.71%
CLMT,$33.60,2928144139.00,Energy,Integrated oil Companies,101228,-2.382%
CLNE,$1.90,418426805.00,Utilities,Natural Gas Distribution,208245,-0.524%
CLNN,$5.97,76286493.00,Health Care,Biotechnology: Pharmaceutical Preparations,11309,2.226%
CLOV,$4.57,2406947361.00,Health Care,Medical Specialities,1462343,-3.383%
CLPS,$1.005,29892169.00,Technology,Computer Software: Prepackaged Software,4546,3.608%
CLPT,$13.4219,402516916.00,Health Care,Medical/Dental Instruments,61814,-0.135%
CLRB,$2.30,18381168.00,Health Care,Biotechnology: Pharmaceutical Preparations,20663,3.139%
CLRO,$3.56,9524467.00,Utilities,Telecommunications Equipment,422,-4.301%
CLSK,$17.48,4485518433.00,Finance,Finance: Consumer Services,5396751,6.068%
CLSKW,$0.34,87246926.00,Finance,Finance: Consumer Services,62609,11.293%
CLST,$16.28,65964867.00,Finance,Savings Institutions,107,1.307%
CLWT,$1.2601,9339186.00,Consumer Discretionary,Professional and commerical equipment,41683,-1.555%
CLYM,$11.44,655088983.00,Health Care,Biotechnology: Pharmaceutical Preparations,97271,0.00%
CMCO,$15.16,437031161.00,Industrials,Construction/Ag Equipment/Trucks,271259,9.617%
CMCSA,$24.225,86575825111.00,Telecommunications,Cable & Other Pay Television Services,3064870,-1.122%
CMCT,$4.20,11084464.00,Real Estate,Real Estate Investment Trusts,1591,-1.639%
CME,$269.24,97561630586.00,Finance,Investment Bankers/Brokers/Service,275825,-0.108%
CMII,$9.98,0.00,Finance,Blank Checks,104,0.00%
CMIIU,$10.18,0.00,Health Care,Biotechnology: Commercial Physical & Biological Resarch,10,0.00%
CMIIW,$0.65,0.00,Finance,Blank Checks,4,0.00%
CMMB,$1.67,12011086.00,Health Care,Biotechnology: Pharmaceutical Preparations,5110,1.212%
CMND,$3.32,3383190.00,Health Care,Biotechnology: Pharmaceutical Preparations,43536,-0.599%
CMPR,$87.17,2112311285.00,Consumer Discretionary,Publishing,32210,-1.924%
CMPS,$11.9267,1609500055.00,Health Care,Biotechnology: Pharmaceutical Preparations,635277,-1.269%
CMPX,$2.0676,372349773.00,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),369532,1.852%
CMRC,$2.76,227733793.00,Technology,Computer Software: Prepackaged Software,157308,2.222%
CMTL,$3.4599,102877078.00,Technology,Radio And Television Broadcasting And Communications Equipment,1030628,-28.366%
CMTV,$40.08,224097420.00,Finance,Major Banks,2586,-1.378%
CNCK,$1.81,246028091.00,Finance,Finance: Consumer Services,26421,6.471%
CNCKW,$0.171,23243538.00,Finance,Finance: Consumer Services,904,0.00%
CNDT,$1.43,221788444.00,Consumer Discretionary,Business Services,128765,2.143%
CNET,$1.03,3778482.00,Technology,Computer Software: Programming Data Processing,16552,-0.962%
CNEY,$0.8177,6707844.00,Industrials,Major Chemicals,8337,5.769%
CNOB,$32.885,1653737125.00,Finance,Major Banks,39566,0.366%
CNOBP,$24.95,1254697925.00,Finance,Major Banks,314,-0.031%
CNSP,$4.95,7234173.00,Health Care,Biotechnology: Pharmaceutical Preparations,3106,1.227%
CNTA,$39.765,6152797333.00,Health Care,Biotechnology: Pharmaceutical Preparations,166606,0.113%
CNTB,$2.13,134113007.00,Health Care,Biotechnology: Pharmaceutical Preparations,13377,0.472%
CNTN,$3.00,209414640.00,Health Care,Biotechnology: Pharmaceutical Preparations,199560,-2.913%
CNTX,$0.86,79016092.00,Health Care,Biotechnology: Pharmaceutical Preparations,2926838,-38.129%
CNTY,$1.4308,40253466.00,Consumer Discretionary,Hotels/Resorts,9941,-1.324%
CNVS,$2.915,62074534.00,Consumer Discretionary,Consumer Electronics/Video Chains,126181,3.369%
CNXC,$26.67,1626998709.00,Technology,Computer Software: Prepackaged Software,109612,1.794%
CNXN,$71.845,1812365347.00,Consumer Discretionary,Catalog/Specialty Distribution,9064,-1.393%
CNXU,$10.25,274272883.00,Health Care,Industrial Specialties,36675,-9.212%
COAG,$26.50,1237693365.00,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),32526,6.085%
COCH,$0.6428,49419178.00,Health Care,Industrial Specialties,5637,2.373%
COCHW,$0.0507,3897872.00,Health Care,Industrial Specialties,5,0.00%
COCO,$79.675,4550449831.00,Consumer Staples,Beverages (Production/Distribution),201470,-1.514%
COCP,$1.01,13925328.00,Health Care,Biotechnology: Pharmaceutical Preparations,10497,1.518%
CODA,$10.48,118174073.00,Industrials,Industrial Machinery/Components,254506,-4.029%
CODX,$3.925,14464857.00,Health Care,Medical/Dental Instruments,177318,-8.508%
COFS,$32.38,484891633.00,Finance,Major Banks,5675,0.31%
COGT,$33.4901,5722386541.00,Health Care,Biotechnology: Pharmaceutical Preparations,141048,1.179%
COHU,$62.72,2958837764.00,Industrials,Electrical Products,183015,2.266%
COIN,$169.86,44743011824.00,Finance,Finance: Consumer Services,2426395,6.309%
COKE,$182.975,12179601695.00,Consumer Staples,Beverages (Production/Distribution),112314,-2.616%
COLA,$10.65,0.00,,,5506,0.094%
COLAR,$0.5699,0.00,Finance,Blank Checks,20,0.00%
COLAU,$11.15,0.00,,,300,-0.889%
COLB,$31.51,9121841433.00,Finance,Major Banks,398811,0.639%
COLL,$34.795,1128533340.00,Health Care,Biotechnology: Pharmaceutical Preparations,17053,0.447%
COLM,$68.64,3510303963.00,Consumer Discretionary,Apparel,56249,2.463%
COO,$68.055,13272809525.00,Health Care,Ophthalmic Goods,159386,0.258%
COOT,$0.6549,18270753.00,Consumer Staples,Packaged Foods,1726,3.085%
COOTW,$0.0185,516123.00,Consumer Staples,Packaged Foods,1150,-19.214%
CORT,$80.71,8664347152.00,Health Care,Biotechnology: Pharmaceutical Preparations,201037,-2.653%
CORZ,$27.73,8814959147.00,Finance,Finance: Consumer Services,1950060,0.471%
CORZW,$20.90,6643802603.00,Finance,Finance: Consumer Services,286622,0.577%
CORZZ,$27.88,8862641941.00,Finance,Finance: Consumer Services,820,1.493%
COSM,$0.22,13657247.00,Health Care,Other Pharmaceuticals,75366906,4.762%
COST,$978.445,433919618380.00,Consumer Discretionary,Department/Specialty Retail Stores,317449,-0.398%
COYA,$4.7901,112362252.00,Health Care,Biotechnology: Pharmaceutical Preparations,7274,1.057%
CPB,$22.535,6720077686.00,Consumer Staples,Packaged Foods,1248602,-1.206%
CPBI,$18.64,78385953.00,Finance,Savings Institutions,432,0.00%
CPHC,$16.23,83589921.00,Consumer Discretionary,Services-Misc. Amusement & Recreation,498,2.14%
CPIX,$5.585,83680653.00,Health Care,Biotechnology: Pharmaceutical Preparations,924,-0.268%
CPOP,$0.175,14339332.00,Consumer Discretionary,Services-Misc. Amusement & Recreation,15469836,-10.256%
CPRT,$30.605,28334460407.00,Consumer Discretionary,Retail-Auto Dealers and Gas Stations,1176767,-0.472%
CPRX,$31.365,3838479814.00,Health Care,Biotechnology: Pharmaceutical Preparations,172370,0.016%
CPSH,$7.15,129189403.00,Consumer Discretionary,Building Materials,739222,-9.033%
CPSS,$9.39,203749525.00,Finance,Finance: Consumer Services,801,-1.469%
CPZ,$12.8369,252016511.00,Finance,Trusts Except Educational Religious and Charitable,8414,0.524%
CRAC,$10.11,0.00,,,24005,0.00%
CRACR,$0.14,0.00,,,1000,-6.667%
CRACU,$10.23,0.00,Finance,Blank Checks,265,0.098%
CRACW,$0.055,0.00,,,411,10.00%
CRAI,$147.19,951294563.00,Consumer Discretionary,Other Consumer Services,56013,-2.18%
CRAN,$10.10,0.00,Finance,Blank Checks,1,0.00%
CRANR,$0.2001,0.00,Finance,Blank Checks,362,0.00%
CRAQ,$10.275,0.00,Finance,Blank Checks,5,0.00%
CRAQR,$0.16,0.00,Finance,Blank Checks,1,0.00%
CRBP,$8.23,152483753.00,Health Care,Biotechnology: Pharmaceutical Preparations,102029,0.488%
CRBU,$1.6393,162586717.00,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),590362,2.777%
CRCT,$4.51,946642839.00,Technology,Industrial Machinery/Components,39479,0.445%
CRDF,$1.5399,105282803.00,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),149880,-0.006%
CRDL,$1.0699,123329770.00,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),39864,3.874%
CRDO,$249.63,46044238522.00,Technology,Semiconductors,2327072,-0.47%
CRE,$3.59,7230206.00,Consumer Discretionary,Publishing,294804,22.109%
CREG,$0.2041,4685958.00,Consumer Discretionary,Business Services,793862,6.859%
CRESY,$12.32,873798415.00,Finance,Real Estate,22422,-0.324%
CREX,$3.82,40366964.00,Technology,EDP Services,2548,5.817%
CRGO,$1.575,81401509.00,Industrials,Integrated Freight & Logistics,16533,-0.943%
CRGOW,$0.0511,2641027.00,Industrials,Integrated Freight & Logistics,289,0.00%
CRIS,$0.4297,16749144.00,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),28979,2.042%
CRMD,$8.7301,684892854.00,Health Care,Biotechnology: Pharmaceutical Preparations,185184,-0.113%
CRML,$10.4598,1536426979.00,Basic Materials,Metal Mining,1772222,5.655%
CRMLW,$4.10,602243887.00,Basic Materials,Metal Mining,5203,8.179%
CRMT,$2.2452,18640661.00,Consumer Discretionary,Retail-Auto Dealers and Gas Stations,1468631,7.426%
CRNC,$11.065,500003107.00,Technology,Computer Software: Prepackaged Software,92581,4.19%
CRNT,$3.105,282224923.00,Technology,Radio And Television Broadcasting And Communications Equipment,343268,3.846%
CRNX,$35.135,3704641708.00,Health Care,Biotechnology: Pharmaceutical Preparations,135495,1.929%
CRON,$2.6878,1011308153.00,Health Care," Medicinal Chemicals and Botanical Products ",148674,0.291%
CROX,$128.55,6387604250.00,Consumer Discretionary,Shoe Manufacturing,119235,3.079%
CRSP,$51.665,4983026839.00,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),274783,3.745%
CRSR,$8.45,903154683.00,Technology,Computer peripheral equipment,263578,0.237%
CRTO,$17.80,891746874.00,Consumer Discretionary,Advertising,37214,-0.28%
CRUS,$169.54,8553753810.00,Technology,Semiconductors,34077,3.321%
CRVL,$59.61,3021701538.00,Finance,Specialty Insurers,20640,-1.21%
CRVO,$2.4899,23053284.00,Health Care,Biotechnology: Pharmaceutical Preparations,49224,1.629%
CRVS,$12.26,1030948598.00,Health Care,Biotechnology: Pharmaceutical Preparations,95165,2.766%
CRWD,$685.45,174491455869.00,Technology,Computer Software: Prepackaged Software,478399,0.388%
CRWS,$2.78,29739848.00,Consumer Discretionary,Textiles,2181,0.00%
CRWV,$106.51,58108697552.00,Technology,Computer Software: Prepackaged Software,6593010,5.927%
CSAI,$0.3777,9439338.00,Technology,Computer Software: Programming Data Processing,52461,10.762%
CSBR,$6.50,90264369.00,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),73,0.00%
CSCO,$120.73,475849407105.00,Telecommunications,Computer Communications Equipment,3162440,-0.306%
CSGP,$33.095,13514532388.00,Finance,Real Estate,660608,0.776%
CSHR,$4.32,569290503.00,Finance,Investment Bankers/Brokers/Service,30372,1.887%
CSHRW,$1.27,167360865.00,Finance,Investment Bankers/Brokers/Service,45,0.00%
CSIQ,$16.63,1127792120.00,Technology,Semiconductors,471930,-0.598%
CSPI,$9.555,96236498.00,Technology,EDP Services,2606,3.186%
CSQ,$20.375,3237335298.00,Finance,Finance Companies,41696,1.368%
CSTE,$1.88,65004901.00,Industrials,Building Materials,13718,3.297%
CSTL,$20.45,620247518.00,Health Care,Medical Specialities,14107,-1.208%
CSWC,$23.45,1457200025.00,Consumer Discretionary,Textiles,116193,0.702%
CSX,$47.095,87509049423.00,Industrials,Railroads,2010141,-0.999%
CTAA,$9.90,0.00,Finance,Blank Checks,111,0.00%
CTAAR,$0.23,0.00,,,7620,0.00%
CTAAU,$10.15,0.00,Finance,Blank Checks,100,1.296%
CTAS,$174.9801,70015991451.00,Industrials,Garments and Clothing,210363,-0.737%
CTBI,$70.45,1279634144.00,Finance,Major Banks,6135,-0.283%
CTKB,$3.97,512696070.00,Industrials,Biotechnology: Laboratory Analytical Instruments,219371,0.253%
CTMX,$3.06,666170932.00,Health Care,Biotechnology: Pharmaceutical Preparations,383869,1.661%
CTNM,$11.955,446954137.00,Health Care,Biotechnology: Pharmaceutical Preparations,12140,0.631%
CTNT,$1.81,5356498.00,Consumer Discretionary,Motor Vehicles,125472,1.685%
CTOR,$0.7099,66007357.00,Health Care,Biotechnology: Pharmaceutical Preparations,16323,6.913%
CTRM,$2.2729,21961564.00,Consumer Discretionary,Marine Transportation,13343,4.261%
CTRN,$53.47,445396973.00,Consumer Discretionary,Clothing/Shoe/Accessory Stores,29448,5.588%
CTSH,$50.935,24136541404.00,Technology,EDP Services,1755010,-2.367%
CTSO,$0.4026,25300490.00,Health Care,Medical/Dental Instruments,15535,0.70%
CTW,$2.54,158496000.00,Technology,EDP Services,1392,4.527%
CTXR,$0.5558,15258138.00,Health Care,Biotechnology: Pharmaceutical Preparations,22951,2.926%
CUB,$10.88,345642107.00,Finance,Blank Checks,17169,0.00%
CUBWU,$11.05,0.00,Finance,Blank Checks,95,0.00%
CUBWW,$0.38,0.00,Finance,Blank Checks,117,0.00%
CUE,$26.80,112569192.00,Health Care,Biotechnology: Pharmaceutical Preparations,14568,9.254%
CULP,$3.065,38811433.00,Consumer Discretionary,Textiles,592,-0.809%
CUPR,$9.56,25632750.00,Health Care,Biotechnology: Pharmaceutical Preparations,23412088,140.806%
CURI,$2.565,152072694.00,Consumer Discretionary,Movies/Entertainment,121269,0.984%
CURR,$2.88,323371829.00,Consumer Discretionary,Business Services,31188,3.597%
CURX,$0.3445,9771678.00,Health Care,Biotechnology: Pharmaceutical Preparations,56928,7.321%
CV,$7.13,356240368.00,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,20116,-0.834%
CVBF,$21.28,3754966571.00,Finance,Major Banks,146894,0.236%
CVCO,$595.78,4577961009.00,Consumer Discretionary,Homebuilding,14284,0.509%
CVGI,$5.25,191738894.00,Consumer Discretionary,Auto Parts:O.E.M.,81398,-2.778%
CVKD,$3.865,11897425.00,Health Care,Biotechnology: Pharmaceutical Preparations,8593,4.459%
CVLT,$128.7117,5309438327.00,Technology,Computer Software: Prepackaged Software,52464,0.745%
CVRX,$5.0999,135330661.00,Health Care,Medical/Dental Instruments,17226,1.39%
CVV,$6.815,47299569.00,Technology,Industrial Machinery/Components,48762,-0.073%
CWBC,$25.85,701419225.00,Finance,Major Banks,37636,0.388%
CWCO,$30.35,485605767.00,Utilities,Water Supply,14229,0.797%
CWD,$0.7849,6938692.00,Finance,Real Estate,38472,3.467%
CWST,$87.82,5586225019.00,Utilities,Environmental Services,36302,-1.734%
CXAI,$0.2032,14242141.00,Technology,EDP Services,2182798,2.111%
CXAIW,$0.0599,4198348.00,Technology,EDP Services,4751,-0.333%
CXDO,$7.50,243115298.00,Telecommunications,Telecommunications Equipment,130244,3.591%
CXIIU,$10.15,0.00,Finance,Blank Checks,1,0.00%
CYAB,$0.506,7116481.00,Technology,Computer Software: Prepackaged Software,35085,1.811%
CYCN,$3.39,14679764.00,Health Care,Biotechnology: Pharmaceutical Preparations,9114,4.308%
CYCU,$0.74,7890197.00,Technology,EDP Services,367157,16.17%
CYCUW,$0.021,223911.00,Technology,EDP Services,10080,-0.474%
CYN,$1.3232,19084885.00,Technology,EDP Services,138251,6.71%
CYPH,$0.7645,81392096.00,Health Care,Biotechnology: Pharmaceutical Preparations,10370287,17.579%
CYRX,$14.5862,735178218.00,Health Care,Biotechnology: Pharmaceutical Preparations,73843,-0.231%
CYTK,$69.625,8663617338.00,Health Care,Biotechnology: Pharmaceutical Preparations,85800,-0.748%
CZFS,$69.65,334663792.00,Finance,Major Banks,364,0.00%
CZNC,$22.00,394164892.00,Finance,Major Banks,7887,-0.272%
CZR,$29.46,6000322358.00,Consumer Discretionary,Hotels/Resorts,595558,-0.102%
CZWI,$21.41,206480438.00,Finance,Savings Institutions,4226,-0.233%
DAAQ,$10.33,0.00,Finance,Blank Checks,21708,0.00%
DAAQU,$10.99,0.00,Finance,Blank Checks,2,0.00%
DAIC,$1.7201,2081980.00,Technology,EDP Services,112237,-10.411%
DAICW,$0.0126,15251.00,Technology,EDP Services,33699,-23.171%
DAIO,$4.05,38047409.00,Industrials,Electrical Products,43736,0.496%
DAKT,$20.365,983591010.00,Consumer Discretionary,Miscellaneous manufacturing industries,45749,0.32%
DARE,$2.03,30408389.00,Health Care,Biotechnology: Pharmaceutical Preparations,33974,0.495%
DASH,$163.3495,71174435379.00,Technology,EDP Services,1154238,8.48%
DAVE,$311.45,3990723464.00,Finance,Finance: Consumer Services,266991,8.602%
DAVEW,$1.31,16785512.00,Finance,Finance: Consumer Services,76474,18.552%
DBCA,$9.97,0.00,Finance,Blank Checks,7141,0.10%
DBCAU,$10.20,0.00,Finance,Blank Checks,48,0.00%
DBCAW,$0.4001,0.00,Finance,Blank Checks,10,0.00%
DBGI,$0.8512,19565307.00,Consumer Discretionary,Clothing/Shoe/Accessory Stores,1653337,-9.916%
DBVT,$17.86,1057463614.00,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),34512,2.555%
DBX,$27.24,6355109679.00,Technology,Computer Software: Prepackaged Software,263970,0.554%
DCBO,$18.27,469579559.00,Technology,Computer Software: Prepackaged Software,7611,1.051%
DCGO,$0.5927,58545965.00,Health Care,Medical/Nursing Services,42674,2.26%
DCOY,$6.23,3314161.00,Health Care,Biotechnology: Pharmaceutical Preparations,2293,3.661%
DCTH,$11.90,410807599.00,Health Care,Medical/Dental Instruments,134683,1.536%
DCX,$2.35,46588658.00,Industrials,Auto Manufacturing,5780,2.174%
DDI,$11.945,591915841.00,Technology,EDP Services,13425,-0.375%
DDOG,$231.89,82543608227.00,Technology,Computer Software: Prepackaged Software,756028,0.866%
DEFT,$0.5788,224514198.00,Finance,Finance: Consumer Services,1123990,8.695%
DERM,$6.32,174018337.00,Health Care,Biotechnology: Pharmaceutical Preparations,18057,-0.315%
DETX,$4.0401,22858647.00,Telecommunications,Telecommunications Equipment,6489,-3.807%
DEVS,$0.269,1033402.00,Finance,Finance/Investors Services,448708,3.462%
DFDV,$3.665,110383221.00,Finance,Finance: Consumer Services,646564,18.226%
DFDVW,$0.45,13553192.00,,,9762,25.00%
DFLI,$1.895,24285069.00,Miscellaneous,Industrial Machinery/Components,870017,9.538%
DFLIW,$0.0479,613855.00,Miscellaneous,Industrial Machinery/Components,307,22.821%
DFNS,$0.2171,14821531.00,Consumer Discretionary,Professional Services,12780425,-6.824%
DFNSW,$0.10,6827053.00,Consumer Discretionary,Professional Services,510,26.743%
DFSC,$3.855,7685428.00,Technology,Computer Software: Prepackaged Software,6513,-3.865%
DFTX,$24.56,2678680190.00,Health Care," Medicinal Chemicals and Botanical Products ",274052,-0.768%
DGICA,$17.54,649850037.00,Finance,Property-Casualty Insurers,4530,-0.398%
DGICB,$18.22,675043767.00,Finance,Property-Casualty Insurers,23,0.00%
DGII,$68.67,2589010005.00,Telecommunications,Computer Communications Equipment,15043,-0.015%
DGNX,$1.0035,29202794.00,Technology,EDP Services,402407,11.50%
DGXX,$7.175,500868447.00,Finance,Finance: Consumer Services,4567498,14.984%
DH,$0.8668,124602128.00,Technology,Computer Software: Prepackaged Software,35596,3.252%
DHC,$9.0323,2186782388.00,Real Estate,Real Estate Investment Trusts,69662,0.025%
DHCNI,$18.1901,4391351295.00,Real Estate,Real Estate Investment Trusts,385,0.00%
DHCNL,$18.40,4442024169.00,Real Estate,Real Estate Investment Trusts,14,0.00%
DIBS,$4.165,147164073.00,Consumer Discretionary,Catalog/Specialty Distribution,16941,2.083%
DIOD,$113.75,5226213493.00,Technology,Semiconductors,79195,4.598%
DJCO,$559.675,771076560.00,Consumer Discretionary,Newspapers/Magazines,6628,0.625%
DJT,$8.41,2329181693.00,Technology,Computer Software: Programming Data Processing,1900859,7.821%
DJTWW,$3.7701,1044143627.00,Technology,Computer Software: Programming Data Processing,7043,3.574%
DKI,$5.29,10989737.00,Technology,Computer Software: Prepackaged Software,8270,-3.818%
DKNG,$29.17,14472077592.00,Consumer Discretionary,Services-Misc. Amusement & Recreation,2505648,0.586%
DLHC,$5.53,80146484.00,Consumer Discretionary,Professional Services,2369,0.363%
DLO,$12.61,3719091965.00,Consumer Discretionary,Business Services,258208,2.939%
DLPN,$1.195,15555639.00,Consumer Discretionary,Other Consumer Services,6522,5.752%
DLTH,$4.59,174429506.00,Consumer Discretionary,Clothing/Shoe/Accessory Stores,73258,-1.923%
DLTR,$112.79,21675371781.00,Consumer Discretionary,Department/Specialty Retail Stores,462881,-1.061%
DLXY,$0.5051,8258385.00,Energy,Oil Refining/Marketing,69549,5.229%
DMAA,$10.615,0.00,,,24,0.00%
DMAAR,$0.1097,0.00,Finance,Blank Checks,233,9.70%
DMAC,$5.656,304764199.00,Health Care,Biotechnology: Pharmaceutical Preparations,11514,0.106%
DMII,$10.08,0.00,Finance,Blank Checks,1,0.00%
DMIIR,$0.0799,0.00,Finance,Blank Checks,15,0.00%
DMIIU,$10.12,0.00,,,52,0.00%
DMLP,$26.475,1277563039.00,Energy,Oil & Gas Production,44554,-0.88%
DMRA,$21.435,1319392713.00,Health Care,Biotechnology: Pharmaceutical Preparations,22896,3.152%
DMRC,$11.84,264355350.00,Technology,EDP Services,15828,4.686%
DNLI,$21.97,3486852922.00,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),326371,1.431%
DNMX,$10.02,0.00,Finance,Blank Checks,3807,0.00%
DNTH,$81.64,4462951262.00,Health Care,Biotechnology: Pharmaceutical Preparations,111582,-0.524%
DNUT,$4.075,702530000.00,Consumer Staples,Food Chains,761163,-5.452%
DOCU,$46.20,8821640890.00,Technology,Computer Software: Prepackaged Software,773683,2.598%
DOGZ,$1.23,17848109.00,Consumer Discretionary,Miscellaneous manufacturing industries,15715,4.237%
DOMH,$3.38,76434580.00,Health Care,Biotechnology: Pharmaceutical Preparations,100969,6.962%
DOMO,$3.135,141547015.00,Technology,Computer Software: Prepackaged Software,226905,3.808%
DOO,$60.05,4434490312.00,Consumer Discretionary,Industrial Specialties,17891,-0.382%
DORM,$129.45,3868327036.00,Consumer Discretionary,Auto Parts:O.E.M.,42615,1.244%
DOX,$56.37,6085115513.00,Technology,EDP Services,72130,-0.053%
DOYU,$4.90,147876409.00,Technology,Computer Software: Programming Data Processing,2038,-1.21%
DPRO,$6.16,224814984.00,Industrials,Aerospace,370046,2.667%
DPZ,$322.865,10739093658.00,Consumer Discretionary,Food Distributors,104499,0.303%
DRCT,$2.94,2185605.00,Consumer Discretionary,Advertising,17938,-2.97%
DRDB,$10.515,0.00,,,26265,-0.048%
DRDBW,$0.22,0.00,,,2400,7.056%
DRH,$11.965,2446729921.00,Real Estate,Real Estate Investment Trusts,97611,0.378%
DRIO,$6.90,50455546.00,Health Care,Medical/Dental Instruments,219,-2.266%
DRMA,$1.2001,4826974.00,Health Care,Biotechnology: Pharmaceutical Preparations,6443,1.703%
DRMAW,$0.0102,41026.00,Health Care,Biotechnology: Pharmaceutical Preparations,2,0.00%
DRS,$47.275,12611177663.00,Industrials,Industrial Machinery/Components,107461,-2.586%
DRTS,$9.72,855454644.00,Health Care,Medical/Dental Instruments,274825,-1.32%
DRTSW,$2.03,178659766.00,Health Care,Medical/Dental Instruments,2236,-3.333%
DRUG,$60.56,594218414.00,Health Care,Biotechnology: Pharmaceutical Preparations,239095,-0.64%
DRVN,$13.40,2210409918.00,Consumer Discretionary,Automotive Aftermarket,65004,-0.223%
DSAC,$10.05,0.00,Finance,Blank Checks,2025,0.10%
DSACU,$10.10,0.00,Finance,Blank Checks,106,0.00%
DSGN,$11.30,705763806.00,Health Care,Biotechnology: Pharmaceutical Preparations,55740,3.008%
