ticket,price,market_cap,sector,industry,volume,pct_change
CIIT,$1.32,4776957.00,Energy,Oil & Gas Production,8546,-1.493%
CINF,$168.37,26044606751.00,Finance,Property-Casualty Insurers,620198,-0.095%
CING,$4.74,63843231.00,Health Care,Biotechnology: Pharmaceutical Preparations,292318,2.376%
CINGW,$0.029,390602.00,Health Care,Biotechnology: Pharmaceutical Preparations,10352,0.00%
CISO,$0.307,13911194.00,Consumer Discretionary,Professional Services,132619,8.251%
CISS,$2.54,1374364.00,Consumer Discretionary,Marine Transportation,83711,-3.422%
CIVB,$25.65,533092876.00,Finance,Major Banks,72821,1.907%
CJMB,$0.799,4496267.00,Consumer Discretionary,Business Services,99128,11.67%
CLAR,$3.05,117246532.00,Consumer Discretionary,Recreational Games/Products/Toys,282928,2.349%
CLBK,$20.23,2104880298.00,Finance,Savings Institutions,451519,0.198%
CLBT,$13.17,3285122390.00,Technology,Computer Software: Prepackaged Software,1581075,-1.716%
CLDX,$30.58,2400287562.00,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances,904374,-1.036%
CLFD,$42.78,581357099.00,Utilities,Telecommunications Equipment,177410,1.374%
CLGN,$0.4204,6060120.00,Health Care,Industrial Specialties,33832,-6.578%
CLIK,$1.41,4600877.00,Consumer Discretionary,Diversified Commercial Services,125065,-2.759%
CLIR,$5.01,27117291.00,Industrials,Industrial Machinery/Components,8061,2.245%
CLLS,$3.52,255520299.00,Health Care,Biotechnology: Pharmaceutical Preparations,34461,-3.825%
CLMB,$20.73,385519956.00,Technology,Retail: Computer Software & Peripheral Equipment,106374,1.717%
CLMT,$32.87,2864526722.00,Energy,Integrated oil Companies,719475,2.976%
CLNE,$2.03,447056007.00,Utilities,Natural Gas Distribution,990634,2.01%
CLNN,$6.81,87020271.00,Health Care,Biotechnology: Pharmaceutical Preparations,132437,-1.304%
CLOV,$3.60,1896063566.00,Health Care,Medical Specialities,5519322,0.279%
CLPS,$0.899,26739363.00,Technology,Computer Software: Prepackaged Software,2530,-0.111%
CLPT,$11.70,350877887.00,Health Care,Medical/Dental Instruments,404748,4.464%
CLRB,$3.17,25334044.00,Health Care,Biotechnology: Pharmaceutical Preparations,143541,0.00%
CLRO,$3.12,8347285.00,Utilities,Telecommunications Equipment,2341,-0.637%
CLSK,$15.76,4044151631.00,Finance,Finance: Consumer Services,20499048,2.338%
CLSKW,$0.3221,82653632.00,Finance,Finance: Consumer Services,163355,4.578%
CLST,$15.91,64465665.00,Finance,Savings Institutions,891,0.379%
CLWT,$1.21,8967871.00,Consumer Discretionary,Professional and commerical equipment,7803,4.31%
CLYM,$10.91,624712306.00,Health Care,Biotechnology: Pharmaceutical Preparations,604072,3.707%
CMCO,$14.66,421319106.00,Industrials,Construction/Ag Equipment/Trucks,554721,2.949%
CMCSA,$25.08,89631442468.00,Telecommunications,Cable & Other Pay Television Services,27768098,0.804%
CMCT,$4.75,12536001.00,Real Estate,Real Estate Investment Trusts,17664,0.636%
CME,$289.29,104826935494.00,Finance,Investment Bankers/Brokers/Service,2443566,-0.286%
CMII,$9.905,0.00,Finance,Blank Checks,42660,0.051%
CMIIU,$9.99,0.00,Health Care,Biotechnology: Commercial Physical & Biological Resarch,2,0.00%
CMMB,$1.82,13089926.00,Health Care,Biotechnology: Pharmaceutical Preparations,81221,9.639%
CMND,$2.46,5138463.00,Health Care,Biotechnology: Pharmaceutical Preparations,183676,-2.381%
CMPR,$95.17,2306168005.00,Consumer Discretionary,Publishing,203443,-2.58%
CMPS,$11.59,1564062619.00,Health Care,Biotechnology: Pharmaceutical Preparations,6203588,6.624%
CMPX,$1.93,347569676.00,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),6424303,2.116%
CMRC,$2.96,244236242.00,Technology,Computer Software: Prepackaged Software,443610,-1.661%
CMTL,$4.21,125180641.00,Technology,Radio And Television Broadcasting And Communications Equipment,447179,15.342%
CMTV,$38.51,215319153.00,Finance,Major Banks,16836,-4.442%
CNCK,$1.95,265057888.00,Finance,Finance: Consumer Services,149347,-7.583%
CNDT,$1.60,248154902.00,Consumer Discretionary,Business Services,1388725,5.263%
CNET,$0.718,2633932.00,Technology,Computer Software: Programming Data Processing,4239,7.164%
CNEY,$1.70,13945622.00,Industrials,Major Chemicals,1241470,15.646%
CNOB,$29.77,1497088466.00,Finance,Major Banks,286590,-0.335%
CNOBP,$24.77,1245645996.00,Finance,Major Banks,4316,0.081%
CNSP,$5.05,7380317.00,Health Care,Biotechnology: Pharmaceutical Preparations,11108,-0.98%
CNTA,$39.81,6159760136.00,Health Care,Biotechnology: Pharmaceutical Preparations,1745118,0.151%
CNTB,$2.36,148594693.00,Health Care,Biotechnology: Pharmaceutical Preparations,116312,2.165%
CNTN,$3.35,233846348.00,Health Care,Biotechnology: Pharmaceutical Preparations,264042,3.077%
CNTX,$2.40,220510025.00,Health Care,Biotechnology: Pharmaceutical Preparations,986455,7.623%
CNTY,$1.28,36059976.00,Consumer Discretionary,Hotels/Resorts,38563,-0.775%
CNVS,$2.50,53237165.00,Consumer Discretionary,Consumer Electronics/Video Chains,132281,1.215%
CNXC,$25.88,1578804897.00,Technology,Computer Software: Prepackaged Software,1230801,3.936%
CNXN,$64.18,1619007696.00,Consumer Discretionary,Catalog/Specialty Distribution,56616,-0.666%
CNXU,$13.07,0.00,,,87286,-6.643%
COAG,$26.30,1116248533.00,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),193396,-0.642%
COCH,$0.7329,56346166.00,Health Care,Industrial Specialties,178033,0.397%
COCHW,$0.0637,4897327.00,Health Care,Industrial Specialties,6,-0.157%
COCO,$78.83,4502189648.00,Consumer Staples,Beverages (Production/Distribution),855656,1.22%
COCP,$1.13,15579822.00,Health Care,Biotechnology: Pharmaceutical Preparations,42228,1.802%
CODA,$11.41,128660894.00,Industrials,Industrial Machinery/Components,56245,0.617%
CODX,$3.71,13365145.00,Health Care,Medical/Dental Instruments,91358561,55.23%
COFS,$31.61,473360856.00,Finance,Major Banks,100439,0.829%
COGT,$32.58,5566879570.00,Health Care,Biotechnology: Pharmaceutical Preparations,1567863,-1.048%
COHU,$45.65,2153554591.00,Industrials,Electrical Products,762894,1.49%
COIN,$193.56,50985855226.00,Finance,Finance: Consumer Services,5657992,1.187%
COKE,$176.34,11737947604.00,Consumer Staples,Beverages (Production/Distribution),499150,0.068%
COLA,$10.91,0.00,,,96433,0.739%
COLAR,$0.56,0.00,Finance,Blank Checks,10191,0.00%
COLAU,$11.49,0.00,,,110,1.771%
COLB,$29.62,8574704641.00,Finance,Major Banks,2049505,-0.169%
COLL,$34.42,1116370673.00,Health Care,Biotechnology: Pharmaceutical Preparations,206528,0.584%
COLM,$61.37,3138510405.00,Consumer Discretionary,Apparel,459533,2.079%
COO,$62.85,12262939914.00,Health Care,Ophthalmic Goods,2273769,1.781%
COOT,$0.618,17241296.00,Consumer Staples,Packaged Foods,155834,1.328%
COOTW,$0.0197,549601.00,Consumer Staples,Packaged Foods,4756,8.84%
CORT,$59.69,6407816646.00,Health Care,Biotechnology: Pharmaceutical Preparations,874618,1.067%
CORZ,$24.82,7889912947.00,Finance,Finance: Consumer Services,14486136,7.075%
CORZW,$17.99,5718756403.00,Finance,Finance: Consumer Services,558592,9.428%
CORZZ,$24.64,7832693595.00,Finance,Finance: Consumer Services,8915,6.115%
COSM,$0.2553,13433147.00,Health Care,Other Pharmaceuticals,1457450,-10.20%
COST,$1050.45,466034810643.00,Consumer Discretionary,Department/Specialty Retail Stores,2148474,-2.194%
COYA,$4.84,113532766.00,Health Care,Biotechnology: Pharmaceutical Preparations,99671,4.762%
CPB,$20.05,5977837084.00,Consumer Staples,Packaged Foods,10316548,0.25%
CPBI,$18.50,77797218.00,Finance,Savings Institutions,27306,3.816%
CPHC,$15.9501,82148342.00,Consumer Discretionary,Services-Misc. Amusement & Recreation,745,-0.436%
CPIX,$5.51,82556920.00,Health Care,Biotechnology: Pharmaceutical Preparations,121960,-0.362%
CPOP,$0.2318,18993470.00,Consumer Discretionary,Services-Misc. Amusement & Recreation,64108,-2.605%
CPRT,$34.40,33137808547.00,Consumer Discretionary,Retail-Auto Dealers and Gas Stations,16693144,4.116%
CPRX,$31.28,3828077430.00,Health Care,Biotechnology: Pharmaceutical Preparations,2343741,0.096%
CPSH,$4.67,84092517.00,Consumer Discretionary,Building Materials,442592,2.637%
CPSS,$9.85,213730865.00,Finance,Finance: Consumer Services,18954,-0.505%
CPZ,$12.915,253549786.00,Finance,Trusts Except Educational Religious and Charitable,84277,-0.883%
CRAC,$10.10,0.00,,,29041,0.10%
CRACR,$0.15,0.00,,,2900,-1.639%
CRACU,$10.22,0.00,Finance,Blank Checks,295,0.196%
CRAI,$147.39,952587171.00,Consumer Discretionary,Other Consumer Services,145949,-0.419%
CRAN,$9.98,0.00,Finance,Blank Checks,1,0.00%
CRANR,$0.2181,0.00,Finance,Blank Checks,101642,3.808%
CRANU,$10.35,0.00,,,9219,1.272%
CRAQ,$10.26,0.00,Finance,Blank Checks,800,0.098%
CRAQR,$0.20,0.00,Finance,Blank Checks,8398,-13.043%
CRBP,$11.51,213254920.00,Health Care,Biotechnology: Pharmaceutical Preparations,650802,18.294%
CRBU,$1.99,197369344.00,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),1367029,-0.50%
CRCT,$4.01,841693522.00,Technology,Industrial Machinery/Components,356758,0.881%
CRDF,$1.79,122382114.00,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),1507377,-2.717%
CRDL,$1.31,151006634.00,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),286774,0.769%
CRDO,$193.39,35670773897.00,Technology,Semiconductors,6762899,5.689%
CRE,$2.20,4430767.00,Consumer Discretionary,Publishing,11411,0.457%
CREG,$0.3824,8779571.00,Consumer Discretionary,Business Services,1849153,-6.229%
CRESY,$11.11,682236514.00,Finance,Real Estate,370262,2.396%
CREX,$3.72,39310237.00,Technology,EDP Services,26387,-2.105%
CRGO,$2.05,105951171.00,Industrials,Integrated Freight & Logistics,55233,-0.966%
CRGOW,$0.0901,4656683.00,Industrials,Integrated Freight & Logistics,78844,-0.221%
CRIS,$0.49,19099560.00,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),227037,-1.05%
CRMD,$8.06,632322241.00,Health Care,Biotechnology: Pharmaceutical Preparations,1386230,1.639%
CRML,$11.14,1406185412.00,Basic Materials,Metal Mining,11961208,3.628%
CRMLW,$4.53,571815073.00,Basic Materials,Metal Mining,70585,1.229%
CRMT,$12.10,100459645.00,Consumer Discretionary,Retail-Auto Dealers and Gas Stations,71486,1.852%
CRNC,$9.69,437869869.00,Technology,Computer Software: Prepackaged Software,540969,4.87%
CRNT,$2.53,229961048.00,Technology,Radio And Television Broadcasting And Communications Equipment,618784,2.016%
CRNX,$37.09,3910777315.00,Health Care,Biotechnology: Pharmaceutical Preparations,740799,2.261%
CRON,$2.73,1027186270.00,Health Care," Medicinal Chemicals and Botanical Products ",1707746,2.247%
CROX,$108.93,5412693357.00,Consumer Discretionary,Shoe Manufacturing,1535721,5.85%
CRSP,$49.90,4812794721.00,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),1432361,2.781%
CRSR,$6.93,740693722.00,Technology,Computer peripheral equipment,919789,0.727%
CRTO,$17.17,860185047.00,Consumer Discretionary,Advertising,241232,-0.406%
CRUS,$166.62,8498851155.00,Technology,Semiconductors,464780,0.367%
CRVL,$61.54,3147920973.00,Finance,Specialty Insurers,292720,-4.233%
CRVO,$3.09,28609442.00,Health Care,Biotechnology: Pharmaceutical Preparations,68767,-4.63%
CRVS,$13.08,1099902746.00,Health Care,Biotechnology: Pharmaceutical Preparations,1889892,7.301%
CRWD,$648.23,164998209008.00,Technology,Computer Software: Prepackaged Software,2644304,-0.289%
CRWS,$2.735,29258447.00,Consumer Discretionary,Textiles,6078,-0.182%
CRWV,$107.58,58692457823.00,Technology,Computer Software: Prepackaged Software,31777195,6.22%
CSAI,$0.5074,12439306.00,Technology,Computer Software: Programming Data Processing,307059,-2.442%
CSBR,$5.95,82626615.00,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),22856,-1.653%
CSCO,$118.20,465877577403.00,Telecommunications,Computer Communications Equipment,22691257,3.367%
CSGP,$33.93,13855509410.00,Finance,Real Estate,5408827,-0.235%
CSHR,$5.41,712930931.00,Finance,Investment Bankers/Brokers/Service,187234,1.501%
CSHRW,$1.39,183174491.00,Finance,Investment Bankers/Brokers/Service,67163,12.097%
CSIQ,$18.10,1227482704.00,Technology,Semiconductors,3475412,8.676%
CSPI,$9.42,94876799.00,Technology,EDP Services,13000,0.319%
CSQ,$20.20,3209529964.00,Finance,Finance Companies,392669,0.548%
CSTE,$1.76,60855652.00,Industrials,Building Materials,183258,1.149%
CSTL,$20.54,622977214.00,Health Care,Medical Specialities,327269,2.546%
CSWC,$23.08,1434207956.00,Consumer Discretionary,Textiles,568959,-0.688%
CSX,$45.90,85288573490.00,Industrials,Railroads,12086242,-0.087%
CTAAR,$0.2199,0.00,,,5600,-0.045%
CTAS,$172.36,68967592809.00,Industrials,Garments and Clothing,1863741,0.584%
CTBI,$67.00,1216969307.00,Finance,Major Banks,91050,1.071%
CTKB,$3.96,511404645.00,Industrials,Biotechnology: Laboratory Analytical Instruments,723760,5.04%
CTMX,$3.76,818562975.00,Health Care,Biotechnology: Pharmaceutical Preparations,1597217,1.075%
CTNM,$14.37,537242237.00,Health Care,Biotechnology: Pharmaceutical Preparations,155858,7.319%
CTNT,$1.80,5326904.00,Consumer Discretionary,Motor Vehicles,144259,4.651%
CTOR,$0.829,77081418.00,Health Care,Biotechnology: Pharmaceutical Preparations,16099,0.363%
CTRM,$2.05,19807826.00,Consumer Discretionary,Marine Transportation,33904,5.128%
CTRN,$38.23,481225018.00,Consumer Discretionary,Clothing/Shoe/Accessory Stores,280875,5.375%
CTSH,$52.32,24792850618.00,Technology,EDP Services,8985346,1.988%
CTSO,$0.46,28885584.00,Health Care,Medical/Dental Instruments,138722,-2.086%
CTW,$2.36,147264000.00,Technology,EDP Services,63931,-6.349%
CTXR,$0.6731,18478325.00,Health Care,Biotechnology: Pharmaceutical Preparations,945573,16.052%
CUB,$10.81,343418307.00,Industrials,Industrial Machinery/Components,284,0.00%
CUBWU,$10.75,0.00,Finance,Blank Checks,101,0.00%
CUBWW,$0.14,0.00,,,2155,34.228%
CUE,$20.10,81318590.00,Health Care,Biotechnology: Pharmaceutical Preparations,164802,-1.615%
CULP,$3.04,38494863.00,Consumer Discretionary,Textiles,9053,-0.977%
CUPR,$0.279,5984550.00,Health Care,Biotechnology: Pharmaceutical Preparations,88584,5.402%
CURI,$2.58,152962008.00,Consumer Discretionary,Movies/Entertainment,354720,-0.769%
CURR,$3.33,373898677.00,Consumer Discretionary,Business Services,128216,3.738%
CURX,$0.328,9303658.00,Health Care,Biotechnology: Pharmaceutical Preparations,47753,-1.353%
CV,$6.77,338253477.00,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,67712,4.475%
CVBF,$20.32,3585569583.00,Finance,Major Banks,2202290,0.099%
CVCO,$491.49,3814534003.00,Consumer Discretionary,Homebuilding,132104,-0.731%
CVGI,$4.81,174400740.00,Consumer Discretionary,Auto Parts:O.E.M.,250073,0.839%
CVGW,$26.46,472948130.00,Consumer Discretionary,Specialty Foods,313452,-1.489%
CVKD,$5.17,15914537.00,Health Care,Biotechnology: Pharmaceutical Preparations,40100,0.194%
CVLT,$106.00,4372566462.00,Technology,Computer Software: Prepackaged Software,637243,1.397%
CVRX,$6.07,161073180.00,Health Care,Medical/Dental Instruments,222949,0.165%
CVV,$6.14,42614725.00,Technology,Industrial Machinery/Components,165146,-3.912%
CWBC,$23.74,644166050.00,Finance,Major Banks,172868,0.423%
CWCO,$29.04,464645518.00,Utilities,Water Supply,104364,1.574%
CWD,$1.02,9017028.00,Finance,Real Estate,49647,0.00%
CWST,$87.22,5548059054.00,Utilities,Environmental Services,397766,-0.217%
CXAI,$0.20,14017855.00,Technology,EDP Services,116238235,12.36%
CXAIW,$0.0599,4198348.00,Technology,EDP Services,467417,33.408%
CXDO,$9.60,311187581.00,Telecommunications,Telecommunications Equipment,313601,-0.104%
CYAB,$0.598,8410386.00,Technology,Computer Software: Prepackaged Software,153591,-1.79%
CYCN,$3.16,13683792.00,Health Care,Biotechnology: Pharmaceutical Preparations,15602,2.597%
CYCU,$0.9014,7743045.00,Technology,EDP Services,513929,-0.738%
CYCUW,$0.0228,195852.00,Technology,EDP Services,3900,-18.571%
CYN,$1.40,20192593.00,Technology,EDP Services,275021,2.19%
CYPH,$1.31,139468471.00,Health Care,Biotechnology: Pharmaceutical Preparations,5287344,3.15%
CYRX,$14.22,716720891.00,Health Care,Biotechnology: Pharmaceutical Preparations,1137701,1.066%
CYTK,$78.06,9713206024.00,Health Care,Biotechnology: Pharmaceutical Preparations,1775297,-0.901%
CZFS,$64.78,311263754.00,Finance,Major Banks,5298,-0.20%
CZNC,$21.19,379652457.00,Finance,Major Banks,40313,0.905%
CZR,$27.90,5682586347.00,Consumer Discretionary,Hotels/Resorts,2936803,1.27%
CZWI,$20.41,196836326.00,Finance,Savings Institutions,10580,-0.633%
DAAQ,$10.31,0.00,Finance,Blank Checks,18897,0.00%
DAAQU,$10.53,0.00,Finance,Blank Checks,413,0.959%
DAAQW,$0.49,0.00,Finance,Blank Checks,200,0.00%
DAIC,$0.1785,5401335.00,Technology,EDP Services,144912,0.00%
DAICW,$0.016,484153.00,Technology,EDP Services,4221,-0.621%
DAIO,$3.05,28652987.00,Industrials,Electrical Products,56925,-3.785%
DAKT,$19.73,952921710.00,Consumer Discretionary,Miscellaneous manufacturing industries,231946,0.869%
DARE,$2.41,36100600.00,Health Care,Biotechnology: Pharmaceutical Preparations,187330,3.433%
DASH,$159.27,69396920853.00,Technology,EDP Services,4162385,-0.908%
DAVE,$240.90,3086740351.00,Finance,Finance: Consumer Services,428511,-1.189%
DAVEW,$0.53,6791085.00,Finance,Finance: Consumer Services,5550,-14.516%
DBCA,$9.93,0.00,Finance,Blank Checks,189192,0.00%
DBCAW,$0.405,0.00,Finance,Blank Checks,278640,12.50%
DBGI,$0.447,9566360.00,Consumer Discretionary,Clothing/Shoe/Accessory Stores,48517003,-56.176%
DBVT,$18.57,1099501641.00,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),168110,0.162%
DBX,$27.25,6357442685.00,Technology,Computer Software: Prepackaged Software,2635713,-1.125%
DCBO,$17.19,441821162.00,Technology,Computer Software: Prepackaged Software,70140,-2.551%
DCGO,$0.6017,59434971.00,Health Care,Medical/Nursing Services,544562,-1.971%
DCOY,$6.43,3420554.00,Health Care,Biotechnology: Pharmaceutical Preparations,27480,15.647%
DCTH,$11.45,395272858.00,Health Care,Medical/Dental Instruments,355371,1.959%
DCX,$2.28,45200911.00,Industrials,Auto Manufacturing,11270,4.587%
DDI,$12.11,600092158.00,Technology,EDP Services,97364,-0.247%
DDOG,$218.04,77613559610.00,Technology,Computer Software: Prepackaged Software,4175767,2.733%
DEFT,$0.7007,271798719.00,Finance,Finance: Consumer Services,2387873,-0.807%
DERM,$6.21,170989537.00,Health Care,Biotechnology: Pharmaceutical Preparations,213146,0.648%
DETX,$4.08,23084399.00,Telecommunications,Telecommunications Equipment,24193,1.746%
DEVS,$0.1668,640786.00,Finance,Finance/Investors Services,794136,6.992%
DFDV,$4.44,133724830.00,Finance,Finance: Consumer Services,445378,3.738%
DFDVW,$0.5277,15893377.00,,,5560,-12.05%
DFLI,$2.01,25758833.00,Miscellaneous,Industrial Machinery/Components,517908,5.789%
DFLIW,$0.048,615136.00,Miscellaneous,Industrial Machinery/Components,4477,5.263%
DFNS,$0.3577,13529480.00,Consumer Discretionary,Professional Services,1168281,-2.454%
DFNSW,$0.0819,3097748.00,Consumer Discretionary,Professional Services,194650,-3.647%
DFSC,$4.25,8472911.00,Technology,Computer Software: Prepackaged Software,222578,17.729%
DFSCW,$0.0374,74562.00,Technology,Computer Software: Prepackaged Software,8099,33.571%
DFTX,$22.65,2470362635.00,Health Care," Medicinal Chemicals and Botanical Products ",2115669,8.529%
DGICA,$17.56,650591029.00,Finance,Property-Casualty Insurers,110477,0.688%
DGICB,$18.95,702089977.00,Finance,Property-Casualty Insurers,344,-0.993%
DGII,$64.05,2414825846.00,Telecommunications,Computer Communications Equipment,301333,2.892%
DGNX,$1.10,32011035.00,Technology,EDP Services,438259,-1.786%
DGXX,$7.70,537517357.00,Finance,Finance: Consumer Services,9218624,1.852%
DH,$0.8201,117889023.00,Technology,Computer Software: Prepackaged Software,505669,-4.562%
DHC,$8.90,2154751641.00,Real Estate,Real Estate Investment Trusts,1070220,-2.519%
DHCNI,$18.29,4415468590.00,Real Estate,Real Estate Investment Trusts,11076,-0.813%
DHCNL,$19.11,4613428362.00,Real Estate,Real Estate Investment Trusts,10730,-0.521%
DIBS,$4.45,157234124.00,Consumer Discretionary,Catalog/Specialty Distribution,127157,-3.05%
DIOD,$96.30,4424477884.00,Technology,Semiconductors,589377,-0.875%
DJCO,$465.41,641205596.00,Consumer Discretionary,Newspapers/Magazines,54145,0.23%
DJT,$7.95,2201782933.00,Technology,Computer Software: Programming Data Processing,3257177,-1.365%
DJTWW,$4.04,1118893465.00,Technology,Computer Software: Programming Data Processing,17683,-1.362%
DKI,$6.32,13129516.00,Technology,Computer Software: Prepackaged Software,547441,5.333%
DKNG,$25.40,12601671952.00,Consumer Discretionary,Services-Misc. Amusement & Recreation,10082756,1.559%
DLHC,$5.55,80436344.00,Consumer Discretionary,Professional Services,13385,0.00%
DLO,$12.24,3609967141.00,Consumer Discretionary,Business Services,2433083,2.685%
DLPN,$1.22,15881071.00,Consumer Discretionary,Other Consumer Services,21699,0.826%
DLTH,$3.47,132306582.00,Consumer Discretionary,Clothing/Shoe/Accessory Stores,97746,3.582%
DLTR,$95.71,18637168608.00,Consumer Discretionary,Department/Specialty Retail Stores,4398219,2.386%
DLXY,$0.471,7700850.00,Energy,Oil Refining/Marketing,77166,-1.05%
DMAA,$10.60,0.00,,,1057,0.094%
DMAAR,$0.1167,0.00,Finance,Blank Checks,31466,-6.64%
DMAAU,$10.90,0.00,Finance,Blank Checks,3882,3.023%
DMAC,$5.77,310906901.00,Health Care,Biotechnology: Pharmaceutical Preparations,109732,0.874%
DMII,$10.05,0.00,Finance,Blank Checks,17098,0.00%
DMIIR,$0.08,0.00,Finance,Blank Checks,275014,-11.012%
DMIIU,$10.155,0.00,,,1500,0.049%
DMLP,$27.615,1332574252.00,Energy,Oil & Gas Production,61726,0.821%
DMRA,$24.86,1530212403.00,Health Care,Biotechnology: Pharmaceutical Preparations,255256,2.94%
DMRC,$13.51,300489082.00,Technology,EDP Services,446984,12.116%
DNLI,$19.30,3063097924.00,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),1280326,2.496%
DNMX,$10.01,0.00,Finance,Blank Checks,4204,0.10%
DNMXU,$10.14,0.00,Finance,Blank Checks,1340,0.297%
DNMXW,$0.3325,0.00,Finance,Blank Checks,8075,1.372%
DNTH,$89.63,4899734464.00,Health Care,Biotechnology: Pharmaceutical Preparations,514849,1.026%
DNUT,$3.33,574092000.00,Consumer Staples,Food Chains,1675173,0.301%
DOCU,$48.97,9595467834.00,Technology,Computer Software: Prepackaged Software,2195858,-1.528%
DOGZ,$1.05,15236191.00,Consumer Discretionary,Miscellaneous manufacturing industries,15636,-0.943%
DOMH,$3.23,73042513.00,Health Care,Biotechnology: Pharmaceutical Preparations,39112,-0.309%
DOMO,$3.58,161624105.00,Technology,Computer Software: Prepackaged Software,410708,0.00%
DOO,$54.79,4006408567.00,Consumer Discretionary,Industrial Specialties,302750,-0.255%
DORM,$118.70,3547087054.00,Consumer Discretionary,Auto Parts:O.E.M.,206557,1.436%
DOX,$62.36,6731733252.00,Technology,EDP Services,1042307,-0.415%
DOYU,$4.70,141840637.00,Technology,Computer Software: Programming Data Processing,8714,0.00%
DPRO,$6.24,227734659.00,Industrials,Aerospace,2651009,13.869%
DPZ,$316.47,10526383999.00,Consumer Discretionary,Food Distributors,613122,0.158%
DRCT,$3.43,2549872.00,Consumer Discretionary,Advertising,7905,-2.00%
DRDB,$10.54,0.00,,,29505,0.00%
DRDBW,$0.23,0.00,,,26820,4.545%
DRH,$10.78,2204408571.00,Real Estate,Real Estate Investment Trusts,2973671,0.186%
DRIO,$7.55,55208605.00,Health Care,Medical/Dental Instruments,4758,-5.625%
DRMA,$1.24,4987457.00,Health Care,Biotechnology: Pharmaceutical Preparations,42112,-0.80%
DRS,$44.55,11884250976.00,Industrials,Industrial Machinery/Components,695950,-0.022%
DRTS,$10.96,964586718.00,Health Care,Medical/Dental Instruments,724059,-1.968%
DRTSW,$2.88,253468043.00,Health Care,Medical/Dental Instruments,27079,-2.373%
DRUG,$83.24,814683282.00,Health Care,Biotechnology: Pharmaceutical Preparations,517785,0.556%
DRVN,$13.48,2223296045.00,Consumer Discretionary,Automotive Aftermarket,4774416,3.772%
DSAC,$9.95,0.00,Finance,Blank Checks,1,0.00%
DSGN,$11.01,687651284.00,Health Care,Biotechnology: Pharmaceutical Preparations,1127474,-0.811%
DSGR,$27.13,1253274826.00,Consumer Discretionary,Industrial Specialties,71460,-0.184%
DSGX,$70.74,6085097103.00,Technology,Computer Software: Prepackaged Software,308769,-2.441%
DSP,$11.00,720873142.00,Technology,Computer Software: Programming Data Processing,186145,0.457%
DSWL,$3.24,51630174.00,Industrials,Plastic Products,3192,-0.308%
DSY,$1.90,9028557.00,Consumer Discretionary,Containers/Packaging,4191,-1.042%
DSYWW,$0.017,80782.00,Consumer Discretionary,Containers/Packaging,4715,-7.609%
DTCX,$2.14,83189560.00,Technology,EDP Services,127806,1.905%
DTI,$2.95,103660327.00,Consumer Discretionary,Oil and Gas Field Machinery,200916,0.683%
DTIL,$7.15,184486066.00,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),129609,-0.418%
DTSQ,$11.205,0.00,,,737,-0.665%
DTSQU,$10.9475,0.00,,,10,0.00%
DTSS,$0.8018,8376527.00,Technology,Computer Software: Prepackaged Software,5497,-2.339%
DTST,$3.90,8451838.00,Technology,EDP Services,47957,-3.226%
DUKR,$7.17,16206946.00,Industrials,Aerospace,62073,-1.24%
DUKRW,$1.90,4294728.00,Industrials,Aerospace,5657,2.703%
DUO,$1.20,46258096.00,Finance,Real Estate,50781,-3.226%
DUOL,$105.64,4922096880.00,Technology,Computer Software: Prepackaged Software,1091566,-1.105%
DUOT,$10.84,317866404.00,Technology,Computer Software: Prepackaged Software,1336496,20.311%
DVLT,$0.4177,357368245.00,Technology,Semiconductors,68487740,-4.874%
DWSN,$4.18,129800871.00,Energy,Oil & Gas Production,98087,-1.647%
DWTX,$1.81,60869491.00,Health Care,Biotechnology: Pharmaceutical Preparations,33813,-1.63%
DXCM,$71.90,27744267046.00,Health Care,Medical/Dental Instruments,9080403,0.644%
DXLG,$0.701,38422168.00,Consumer Discretionary,Clothing/Shoe/Accessory Stores,38880,-0.947%
DXPE,$144.14,2234935672.00,Industrials,Industrial Machinery/Components,174517,-1.725%
DXR,$10.82,54518085.00,Health Care,Medical/Dental Instruments,2812,-4.67%
DXST,$1.84,3339790.00,Industrials,Miscellaneous,25235,5.747%
DYAI,$0.74,26964640.00,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),21631,0.325%
DYN,$17.37,2871500637.00,Health Care,Biotechnology: Pharmaceutical Preparations,1773524,-1.082%
DYNC,$10.80,0.00,,,50141,0.00%
DYNCU,$10.79,0.00,,,80,0.00%
DYNCW,$0.12,0.00,,,26584,-24.953%
DYOR,$10.04,0.00,Finance,Blank Checks,1361,0.244%
DYORU,$10.1599,0.00,Finance,Blank Checks,59,0.00%
