ticket,price,market_cap,sector,industry,volume,pct_change
CCEP,$96.93,44004517231.00,Consumer Staples,Beverages (Production/Distribution),3018608,-0.196%
CCG,$0.396,32875944.00,Finance,Specialty Insurers,90477,-3.415%
CCHH,$0.4907,19603465.00,Consumer Discretionary,Restaurants,1757986,10.245%
CCII,$10.32,0.00,,,2456,-0.097%
CCIIU,$10.45,0.00,,,677,0.00%
CCIIW,$0.75,0.00,,,442,-0.013%
CCIX,$10.81,0.00,Technology,EDP Services,30564,0.00%
CCIXU,$10.90,0.00,Technology,EDP Services,400,-0.909%
CCIXW,$0.3831,0.00,Technology,EDP Services,600,-23.365%
CCLD,$2.18,92634629.00,Technology,Computer Software: Prepackaged Software,424720,-0.457%
CCNE,$32.16,952869058.00,Finance,Major Banks,516876,0.783%
CCNEP,$24.75,733318072.00,Finance,Major Banks,158,0.00%
CCOI,$14.19,710602038.00,Consumer Discretionary,Telecommunications Equipment,1918077,-2.875%
CCRN,$13.17,425821145.00,Consumer Discretionary,Professional Services,1448453,0.00%
CCSI,$34.14,628106013.00,Technology,Computer Software: Prepackaged Software,232455,-0.146%
CCTG,$0.9416,3684947.00,Consumer Discretionary,Building Products,1084335,-25.27%
CCXI,$10.305,0.00,,,621,-0.194%
CCXIU,$10.40,0.00,Finance,Blank Checks,1918,-0.383%
CCXIW,$1.13,0.00,,,2277,-5.833%
CD,$4.815,382521897.00,Finance,Finance: Consumer Services,198159,1.582%
CDIO,$1.98,5859749.00,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances,41566,0.00%
CDIOW,$0.0184,54454.00,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances,460,21.854%
CDLX,$5.20,30200888.00,Technology,Computer Software: Programming Data Processing,42685,4.208%
CDNA,$26.18,1352445213.00,Health Care,Medical Specialities,2744804,11.499%
CDNL,$81.40,3489362323.00,Industrials,Military/Government/Technical,609003,8.693%
CDNS,$387.39,106848360240.00,Technology,Computer Software: Prepackaged Software,7092234,-0.567%
CDRO,$10.20,463793133.00,Consumer Discretionary,Services-Misc. Amusement & Recreation,147418,2.102%
CDROW,$0.85,38649428.00,Consumer Discretionary,Services-Misc. Amusement & Recreation,851,0.00%
CDT,$1.02,4955517.00,Health Care,Biotechnology: Pharmaceutical Preparations,249472652,47.186%
CDTG,$1.81,5468010.00,Industrials,Miscellaneous,178954,5.848%
CDTTW,$0.0126,61215.00,Health Care,Biotechnology: Pharmaceutical Preparations,363662,-8.029%
CDW,$128.37,16399710505.00,Technology,Retail: Computer Software & Peripheral Equipment,3756939,1.318%
CDXS,$2.57,233604177.00,Industrials,Major Chemicals,1748307,3.629%
CDZI,$4.07,342231184.00,Utilities,Water Supply,968427,1.244%
CDZIP,$22.79,1916326458.00,Utilities,Water Supply,2925,0.00%
CECO,$98.40,5750978062.00,Industrials,Pollution Control Equipment,777383,4.171%
CEG,$274.06,98987748666.00,Utilities,Electric Utilities: Central,6986029,2.579%
CELC,$87.76,4279729435.00,Health Care,Medical Specialities,2126885,-0.329%
CELH,$30.80,7873723088.00,Consumer Staples,Beverages (Production/Distribution),9054264,1.382%
CELU,$0.7523,21776046.00,Health Care,Biotechnology: Pharmaceutical Preparations,47588,-5.549%
CELZ,$2.23,8243570.00,Finance,Finance: Consumer Services,96567,-0.446%
CENN,$3.31,8160646.00,Industrials,Auto Manufacturing,34418,-12.895%
CENT,$43.18,2701806237.00,Consumer Discretionary,Consumer Specialties,121236,2.359%
CENTA,$37.78,2363924031.00,Consumer Discretionary,Consumer Specialties,638978,2.246%
CENX,$51.71,5117947970.00,Industrials,Aluminum,3754185,-4.787%
CEPF,$10.38,0.00,Finance,Blank Checks,846,0.00%
CEPO,$10.63,0.00,Finance,Blank Checks,1554956,-0.094%
CEPS,$10.30,0.00,Finance,Blank Checks,1556,0.00%
CEPT,$11.11,0.00,Finance,Blank Checks,840925,-6.56%
CEPV,$10.30,0.00,,,3339,-0.194%
CERS,$2.70,540996230.00,Technology,EDP Services,3293114,5.058%
CERT,$5.54,861827928.00,Technology,Computer Software: Prepackaged Software,7909817,-8.126%
CETX,$3.85,4281905.00,Technology,Electrical Products,29340,-6.098%
CETY,$0.8753,10648993.00,Consumer Discretionary,Metal Fabrications,98337,12.218%
CEVA,$49.72,1385167827.00,Technology,Computer Software: Programming Data Processing,1897788,10.71%
CFBK,$30.00,192642420.00,Finance,Major Banks,111852,0.435%
CFFI,$78.36,255011806.00,Finance,Major Banks,10955,2.895%
CFFN,$8.08,1024300202.00,Finance,Savings Institutions,1961588,0.874%
CG,$44.80,16126854330.00,Finance,Investment Managers,3462808,-1.948%
CGABL,$16.47,5957279818.00,Finance,Investment Managers,20490,1.167%
CGBD,$10.95,767879076.00,Finance,Finance: Consumer Services,917878,0.829%
CGC,$0.9672,415529350.00,Health Care," Medicinal Chemicals and Botanical Products ",2641435,2.49%
CGEM,$15.03,923714431.00,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),3117291,4.086%
CGEN,$2.01,190115118.00,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),503839,1.005%
CGNT,$8.32,604663946.00,Technology,Computer Software: Prepackaged Software,1442367,-1.07%
CGNX,$66.10,11000325711.00,Industrials,Industrial Machinery/Components,3834211,2.053%
CGO,$13.89,0.00,Finance,Investment Managers,16701,1.313%
CGON,$61.08,5387407051.00,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),2259066,1.076%
CGTL,$0.4041,10395473.00,Technology,Retail: Computer Software & Peripheral Equipment,375923,0.025%
CGTX,$1.45,129772122.00,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),1303672,2.113%
CHA,$11.65,2222392748.00,Consumer Discretionary,Restaurants,1459592,1.128%
CHAI,$0.8988,17906274.00,Telecommunications,Telecommunications Equipment,706557,-10.12%
CHAR,$10.80,0.00,,,11,0.00%
CHARR,$0.1041,0.00,,,38,0.00%
CHCI,$15.00,153888420.00,Finance,Real Estate,20016,2.249%
CHCO,$127.12,1793811422.00,Finance,Major Banks,296428,0.403%
CHDN,$88.27,6152146069.00,Consumer Discretionary,Services-Misc. Amusement & Recreation,1229765,0.581%
CHEC,$10.17,0.00,,,2000,0.098%
CHECW,$0.21,0.00,,,484,0.00%
CHEF,$95.40,3890185807.00,Consumer Discretionary,Food Distributors,774252,3.28%
CHI,$13.23,0.00,Finance,Investment Managers,146668,2.083%
CHKP,$122.33,12917562962.00,Technology,Computer Software: Prepackaged Software,2331657,0.361%
CHMG,$70.97,342062625.00,Finance,Major Banks,110979,1.025%
CHNR,$4.30,5302850.00,Basic Materials,Precious Metals,240973,8.04%
CHPG,$10.38,0.00,,,88482,0.00%
CHPGR,$0.16,0.00,,,14,0.00%
CHR,$2.06,4247891.00,Technology,EDP Services,150464,-0.483%
CHRD,$123.12,6931555411.00,Energy,Oil & Gas Production,1685508,-3.032%
CHRN,$23.33,83133679.00,Industrials,Industrial Machinery/Components,552061,13.197%
CHRS,$1.48,228289852.00,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),1288492,6.475%
CHRW,$185.04,21811227692.00,Industrials,Integrated Freight & Logistics,1737049,-0.086%
CHSCL,$25.50,312936077.00,Industrials,Farming/Seeds/Milling,18904,0.00%
CHSCM,$24.7499,303730847.00,Industrials,Farming/Seeds/Milling,16252,0.213%
CHSCN,$25.07,307659115.00,Industrials,Farming/Seeds/Milling,172214,0.20%
CHSCO,$26.11,320421998.00,Industrials,Farming/Seeds/Milling,39213,0.423%
CHSCP,$27.51,337602803.00,Industrials,Farming/Seeds/Milling,8847,0.00%
CHSN,$1.14,4149357.00,Consumer Staples,Packaged Foods,85941,-8.065%
CHTR,$126.23,17544018106.00,Telecommunications,Cable & Other Pay Television Services,17934238,-4.371%
CHW,$8.99,0.00,Finance,Investment Managers,250374,2.392%
CHY,$13.47,0.00,Finance,Investment Managers,161708,2.045%
CHYM,$17.60,6705936846.00,Finance,Finance: Consumer Services,7835396,6.024%
CIFR,$29.18,11936055568.00,Finance,Finance: Consumer Services,39417761,10.74%
CIGI,$91.31,4666289896.00,Finance,Real Estate,206721,-1.701%
CIIT,$0.5488,1986056.00,Energy,Oil & Gas Production,3297598,-11.655%
CINF,$170.20,26327683488.00,Finance,Property-Casualty Insurers,3239512,-0.741%
CING,$4.99,67210490.00,Health Care,Biotechnology: Pharmaceutical Preparations,506510,-2.539%
CINGW,$0.0239,321910.00,Health Care,Biotechnology: Pharmaceutical Preparations,31248,-10.487%
CISO,$0.2597,11767874.00,Consumer Discretionary,Professional Services,428520,-7.908%
CISS,$2.20,1190394.00,Consumer Discretionary,Marine Transportation,188592,-0.901%
CIVB,$26.85,558032894.00,Finance,Major Banks,302375,1.244%
CJMB,$0.7179,4053348.00,Consumer Discretionary,Business Services,36607,-5.115%
CLAR,$3.13,120321851.00,Consumer Discretionary,Recreational Games/Products/Toys,484571,0.321%
CLBK,$20.03,2084070804.00,Finance,Savings Institutions,822077,0.958%
CLBT,$12.83,3200312852.00,Technology,Computer Software: Prepackaged Software,4430646,2.887%
CLDX,$32.43,2545497895.00,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances,2378600,-1.518%
CLFD,$40.45,549693657.00,Utilities,Telecommunications Equipment,255066,4.038%
CLGN,$0.3371,4859340.00,Health Care,Industrial Specialties,16835,0.03%
CLIK,$1.45,4731398.00,Consumer Discretionary,Diversified Commercial Services,107581,2.837%
CLIR,$3.79,20513879.00,Industrials,Industrial Machinery/Components,34041,-6.42%
CLLS,$2.98,216321162.00,Health Care,Biotechnology: Pharmaceutical Preparations,163495,-3.247%
CLMB,$22.71,422342412.00,Technology,Retail: Computer Software & Peripheral Equipment,247709,0.844%
CLMT,$32.64,2844482878.00,Energy,Integrated oil Companies,1333049,-1.538%
CLNE,$1.86,409617819.00,Utilities,Natural Gas Distribution,2893548,-1.064%
CLNN,$6.01,76797625.00,Health Care,Biotechnology: Pharmaceutical Preparations,66253,1.349%
CLOV,$5.00,2633421620.00,Health Care,Medical Specialities,7152336,4.167%
CLPS,$0.9932,29541197.00,Technology,Computer Software: Prepackaged Software,18905,-0.68%
CLPT,$17.77,532914535.00,Health Care,Medical/Dental Instruments,2080917,5.711%
CLRB,$2.79,22297155.00,Health Care,Biotechnology: Pharmaceutical Preparations,299813,12.50%
CLRO,$3.37,9016138.00,Utilities,Telecommunications Equipment,9326,-7.671%
CLSK,$17.24,4423932367.00,Finance,Finance: Consumer Services,19158718,2.741%
CLSKW,$0.34,87246926.00,Finance,Finance: Consumer Services,103498,1.766%
CLST,$16.43,66572651.00,Finance,Savings Institutions,4129,1.357%
CLWT,$1.91,14155896.00,Consumer Discretionary,Professional and commerical equipment,1781214,21.656%
CLYM,$11.45,655661613.00,Health Care,Biotechnology: Pharmaceutical Preparations,1246891,0.97%
CMCO,$14.69,423482042.00,Industrials,Construction/Ag Equipment/Trucks,1131940,5.079%
CMCSA,$22.43,80160815572.00,Telecommunications,Cable & Other Pay Television Services,74561807,-1.146%
CMCT,$3.98,10503849.00,Real Estate,Real Estate Investment Trusts,165818,12.113%
CME,$246.38,89278095914.00,Finance,Investment Bankers/Brokers/Service,6953867,-2.439%
CMIIU,$10.19,0.00,Health Care,Biotechnology: Commercial Physical & Biological Resarch,48,0.00%
CMIIW,$0.60,0.00,Finance,Blank Checks,393,-0.033%
CMMB,$1.52,10932246.00,Health Care,Biotechnology: Pharmaceutical Preparations,62100,0.997%
CMND,$3.07,3128431.00,Health Care,Biotechnology: Pharmaceutical Preparations,1281697,-2.229%
CMPR,$84.85,2056092837.00,Consumer Discretionary,Publishing,284208,0.296%
CMPS,$12.53,1690914980.00,Health Care,Biotechnology: Pharmaceutical Preparations,3625456,4.941%
CMPX,$2.02,363777588.00,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),9276493,-1.463%
CMRC,$2.74,226083549.00,Technology,Computer Software: Prepackaged Software,1225962,0.366%
CMTL,$2.40,71907434.00,Technology,Radio And Television Broadcasting And Communications Equipment,2058397,-6.25%
CMTV,$41.25,230639186.00,Finance,Major Banks,50760,4.009%
CNCK,$1.93,262339345.00,Finance,Finance: Consumer Services,115827,12.865%
CNCKW,$0.16,21748340.00,Finance,Finance: Consumer Services,23306,-1.84%
CNDT,$1.40,217135540.00,Consumer Discretionary,Business Services,4016245,-2.098%
CNET,$1.00,3668429.00,Technology,Computer Software: Programming Data Processing,3853,5.263%
CNEY,$0.7431,6095877.00,Industrials,Major Chemicals,61203,-4.017%
CNOB,$32.45,1631861630.00,Finance,Major Banks,402374,0.776%
CNOBP,$24.9201,1253194299.00,Finance,Major Banks,5941,-0.18%
CNSP,$4.70,6868810.00,Health Care,Biotechnology: Pharmaceutical Preparations,26712,3.753%
CNTA,$40.02,6192253219.00,Health Care,Biotechnology: Pharmaceutical Preparations,5588754,0.376%
CNTB,$2.00,125927706.00,Health Care,Biotechnology: Pharmaceutical Preparations,204216,-3.846%
CNTN,$3.35,233846348.00,Health Care,Biotechnology: Pharmaceutical Preparations,2766970,-5.367%
CNTX,$0.6319,58058452.00,Health Care,Biotechnology: Pharmaceutical Preparations,3143747,5.317%
CNTY,$1.41,39668289.00,Consumer Discretionary,Hotels/Resorts,166641,3.676%
CNVS,$2.97,63245752.00,Consumer Discretionary,Consumer Electronics/Video Chains,132298,2.414%
CNXC,$25.08,1530001036.00,Technology,Computer Software: Prepackaged Software,9527962,-1.338%
CNXN,$70.57,1780202137.00,Consumer Discretionary,Catalog/Specialty Distribution,350271,1.335%
CNXU,$13.28,355350622.00,Health Care,Industrial Specialties,36312,1.997%
COAG,$29.24,1365666188.00,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),1548254,10.548%
COCH,$0.634,48742624.00,Health Care,Industrial Specialties,389746,-3.117%
COCHW,$0.0408,3136749.00,Health Care,Industrial Specialties,251,25.538%
COCO,$84.02,4798604265.00,Consumer Staples,Beverages (Production/Distribution),1289021,0.454%
COCP,$0.995,13718516.00,Health Care,Biotechnology: Pharmaceutical Preparations,74324,2.429%
CODA,$10.00,112807540.00,Industrials,Industrial Machinery/Components,317485,8.225%
CODX,$3.37,12419508.00,Health Care,Medical/Dental Instruments,624133,1.201%
COFS,$31.87,477254365.00,Finance,Major Banks,249338,-0.963%
COGT,$34.54,5901780858.00,Health Care,Biotechnology: Pharmaceutical Preparations,4898296,2.584%
COHU,$69.40,3273969082.00,Industrials,Electrical Products,1644118,6.035%
COIN,$163.26,43004498472.00,Finance,Finance: Consumer Services,9826791,-1.004%
COKE,$181.54,12084081933.00,Consumer Staples,Beverages (Production/Distribution),937904,-1.144%
COLA,$10.65,0.00,,,2343,0.094%
COLAR,$0.40,0.00,Finance,Blank Checks,4773,-18.367%
COLB,$30.55,8843930681.00,Finance,Major Banks,6000421,1.664%
COLL,$33.54,1087828948.00,Health Care,Biotechnology: Pharmaceutical Preparations,631930,-0.416%
COLM,$66.46,3398817036.00,Consumer Discretionary,Apparel,968991,3.876%
COO,$65.91,12854468823.00,Health Care,Ophthalmic Goods,3802105,1.322%
COOT,$0.6079,16959521.00,Consumer Staples,Packaged Foods,91957,-4.418%
COOTW,$0.021,585869.00,Consumer Staples,Packaged Foods,2357,-4.545%
CORT,$79.91,8578465877.00,Health Care,Biotechnology: Pharmaceutical Preparations,1875597,-2.251%
CORZ,$29.16,9269535115.00,Finance,Finance: Consumer Services,17471720,2.748%
CORZW,$22.35,7104736276.00,Finance,Finance: Consumer Services,200944,3.809%
CORZZ,$29.02,9225031174.00,Finance,Finance: Consumer Services,53829,1.825%
COSM,$0.2129,13216491.00,Health Care,Other Pharmaceuticals,16618010,-11.916%
COST,$951.45,421947908066.00,Consumer Discretionary,Department/Specialty Retail Stores,3743113,-1.464%
COYA,$4.92,115409340.00,Health Care,Biotechnology: Pharmaceutical Preparations,215723,-2.187%
CPB,$21.15,6307062039.00,Consumer Staples,Packaged Foods,62142460,0.189%
CPBI,$18.64,78385953.00,Finance,Savings Institutions,2353,-0.427%
CPHC,$15.65,80602727.00,Consumer Discretionary,Services-Misc. Amusement & Recreation,2694,-1.386%
CPIX,$5.72,85703372.00,Health Care,Biotechnology: Pharmaceutical Preparations,40403,1.961%
CPOP,$0.1219,11938769.00,Consumer Discretionary,Services-Misc. Amusement & Recreation,10422179,-12.929%
CPRT,$30.23,27987281101.00,Consumer Discretionary,Retail-Auto Dealers and Gas Stations,30771218,2.405%
CPRX,$31.38,3840315529.00,Health Care,Biotechnology: Pharmaceutical Preparations,3354320,-0.064%
CPSH,$6.65,120155179.00,Consumer Discretionary,Building Materials,1476207,-3.483%
CPSS,$9.74,211344023.00,Finance,Finance: Consumer Services,42516,0.933%
CPZ,$12.96,254433234.00,Finance,Trusts Except Educational Religious and Charitable,82470,0.387%
CRAC,$10.115,0.00,,,151327,-0.049%
CRACR,$0.13,0.00,,,11443,0.00%
CRACU,$10.23,0.00,Finance,Blank Checks,50,0.00%
CRAI,$138.70,896423371.00,Consumer Discretionary,Other Consumer Services,237220,-5.845%
CRAN,$10.12,0.00,Finance,Blank Checks,5,0.00%
CRANR,$0.1902,0.00,Finance,Blank Checks,368,-2.959%
CRANU,$10.25,0.00,,,892,0.00%
CRAQR,$0.1601,0.00,Finance,Blank Checks,260,0.00%
CRBP,$8.26,153039587.00,Health Care,Biotechnology: Pharmaceutical Preparations,297839,2.609%
CRBU,$1.64,162656143.00,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),2539801,0.00%
CRCT,$4.46,936147908.00,Technology,Industrial Machinery/Components,716443,1.134%
CRDF,$1.21,82727574.00,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),960694,2.542%
CRDL,$1.06,122188574.00,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),258509,0.00%
CRDO,$271.83,50690287013.00,Technology,Semiconductors,9353653,9.024%
CRE,$4.06,8176779.00,Consumer Discretionary,Publishing,171830,-3.333%
CREG,$2.77,7606179.00,Consumer Discretionary,Business Services,753206,4.924%
CRESY,$11.66,826987785.00,Finance,Real Estate,299829,-0.342%
CREX,$3.94,41635036.00,Technology,EDP Services,44393,3.412%
CRGO,$1.50,77525247.00,Industrials,Integrated Freight & Logistics,20331,0.00%
CRGOW,$0.0655,3385269.00,Industrials,Integrated Freight & Logistics,12773,11.017%
CRIS,$0.421,16410030.00,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),898612,3.695%
CRMD,$8.67,680177895.00,Health Care,Biotechnology: Pharmaceutical Preparations,2521907,0.00%
CRML,$10.15,1490920843.00,Basic Materials,Metal Mining,4102244,0.794%
CRMLW,$3.57,524392848.00,Basic Materials,Metal Mining,13083,-2.192%
CRMT,$2.40,19925880.00,Consumer Discretionary,Retail-Auto Dealers and Gas Stations,764213,8.597%
CRNC,$10.77,486672703.00,Technology,Computer Software: Prepackaged Software,2001725,7.70%
CRNT,$2.70,245412977.00,Technology,Radio And Television Broadcasting And Communications Equipment,573620,-0.369%
CRNX,$35.87,3782140261.00,Health Care,Biotechnology: Pharmaceutical Preparations,2013903,0.336%
CRON,$2.71,1019661096.00,Health Care," Medicinal Chemicals and Botanical Products ",1218239,1.498%
CROX,$125.05,6213690482.00,Consumer Discretionary,Shoe Manufacturing,1433359,0.418%
CRSP,$54.09,5216915159.00,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),1941408,1.884%
CRSR,$8.95,956595788.00,Technology,Computer peripheral equipment,3588480,5.542%
CRTO,$17.44,873711544.00,Consumer Discretionary,Advertising,233545,-0.286%
CRUS,$165.29,8339329758.00,Technology,Semiconductors,950488,3.132%
CRVL,$58.525,2966701602.00,Finance,Specialty Insurers,526810,0.662%
CRVO,$4.24,39256969.00,Health Care,Biotechnology: Pharmaceutical Preparations,107909204,11.286%
CRVS,$11.91,1001516950.00,Health Care,Biotechnology: Pharmaceutical Preparations,1977215,-0.75%
CRWD,$684.86,174341262625.00,Technology,Computer Software: Prepackaged Software,5379385,0.278%
CRWS,$2.76,29525892.00,Consumer Discretionary,Textiles,30819,0.00%
CRWV,$117.95,64350022311.00,Technology,Computer Software: Prepackaged Software,65546331,2.378%
CSAI,$0.3337,8339707.00,Technology,Computer Software: Programming Data Processing,187928,-4.219%
CSBR,$6.32,87764740.00,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),5179,-7.331%
CSCO,$119.54,471159099854.00,Telecommunications,Computer Communications Equipment,52284360,1.884%
CSGP,$30.12,12299674136.00,Finance,Real Estate,16140783,-1.116%
CSHR,$3.97,523167430.00,Finance,Investment Bankers/Brokers/Service,175499,-4.567%
CSHRW,$1.15,151547240.00,Finance,Investment Bankers/Brokers/Service,16254,4.545%
CSIQ,$16.27,1103378099.00,Technology,Semiconductors,2798968,1.688%
CSPI,$8.50,85610700.00,Technology,EDP Services,46525,-0.701%
CSQ,$20.52,3260374003.00,Finance,Finance Companies,283106,2.14%
CSTE,$1.85,63967589.00,Industrials,Building Materials,22895,1.093%
CSTL,$21.12,640568586.00,Health Care,Medical Specialities,726629,4.296%
CSWC,$22.98,1427993883.00,Consumer Discretionary,Textiles,816374,0.613%
CSX,$45.63,84786875999.00,Industrials,Railroads,22557890,0.132%
CTAA,$9.91,0.00,Finance,Blank Checks,202,-0.101%
CTAS,$170.85,68363386119.00,Industrials,Garments and Clothing,4135728,0.713%
CTBI,$68.35,1241490330.00,Finance,Major Banks,200913,0.397%
CTKB,$3.77,486867553.00,Industrials,Biotechnology: Laboratory Analytical Instruments,18260882,-5.276%
CTMX,$2.95,642223611.00,Health Care,Biotechnology: Pharmaceutical Preparations,9732510,-0.338%
CTNM,$11.94,446393341.00,Health Care,Biotechnology: Pharmaceutical Preparations,313875,-1.809%
CTNT,$1.59,4705432.00,Consumer Discretionary,Motor Vehicles,21057381,0.315%
CTOR,$0.6697,62269512.00,Health Care,Biotechnology: Pharmaceutical Preparations,38749,1.439%
CTRM,$2.15,20774061.00,Consumer Discretionary,Marine Transportation,41013,2.871%
CTRN,$60.66,505288580.00,Consumer Discretionary,Clothing/Shoe/Accessory Stores,347147,6.721%
CTSH,$43.70,20708095795.00,Technology,EDP Services,61313193,-10.488%
CTSO,$0.4383,27543976.00,Health Care,Medical/Dental Instruments,145613,-8.113%
CTW,$2.32,144768000.00,Technology,EDP Services,4328,-12.121%
CTXR,$0.5464,15000084.00,Health Care,Biotechnology: Pharmaceutical Preparations,256921,1.185%
CUB,$10.88,345642107.00,Finance,Blank Checks,1208,0.276%
CUBWW,$0.4525,0.00,Finance,Blank Checks,892,29.286%
CUE,$28.46,119541762.00,Health Care,Biotechnology: Pharmaceutical Preparations,197850,6.472%
CULP,$3.20,40520909.00,Consumer Discretionary,Textiles,68569,2.236%
CUPR,$4.37,11717063.00,Health Care,Biotechnology: Pharmaceutical Preparations,262181,-16.92%
CURI,$2.53,149997628.00,Consumer Discretionary,Movies/Entertainment,601922,1.606%
CURR,$3.03,340214112.00,Consumer Discretionary,Business Services,187292,1.678%
CURX,$0.28,7942147.00,Health Care,Biotechnology: Pharmaceutical Preparations,163517,-16.418%
CV,$6.61,330259303.00,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,186024,1.692%
CVBF,$20.81,3672032629.00,Finance,Major Banks,4714925,1.167%
CVCO,$601.51,4636156972.00,Consumer Discretionary,Homebuilding,218629,2.638%
CVGI,$4.84,176764999.00,Consumer Discretionary,Auto Parts:O.E.M.,673446,-8.507%
CVKD,$3.50,10773865.00,Health Care,Biotechnology: Pharmaceutical Preparations,115375,12.903%
CVLT,$130.03,5363819029.00,Technology,Computer Software: Prepackaged Software,1418089,2.305%
CVRX,$4.95,131352923.00,Health Care,Medical/Dental Instruments,293209,2.484%
CVV,$7.81,54205375.00,Technology,Industrial Machinery/Components,155898,10.623%
CWBC,$25.19,683510649.00,Finance,Major Banks,1169850,0.76%
CWCO,$29.89,478245679.00,Utilities,Water Supply,285373,0.657%
CWD,$0.7523,6650501.00,Finance,Real Estate,63054,-4.031%
CWST,$86.98,5532792668.00,Utilities,Environmental Services,1009262,1.022%
CXAI,$0.2551,17879775.00,Technology,EDP Services,37530431,19.15%
CXAIW,$0.0557,3903973.00,Technology,EDP Services,85120,11.40%
CXDO,$7.06,228852533.00,Telecommunications,Telecommunications Equipment,886661,2.023%
CXII,$10.05,0.00,Finance,Blank Checks,3427,-0.396%
CXIIU,$10.20,0.00,Finance,Blank Checks,12829,0.098%
CXIIW,$1.125,0.00,Finance,Blank Checks,34719,2.273%
CYAB,$0.51,7172737.00,Technology,Computer Software: Prepackaged Software,134815,-5.134%
CYCN,$3.20,13857005.00,Health Care,Biotechnology: Pharmaceutical Preparations,43923,0.629%
CYCU,$0.642,6845279.00,Technology,EDP Services,609180,-0.372%
CYCUW,$0.0202,215381.00,Technology,EDP Services,1000,-6.481%
CYN,$1.27,18317567.00,Technology,EDP Services,780524,4.098%
CYPH,$0.7392,78698545.00,Health Care,Biotechnology: Pharmaceutical Preparations,4144943,-3.005%
CYRX,$15.01,756538718.00,Health Care,Biotechnology: Pharmaceutical Preparations,525476,3.02%
CYTK,$78.78,9802797471.00,Health Care,Biotechnology: Pharmaceutical Preparations,3547580,0.858%
CZFS,$67.96,326543451.00,Finance,Major Banks,14488,2.272%
CZNC,$21.73,389327414.00,Finance,Major Banks,95773,0.742%
CZR,$29.22,5951439895.00,Consumer Discretionary,Hotels/Resorts,4469964,0.034%
CZWI,$21.34,205805350.00,Finance,Savings Institutions,253045,0.424%
DAAQ,$10.36,0.00,Finance,Blank Checks,34628,0.193%
DAAQW,$0.44,0.00,Finance,Blank Checks,650,-4.348%
DAIC,$1.75,2118170.00,Technology,EDP Services,212366,-2.778%
DAICW,$0.0194,23481.00,Technology,EDP Services,1009,22.013%
DAIO,$3.71,34853306.00,Industrials,Electrical Products,174633,-3.636%
DAKT,$20.76,1002668764.00,Consumer Discretionary,Miscellaneous manufacturing industries,381548,2.925%
DARE,$2.17,32505519.00,Health Care,Biotechnology: Pharmaceutical Preparations,179608,4.327%
DASH,$173.46,75579769518.00,Technology,EDP Services,7724689,4.708%
DAVE,$314.44,4029035434.00,Finance,Finance: Consumer Services,869311,10.006%
DAVEW,$1.35,17298047.00,Finance,Finance: Consumer Services,148814,29.808%
DBCA,$9.97,0.00,Finance,Blank Checks,111,0.00%
DBCAU,$10.1301,0.00,Finance,Blank Checks,296,-0.49%
DBCAW,$0.42,0.00,Finance,Blank Checks,4800,-2.778%
DBGI,$0.7455,17135733.00,Consumer Discretionary,Clothing/Shoe/Accessory Stores,2370545,1.816%
DBVT,$15.53,919507834.00,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),320279,-4.607%
DBX,$25.97,6058817855.00,Technology,Computer Software: Prepackaged Software,10621177,-1.666%
DCBO,$17.25,443363295.00,Technology,Computer Software: Prepackaged Software,142012,2.679%
DCGO,$0.5236,51720377.00,Health Care,Medical/Nursing Services,1121638,-7.524%
DCOY,$6.07,3229046.00,Health Care,Biotechnology: Pharmaceutical Preparations,6124,2.017%
DCTH,$11.69,403558053.00,Health Care,Medical/Dental Instruments,582728,-2.012%
DCX,$2.11,41830668.00,Industrials,Auto Manufacturing,15734,-13.525%
DDI,$11.34,561936010.00,Technology,EDP Services,120312,-0.176%
DDOG,$223.00,79379122147.00,Technology,Computer Software: Prepackaged Software,8482326,-1.602%
DEFT,$0.5586,216678699.00,Finance,Finance: Consumer Services,4462431,-6.589%
DERM,$6.22,171264882.00,Health Care,Biotechnology: Pharmaceutical Preparations,410493,5.068%
DETX,$4.11,23254138.00,Telecommunications,Telecommunications Equipment,15411,-3.066%
DEVS,$0.2297,8055049.00,Finance,Finance/Investors Services,1002108,-0.087%
DFDV,$3.01,90655797.00,Finance,Finance: Consumer Services,776310,-2.589%
DFDVW,$0.3311,9972138.00,,,3100,-5.40%
