ticket,price,market_cap,sector,industry,volume,pct_change
DSGX,$71.29,6132408431.00,Technology,Computer Software: Prepackaged Software,233555,0.777%
DSP,$11.19,733324587.00,Technology,Computer Software: Programming Data Processing,152765,1.727%
DSWL,$3.46,55135927.00,Industrials,Plastic Products,17056,6.79%
DSY,$2.04,9693819.00,Consumer Discretionary,Containers/Packaging,90275,7.368%
DSYWW,$0.0169,80307.00,Consumer Discretionary,Containers/Packaging,1325,-0.588%
DTCX,$2.16,83967032.00,Technology,EDP Services,150063,0.935%
DTI,$2.94,103308936.00,Consumer Discretionary,Oil and Gas Field Machinery,217381,-0.339%
DTIL,$7.23,186550246.00,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),179941,1.119%
DTSQ,$11.30,0.00,,,371,0.848%
DTSQR,$0.11,0.00,,,400,4.762%
DTSQU,$10.9475,0.00,,,10,0.00%
DTSS,$0.8432,8809039.00,Technology,Computer Software: Prepackaged Software,47105,5.163%
DTST,$3.765,8159275.00,Technology,EDP Services,88813,-3.462%
DUKR,$7.02,23923999.00,Industrials,Aerospace,29574,-2.092%
DUKRW,$1.9499,6645214.00,Industrials,Aerospace,62400,2.626%
DUO,$1.075,41439544.00,Finance,Real Estate,161269,-10.417%
DUOL,$106.61,4967292203.00,Technology,Computer Software: Prepackaged Software,968340,0.918%
DUOT,$12.30,360678669.00,Technology,Computer Software: Prepackaged Software,1256573,13.469%
DVLT,$0.4642,397151878.00,Technology,Semiconductors,56839932,11.132%
DWSN,$4.13,128248229.00,Energy,Oil & Gas Production,52455,-1.196%
DWTX,$1.79,60196900.00,Health Care,Biotechnology: Pharmaceutical Preparations,21273,-1.105%
DXCM,$72.10,27821441642.00,Health Care,Medical/Dental Instruments,6727078,0.278%
DXLG,$0.74,40559778.00,Consumer Discretionary,Clothing/Shoe/Accessory Stores,142187,5.563%
DXPE,$144.20,2235865990.00,Industrials,Industrial Machinery/Components,179454,0.042%
DXR,$10.82,54518085.00,Health Care,Medical/Dental Instruments,163,0.00%
DXST,$1.8301,3321820.00,Industrials,Miscellaneous,20317,-0.538%
DYAI,$0.7592,27664263.00,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),216406,2.595%
DYN,$17.37,2871500637.00,Health Care,Biotechnology: Pharmaceutical Preparations,1448077,0.00%
DYNC,$10.80,0.00,,,51185,0.00%
DYNCU,$10.79,0.00,,,54,0.00%
DYNCW,$0.12,0.00,,,4666,0.00%
DYOR,$10.03,0.00,Finance,Blank Checks,12163,-0.10%
DYORU,$10.13,0.00,Finance,Blank Checks,6418,-0.294%
DYORW,$0.27,0.00,Finance,Blank Checks,128,-10.00%
EA,$200.97,50393525739.00,Consumer Discretionary,Services-Misc. Amusement & Recreation,2334300,-0.446%
EBAY,$115.75,51510044201.00,Consumer Discretionary,Business Services,4202666,-1.178%
EBC,$19.85,4588190515.00,Finance,Savings Institutions,1183011,0.00%
EBMT,$22.215,176952050.00,Finance,Major Banks,34219,0.068%
EBON,$2.09,13676830.00,Technology,Semiconductors,5160,2.446%
ECBK,$18.33,160460270.00,Finance,Banks,7539,-0.758%
ECOR,$6.67,55332366.00,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,129758,11.352%
ECPG,$80.20,1719521042.00,Finance,Finance Companies,191551,-1.68%
ECX,$0.9901,377287490.00,Technology,EDP Services,1012348,-1.97%
ECXWW,$0.0377,14365961.00,Technology,EDP Services,6254,-24.60%
EDAP,$4.30,161181497.00,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,28206,-0.693%
EDBL,$0.2434,1331231.00,Consumer Staples,Farming/Seeds/Milling,2547625,-8.873%
EDBLW,$0.0699,382305.00,Consumer Staples,Farming/Seeds/Milling,20769,-3.186%
EDHL,$3.03,5048813.00,Consumer Discretionary,Advertising,340526,3.767%
EDIT,$2.76,270221338.00,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),1021330,3.371%
EDRY,$23.44,67754422.00,Consumer Discretionary,Marine Transportation,23082,0.128%
EDSA,$10.46,93009807.00,Health Care,Biotechnology: Pharmaceutical Preparations,114876,-3.772%
EDTK,$1.00,15929451.00,Real Estate,Other Consumer Services,484,2.041%
EDUC,$1.41,12001023.00,Consumer Discretionary,Consumer Specialties,61542,0.00%
EEFT,$66.20,2520571223.00,Finance,Investment Bankers/Brokers/Service,650783,-0.451%
EEIQ,$2.94,4349668.00,Real Estate,Other Consumer Services,9131,-0.676%
EFOI,$3.86,24331251.00,Consumer Discretionary,Building Products,44125,2.387%
EFSC,$60.83,2225514518.00,Finance,Major Banks,208907,0.231%
EFSCP,$20.925,765557970.00,Finance,Major Banks,631,1.087%
EFSI,$39.12,211732149.00,Finance,Major Banks,29935,-0.912%
EGAN,$7.00,192150567.00,Technology,Computer Software: Prepackaged Software,258521,1.744%
EGBN,$26.19,798680183.00,Finance,Major Banks,184523,0.422%
EGHA,$10.33,0.00,Finance,Finance/Investors Services,15043,-0.097%
EH,$9.78,704011911.00,Industrials,Aerospace,898942,3.492%
EHGO,$1.98,4004716.00,Consumer Discretionary,Diversified Commercial Services,94656,18.563%
EHLD,$8.40,23659566.00,Consumer Discretionary,Marine Transportation,17439,-2.326%
EHTH,$1.58,50150808.00,Finance,Specialty Insurers,303502,-2.469%
EIKN,$10.91,590652431.00,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),223704,-2.24%
EJH,$1.47,4704226.00,Consumer Discretionary,Other Consumer Services,6616,-3.922%
ELAB,$1.78,8087877.00,Health Care,Biotechnology: Pharmaceutical Preparations,301655,7.229%
ELBM,$0.613,63591597.00,Miscellaneous,Industrial Machinery/Components,547716,0.525%
ELDN,$3.89,300260631.00,Health Care,Biotechnology: Pharmaceutical Preparations,666565,0.00%
ELE,$16.78,1080347243.00,Basic Materials,Precious Metals,276701,-1.468%
ELMT,$14.70,428098898.00,Industrials,Metal Fabrications,220330,0.273%
ELOG,$0.85,10214450.00,Industrials,Integrated Freight & Logistics,2688,3.659%
ELPW,$0.8831,1260452.00,Miscellaneous,Industrial Machinery/Components,592790,-4.011%
ELSE,$7.66,27058360.00,Industrials,Industrial Machinery/Components,12444,-0.065%
ELTK,$8.375,56278551.00,Technology,Electrical Products,9819,6.08%
ELTX,$9.95,189906506.00,Health Care,Biotechnology: Pharmaceutical Preparations,111355,0.505%
ELUT,$1.16,51281554.00,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),307492,-3.333%
ELVA,$10.88,538641382.00,,,331349,5.529%
ELVN,$41.54,2529991457.00,Health Care,Biotechnology: Pharmaceutical Preparations,631951,-1.68%
ELVR,$96.20,1629404527.00,Industrials,Mining & Quarrying of Nonmetallic Minerals (No Fuels),134903,10.842%
ELWT,$7.20,47662531.00,Consumer Discretionary,Telecommunications Equipment,34965,-5.388%
EMAT,$7.99,0.00,,,164849,-4.024%
EMBC,$3.32,196967888.00,Health Care,Medical/Dental Instruments,1766461,0.00%
EMISR,$0.14,0.00,,,3338,39.721%
EML,$21.04,126890431.00,Consumer Discretionary,Industrial Machinery/Components,9150,0.095%
EMPD,$4.97,0.00,,,105916,-2.358%
ENGN,$1.64,109862724.00,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),1260815,-5.202%
ENGNW,$0.234,15675535.00,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),4867,-0.468%
ENGS,$1.53,47817726.00,Industrials,Engineering & Construction,255312,0.00%
ENLT,$92.25,12863714535.00,Utilities,Electric Utilities: Central,131507,0.765%
ENLV,$0.7175,172952459.00,Health Care,Biotechnology: Pharmaceutical Preparations,111987,-0.375%
ENPH,$64.03,8439040027.00,Technology,Semiconductors,10981974,2.711%
ENSC,$0.3186,4681665.00,Health Care,Biotechnology: Pharmaceutical Preparations,681324,-1.393%
ENSG,$171.94,10049102076.00,Health Care,Hospital/Nursing Management,447183,0.151%
ENTA,$13.95,405643401.00,Health Care,Biotechnology: Pharmaceutical Preparations,141325,0.868%
ENTG,$135.28,20630200000.00,Industrials,Plastic Products,2227605,2.961%
ENTX,$1.24,61039398.00,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),26444,-2.362%
ENVB,$2.21,8136964.00,Health Care,Biotechnology: Pharmaceutical Preparations,115314,-0.45%
ENVX,$6.68,1457264979.00,Miscellaneous,Industrial Machinery/Components,11146768,6.032%
EOLS,$6.09,401055434.00,Health Care,Biotechnology: Pharmaceutical Preparations,627527,-5.581%
EOSE,$8.06,2736483058.00,Miscellaneous,Industrial Machinery/Components,24398440,-1.346%
EPOW,$0.6684,25886631.00,Consumer Discretionary,Business Services,555831,-0.254%
EPRX,$7.10,463821324.00,Health Care,Pharmaceuticals and Biotechnology,904099,2.305%
EPSM,$1.33,17872585.00,Consumer Staples,Beverages (Production/Distribution),6765,-2.055%
EPSN,$6.19,187238939.00,Energy,Oil & Gas Production,169892,-0.642%
EQ,$2.26,142892017.00,Health Care,Biotechnology: Pharmaceutical Preparations,467393,2.262%
EQIX,$1079.79,106493476748.00,Real Estate,Real Estate Investment Trusts,427151,0.127%
EQPT,$20.73,5231735761.00,Consumer Discretionary,Diversified Commercial Services,1853019,3.806%
ERAS,$11.24,3495466252.00,Health Care,Biotechnology: Pharmaceutical Preparations,2492705,-3.145%
ERIC,$13.50,45513248423.00,Technology,Radio And Television Broadcasting And Communications Equipment,10911361,1.964%
ERIE,$224.23,10357544710.00,Finance,Specialty Insurers,188764,-0.222%
ERII,$8.85,456175542.00,Technology,Industrial Machinery/Components,825701,2.668%
ERNA,$11.99,13984333.00,Health Care,Biotechnology: Pharmaceutical Preparations,83556,-3.772%
ERNAW,$0.135,157455.00,,,106449,-15.678%
ESCA,$18.70,258154211.00,Consumer Discretionary,Recreational Games/Products/Toys,29658,0.376%
ESEA,$65.21,460114000.00,Consumer Discretionary,Marine Transportation,170470,-12.972%
ESLA,$1.16,49919704.00,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),27924,2.655%
ESLAW,$0.0951,4092555.00,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),1432,18.579%
ESLT,$767.82,35710488936.00,Industrials,Military/Government/Technical,135065,0.537%
ESOA,$17.47,325984592.00,Industrials,Water Sewer Pipeline Comm & Power Line Construction,69936,-1.02%
ESPR,$3.13,805761978.00,Health Care,Biotechnology: Pharmaceutical Preparations,6694093,0.00%
ESQ,$110.80,957248955.00,Finance,Commercial Banks,130768,-0.189%
ESTA,$72.19,2124579854.00,Health Care,Industrial Specialties,273952,1.348%
ETON,$32.59,892716947.00,Health Care,Biotechnology: Pharmaceutical Preparations,523993,-6.886%
ETOR,$40.85,3290317703.00,Finance,Investment Bankers/Brokers/Service,1063238,3.131%
ETS,$0.5461,9128975.00,Industrials,Trucking Freight/Courier Services,72626,-0.871%
EU,$1.48,287464846.00,Basic Materials,Other Metals and Minerals,1866011,0.68%
EUDA,$17.36,43301482.00,Health Care,Medical/Nursing Services,7538,-0.857%
EUDAW,$0.0389,97029.00,Health Care,Medical/Nursing Services,1122,0.00%
EURK,$11.50,0.00,,,4,0.00%
EURKR,$0.35,0.00,,,987,6.061%
EURKU,$10.89,0.00,,,5,0.00%
EVAX,$4.08,34028077.00,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),24775,0.493%
EVCM,$10.69,1891602994.00,Technology,Computer Software: Prepackaged Software,81895,2.297%
EVER,$18.88,667847489.00,Technology,Computer Software: Programming Data Processing,424858,1.342%
EVGN,$0.70,7288935.00,Industrials,Agricultural Chemicals,58572,0.952%
EVGO,$1.88,590055606.00,Technology,EDP Services,3141852,0.00%
EVGOW,$0.0108,3389681.00,Technology,EDP Services,101388,-3.571%
EVLV,$6.24,1122397598.00,Technology,Computer peripheral equipment,2309862,4.00%
EVLVW,$0.0799,14371726.00,Technology,Computer peripheral equipment,57834,42.934%
EVO,$3.03,268739854.00,Health Care,Biotechnology: Pharmaceutical Preparations,39168,1.338%
EVOX,$10.02,0.00,Finance,Blank Checks,11401,0.20%
EVOXU,$10.17,0.00,Finance,Blank Checks,117,0.00%
EVRG,$83.94,19349263319.00,Utilities,Power Generation,1609909,1.187%
EVTV,$2.19,28318275.00,Consumer Discretionary,Auto Parts:O.E.M.,427683,0.00%
EWBC,$123.12,16866979777.00,Finance,Major Banks,818491,0.098%
EWTX,$32.70,3518291296.00,Health Care,Biotechnology: Pharmaceutical Preparations,681420,0.031%
EXC,$46.23,47302912405.00,Utilities,Power Generation,9228187,1.94%
EXE,$97.94,23430073471.00,Energy,Oil & Gas Production,1468053,0.359%
EXEL,$50.15,12605457412.00,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),1543315,1.007%
EXFY,$1.14,109939456.00,Technology,Computer Software: Prepackaged Software,541998,0.885%
EXLS,$29.51,4508624294.00,Consumer Discretionary,Business Services,1631324,0.958%
EXOZ,$9.92,84111601.00,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),17600,5.532%
EXPE,$214.65,25762738828.00,Consumer Discretionary,Transportation Services,1550487,-1.591%
EXPO,$57.77,2802516807.00,Consumer Discretionary,Professional Services,374910,1.244%
EXTR,$25.60,3347919053.00,Telecommunications,Computer Communications Equipment,2699189,7.113%
EXYN,$5.75,43918017.00,,,62742,0.00%
EXYNW,$0.80,6110333.00,,,10565,11.111%
EYE,$17.13,1372398471.00,Health Care,Ophthalmic Goods,1475310,0.943%
EYPT,$12.93,1084067983.00,Industrials,Biotechnology: Laboratory Analytical Instruments,783860,1.174%
EZGO,$1.62,3735556.00,Consumer Discretionary,Motor Vehicles,367911,-7.429%
EZPW,$33.79,2079300697.00,Consumer Discretionary,Other Specialty Stores,500220,1.047%
EZRA,$4.00,2223056.00,Finance,Specialty Insurers,991904,4.712%
FA,$15.42,2645101265.00,Technology,EDP Services,621492,2.527%
FABC,$6.09,29573521.00,Consumer Discretionary,Telecommunications Equipment,1907996,19.412%
FACT,$10.66,0.00,,,9169,0.00%
FACTU,$10.99,0.00,Finance,Blank Checks,4,0.00%
FACTW,$0.7901,0.00,Finance,Blank Checks,25103,-3.646%
FAMI,$1.46,20170204.00,Consumer Staples,Packaged Foods,15398,-1.351%
FANG,$200.71,56462391841.00,Energy,Oil & Gas Production,1523050,-0.129%
FAST,$43.94,50444660580.00,Consumer Discretionary,RETAIL: Building Materials,5583179,0.942%
FATE,$2.25,262258169.00,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),5901738,7.143%
FATN,$3.78,53012489.00,Technology,Computer Software: Prepackaged Software,187305,-0.264%
FBGL,$0.6515,8712697.00,Consumer Discretionary,Miscellaneous manufacturing industries,172414,10.424%
FBIO,$2.74,91020257.00,Health Care,Biotechnology: Pharmaceutical Preparations,305123,-1.439%
FBIOP,$16.70,554758502.00,Health Care,Biotechnology: Pharmaceutical Preparations,14242,2.454%
FBIZ,$57.08,477312435.00,Finance,Major Banks,42099,-0.245%
FBLA,$14.02,226584076.00,Finance,Banks,64144,0.00%
FBLG,$1.05,5669068.00,Health Care,Biotechnology: Pharmaceutical Preparations,65998,0.00%
FBNC,$58.65,2426667972.00,Finance,Major Banks,125309,-0.034%
FBRX,$21.59,442137659.00,Health Care,Biotechnology: Pharmaceutical Preparations,123974,-1.864%
FBYD,$16.56,2007771031.00,Consumer Discretionary,Services-Misc. Amusement & Recreation,272821,-13.298%
FBYDW,$2.50,303105530.00,Consumer Discretionary,Services-Misc. Amusement & Recreation,931,-8.088%
FCAP,$54.31,181695789.00,Finance,Savings Institutions,9852,0.948%
FCBC,$42.38,799571975.00,Finance,Major Banks,83319,0.047%
FCCO,$30.42,285885943.00,Finance,Major Banks,89434,-0.099%
FCEL,$25.01,1324976429.00,Energy,Industrial Machinery/Components,12018544,-5.193%
FCFS,$227.59,9976791594.00,Consumer Discretionary,Other Specialty Stores,229992,0.583%
FCHL,$1.46,55156.00,Consumer Discretionary,Services-Misc. Amusement & Recreation,116678,-3.311%
FCNCA,$1991.55,23076038070.00,Finance,Major Banks,83541,0.104%
FCNCN,$25.13,291180657.00,Finance,Major Banks,21599,0.159%
FCNCO,$21.22,245875588.00,Finance,Major Banks,6303,0.284%
FCNCP,$20.48,237301228.00,Finance,Major Banks,5896,0.589%
FCUV,$0.82,1697220.00,Industrials,Industrial Machinery/Components,113115,0.257%
FDBC,$45.51,264193742.00,Finance,Major Banks,6309,0.619%
FDMT,$8.60,449575784.00,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),504027,-1.036%
FDSB,$15.13,79657271.00,Finance,Savings Institutions,1942,-0.198%
FDUS,$18.63,707089801.00,Finance,Finance/Investors Services,203182,-0.587%
FEAM,$1.90,78878924.00,Industrials,Mining & Quarrying of Nonmetallic Minerals (No Fuels),267068,-8.213%
FEBO,$1.00,11062500.00,Consumer Discretionary,Home Furnishings,2230,4.167%
FEED,$1.01,6152758.00,Health Care,Industrial Specialties,194501,8.602%
FEIM,$68.01,669349455.00,Industrials,Electrical Products,273595,13.558%
FELE,$98.28,4342229761.00,Consumer Discretionary,Metal Fabrications,202267,1.655%
FEMY,$0.438,26451120.00,Health Care,Medical/Dental Instruments,13920292,29.855%
FENC,$9.93,342992130.00,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),194359,-0.401%
FER,$67.48,48549009105.00,Industrials,Military/Government/Technical,1262276,-1.302%
FERA,$10.38,0.00,,,38201,0.096%
FERAR,$0.30,0.00,,,114617,15.296%
FFAI,$0.3171,96368005.00,Industrials,Auto Manufacturing,10770706,-9.812%
FFAIW,$0.0104,3160603.00,Industrials,Auto Manufacturing,151869,-5.455%
FFBC,$30.73,3224479663.00,Finance,Major Banks,631360,0.163%
FFIC,$15.87,537733145.00,Finance,Major Banks,248194,-0.502%
FFIN,$32.24,4619409423.00,Finance,Major Banks,577995,0.155%
FFIV,$393.63,22208308197.00,Telecommunications,Computer Communications Equipment,451386,2.588%
FGBI,$8.83,145379310.00,Finance,Savings Institutions,2081,-0.787%
FGBIP,$20.55,338340296.00,Finance,Savings Institutions,702,0.00%
FGI,$5.35,10332300.00,Industrials,Industrial Specialties,34165,-4.973%
FGII,$9.94,0.00,Finance,Blank Checks,220,0.202%
FGIIU,$10.03,0.00,Finance,Blank Checks,2770,0.30%
FGIIW,$0.18,0.00,Finance,Blank Checks,30910,-5.263%
FGIWW,$0.0402,77637.00,Industrials,Industrial Specialties,2800,0.249%
FGL,$1.83,1734031.00,Consumer Discretionary,Engineering & Construction,14139,1.105%
FGMC,$10.33,105783311.00,,,48978,0.00%
FGMCR,$0.75,0.00,,,57076,0.671%
FGMCU,$11.05,0.00,,,250,-1.163%
FGNX,$7.81,48899050.00,Finance,Property-Casualty Insurers,117119,9.384%
FGNXP,$25.7367,161139589.00,Finance,Property-Casualty Insurers,79,0.00%
FHB,$27.35,3327099412.00,Finance,Major Banks,1356394,0.293%
FHTX,$4.22,247772751.00,Health Care,Biotechnology: Pharmaceutical Preparations,164709,1.442%
FIBK,$35.49,3447600776.00,Finance,Major Banks,1251691,0.824%
FIEE,$6.11,50887734.00,Utilities,Telecommunications Equipment,2944,-0.163%
FIGR,$33.95,7486511274.00,Finance,Finance: Consumer Services,2501623,-1.251%
FIGX,$10.22,0.00,,,2023,0.196%
FIGXW,$0.2745,0.00,,,10,0.00%
FINW,$13.85,189828640.00,Finance,Major Banks,27556,-0.717%
FIP,$4.51,532917633.00,Energy,Oil Refining/Marketing,613872,-0.221%
FISI,$35.36,696110043.00,Finance,Major Banks,94669,-0.028%
FISV,$57.13,30464800220.00,Consumer Discretionary,Business Services,6466052,2.347%
FITB,$49.48,44844295395.00,Finance,Major Banks,3609061,0.651%
FITBI,$25.59,23192512513.00,Finance,Major Banks,35165,0.157%
FITBM,$26.06,23618478941.00,Finance,Major Banks,6683,0.269%
FITBO,$18.58,16839268562.00,Finance,Major Banks,13173,0.162%
FITBP,$23.51,21307384493.00,Finance,Major Banks,2518,0.256%
FIVE,$219.50,12137236916.00,Consumer Discretionary,Department/Specialty Retail Stores,805378,-0.132%
FIVN,$22.76,1742596367.00,Technology,EDP Services,2374611,4.212%
FIZZ,$35.28,3303340559.00,Consumer Staples,Beverages (Production/Distribution),252634,-0.311%
FKWL,$3.03,35706368.00,Utilities,Telecommunications Equipment,7898,-2.10%
FLD,$1.11,56369519.00,Finance,Finance: Consumer Services,278560,-11.20%
FLDDW,$0.10,5078335.00,Finance,Finance: Consumer Services,12824,-9.091%
FLEX,$132.47,48534083460.00,Technology,Electrical Products,3583685,1.068%
FLGT,$17.11,485934660.00,Health Care,Medical Specialities,392993,-1.554%
FLL,$2.655,96284061.00,Consumer Discretionary,Hotels/Resorts,524791,-5.516%
FLNA,$1.31,63283344.00,Health Care,Biotechnology: Pharmaceutical Preparations,233694,1.55%
FLNC,$21.49,3960183368.00,Miscellaneous,Industrial Machinery/Components,10944527,6.439%
FLNT,$2.60,77520851.00,Consumer Discretionary,Advertising,40218,-4.059%
FLUX,$1.02,21788611.00,Miscellaneous,Industrial Machinery/Components,66892,3.03%
FLWS,$4.34,278187416.00,Consumer Discretionary,Other Specialty Stores,595931,2.60%
FLX,$2.26,165273597.00,Industrials,Trucking Freight/Courier Services,183142,0.893%
FLXS,$56.21,301034398.00,Consumer Discretionary,Home Furnishings,52020,0.00%
FLY,$49.50,7931643242.00,Industrials,Military/Government/Technical,8775340,15.492%
FLYE,$1.92,3134181.00,Industrials,Aerospace,28127,10.345%
FLYW,$16.12,1959298307.00,Consumer Discretionary,Business Services,1196805,-0.248%
FMAC,$9.94,0.00,Finance,Blank Checks,35008,-0.201%
FMACR,$0.18,0.00,Finance,Blank Checks,101,0.00%
FMACU,$10.1101,0.00,Finance,Blank Checks,10258,-0.196%
FMAO,$27.54,379175898.00,Finance,Savings Institutions,59462,-1.042%
FMBH,$43.60,1160448706.00,Finance,Major Banks,111982,-0.366%
FMFC,$0.3768,7204416.00,Consumer Discretionary,Apparel,41155,0.08%
FMNB,$14.14,837300397.00,Finance,Major Banks,260457,-0.702%
FMST,$1.62,26382907.00,Basic Materials,Other Metals and Minerals,64078,3.846%
FMSTW,$0.75,12214309.00,Basic Materials,Other Metals and Minerals,389,17.188%
FNGR,$0.7838,48032289.00,Technology,Computer Software: Prepackaged Software,436503,-1.767%
FNKO,$5.21,291399781.00,Consumer Discretionary,Recreational Games/Products/Toys,494502,0.969%
FNLC,$28.58,322261164.00,Finance,Major Banks,16687,-0.418%
FNRN,$17.43,285974115.00,Finance,Savings Institutions,54472,-0.229%
FNUC,$2.12,38215690.00,Basic Materials,Other Metals and Minerals,432401,1.923%
FNWB,$9.60,91193280.00,Finance,Banks,7280,-1.235%
FNWD,$32.24,139598265.00,Finance,Major Banks,8702,0.218%
FOFO,$2.00,15142156.00,Consumer Discretionary,Professional Services,32779,-0.498%
FONR,$18.895,123869328.00,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,78021,-0.238%
FORM,$128.99,10055386040.00,Technology,Semiconductors,1438744,0.773%
FORR,$6.76,131225120.00,Industrials,Diversified Commercial Services,56385,-3.013%
FORTY,$139.05,2129921596.00,Technology,EDP Services,1433,5.794%
FOSL,$4.16,245862648.00,Consumer Discretionary,Consumer Specialties,677708,1.961%
FOX,$57.24,24051464671.00,Industrials,Broadcasting,1212653,-0.677%
FOXA,$63.98,26883520434.00,Industrials,Broadcasting,1557563,-0.436%
FOXF,$16.28,682720245.00,Consumer Discretionary,Motor Vehicles,403561,-0.306%
FOXX,$3.32,23376757.00,Telecommunications,Computer Communications Equipment,22065,-16.162%
FOXXW,$0.0721,507670.00,Telecommunications,Computer Communications Equipment,2600,-3.867%
FRAF,$58.29,261898835.00,Finance,Major Banks,56814,1.215%
FRBA,$15.49,389331902.00,Finance,Commercial Banks,61511,-0.832%
FRD,$20.68,147079924.00,Industrials,Steel/Iron Ore,14808,0.731%
FRGT,$3.95,2259894.00,Consumer Discretionary,Professional Services,4049919,4.222%
FRHC,$144.15,8820615620.00,Finance,Investment Bankers/Brokers/Service,132072,-1.985%
FRME,$40.14,2529732824.00,Finance,Major Banks,304077,-0.224%
FRMEP,$25.10,1581870799.00,Finance,Major Banks,223,0.20%
FRMI,$5.98,3812693949.00,Real Estate,Real Estate Investment Trusts,10838520,-1.32%
FRMM,$4.54,66509102.00,Health Care,Biotechnology: Pharmaceutical Preparations,309819,-6.967%
FROG,$73.99,8961648379.00,Technology,Computer Software: Prepackaged Software,2236273,3.569%
FRPH,$22.63,433823323.00,Finance,Real Estate,73327,-1.179%
FRPT,$51.58,2534785160.00,Consumer Staples,Packaged Foods,1708690,0.546%
FRSH,$9.08,2510022236.00,Technology,Computer Software: Prepackaged Software,8279330,0.11%
FRST,$14.33,354983792.00,Finance,Major Banks,155124,-0.278%
FRSX,$2.05,4913391.00,Technology,Computer Software: Prepackaged Software,15174,1.99%
FRVO,$38.35,10874615471.00,Utilities,Electric Utilities: Central,3402001,-9.765%
FSBC,$41.96,896943380.00,Finance,Major Banks,108987,-0.095%
FSBW,$41.00,221996222.00,Finance,Banks,10922,-0.51%
FSEA,$16.71,78397873.00,Finance,Savings Institutions,15108,0.03%
FSHP,$11.02,0.00,,,50023,0.364%
FSHPR,$0.0818,0.00,,,166,0.00%
FSHPU,$12.89,0.00,,,1421,7.283%
FSLR,$257.85,27706849650.00,Technology,Semiconductors,2476672,3.604%
FSLY,$16.32,2554080000.00,Technology,Computer Software: Prepackaged Software,5936338,-0.488%
FSTR,$38.11,398580295.00,Industrials,Metal Fabrications,65982,0.079%
FSUN,$35.44,1656348825.00,Finance,Major Banks,117497,-1.473%
FSV,$131.66,6053958653.00,Finance,Real Estate,277041,-1.104%
FTAI,$252.13,25864244730.00,Industrials,Misc Corporate Leasing Services,1191968,2.301%
FTAIM,$26.9999,2769729986.00,Industrials,Misc Corporate Leasing Services,2420,0.00%
FTAIN,$25.44,2609710808.00,Industrials,Misc Corporate Leasing Services,20575,0.039%
FTCI,$4.94,79066152.00,Technology,Semiconductors,159111,3.782%
FTDR,$61.30,4305400719.00,Consumer Discretionary,Diversified Commercial Services,351185,-0.309%
FTEK,$1.48,46124569.00,Industrials,Pollution Control Equipment,183785,2.069%
FTFT,$1.17,6869595.00,Consumer Discretionary,Business Services,36228,-0.847%
FTHAU,$10.05,0.00,,,2187,0.904%
FTHM,$0.609,19964460.00,Finance,Real Estate,257896,-4.29%
FTLF,$10.07,94568095.00,Health Care," Medicinal Chemicals and Botanical Products ",17091,-2.893%
FTNT,$133.93,98123599007.00,Technology,Computer peripheral equipment,5819073,3.453%
FTRE,$13.22,1250612000.00,Health Care,Medical Specialities,924136,0.609%
FTRK,$0.52,11342500.00,Consumer Discretionary,Package Goods/Cosmetics,12254,14.664%
FUFU,$2.04,339973340.00,Finance,Finance: Consumer Services,163241,0.493%
FUFUW,$0.188,31330876.00,Finance,Finance: Consumer Services,2860,6.818%
FULC,$6.57,437615191.00,Health Care,Biotechnology: Pharmaceutical Preparations,306105,-0.303%
FULT,$21.44,4097904084.00,Finance,Major Banks,1032893,0.187%
FULTP,$18.55,3545528020.00,Finance,Major Banks,2236,-0.749%
FUNC,$37.15,239495537.00,Finance,Major Banks,11547,-1.065%
FUND,$10.15,300780604.00,Finance,Investment Managers,11275,0.744%
FUSB,$15.90,88519545.00,Finance,Major Banks,10689,-0.532%
FUSE,$1.41,40804328.00,Technology,EDP Services,56027,0.00%
FUTU,$89.76,12581446200.00,Finance,Investment Bankers/Brokers/Service,61238192,-27.531%
FVAV,$10.15,0.00,,,400,0.296%
FVCB,$15.71,282729602.00,Finance,Major Banks,134679,-0.254%
FVN,$10.84,0.00,,,2,0.00%
FVNNU,$10.89,0.00,,,885,0.461%
FWDI,$4.58,342033021.00,Industrials,Plastic Products,706468,-3.376%
FWONA,$81.91,20527113542.00,Industrials,Broadcasting,157925,-0.486%
FWONK,$88.56,22193641500.00,Industrials,Broadcasting,1594697,-0.717%
