ticket,price,market_cap,sector,industry,volume,pct_change
DMAAU,$10.71,0.00,Finance,Blank Checks,95,0.00%
DMAC,$5.99,322761237.00,Health Care,Biotechnology: Pharmaceutical Preparations,214619,-2.76%
DMII,$10.06,0.00,Finance,Blank Checks,55011,-0.099%
DMIIR,$0.0791,0.00,Finance,Blank Checks,5641,-10.114%
DMIIU,$10.155,0.00,,,300,0.445%
DMLP,$27.08,1306757586.00,Energy,Oil & Gas Production,113906,0.782%
DMRA,$24.88,1531443467.00,Health Care,Biotechnology: Pharmaceutical Preparations,846835,0.161%
DMRC,$14.70,326957033.00,Technology,EDP Services,389582,-2.13%
DNLI,$21.04,3339252866.00,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),1699954,0.43%
DNMX,$10.01,0.00,Finance,Blank Checks,20300,-0.10%
DNMXU,$10.1401,0.00,Finance,Blank Checks,30,0.00%
DNTH,$93.01,5084506331.00,Health Care,Biotechnology: Pharmaceutical Preparations,1248769,2.366%
DNUT,$3.52,606848000.00,Consumer Staples,Food Chains,3125730,2.924%
DOCU,$52.52,10291075569.00,Technology,Computer Software: Prepackaged Software,5536705,5.93%
DOGZ,$1.03,14945978.00,Consumer Discretionary,Miscellaneous manufacturing industries,9401,0.98%
DOMH,$3.70,83670990.00,Health Care,Biotechnology: Pharmaceutical Preparations,332286,7.246%
DOMO,$4.17,188260480.00,Technology,Computer Software: Prepackaged Software,938040,6.923%
DOO,$57.77,4266119988.00,Consumer Discretionary,Industrial Specialties,333343,-1.366%
DORM,$123.92,3703075213.00,Consumer Discretionary,Auto Parts:O.E.M.,340293,-0.904%
DOX,$62.97,6797582471.00,Technology,EDP Services,1545073,2.141%
DOYU,$5.24,158137221.00,Technology,Computer Software: Programming Data Processing,20656,2.344%
DPRO,$7.47,272624664.00,Industrials,Aerospace,4852891,-4.108%
DPZ,$310.58,10330471585.00,Consumer Discretionary,Food Distributors,714174,0.074%
DRCT,$2.83,2103830.00,Consumer Discretionary,Advertising,41808,-7.213%
DRDB,$10.52,0.00,,,96829,0.00%
DRDBU,$10.58,0.00,,,325,0.00%
DRDBW,$0.23,0.00,,,7400,-4.167%
DRH,$10.99,2247351595.00,Real Estate,Real Estate Investment Trusts,1704539,-1.611%
DRIO,$7.75,56671085.00,Health Care,Medical/Dental Instruments,8065,3.059%
DRMA,$1.30,5228786.00,Health Care,Biotechnology: Pharmaceutical Preparations,56175,-3.704%
DRS,$48.76,13007319362.00,Industrials,Industrial Machinery/Components,1342843,0.723%
DRTS,$10.83,953145452.00,Health Care,Medical/Dental Instruments,1455933,6.91%
DRTSW,$2.80,246427264.00,Health Care,Medical/Dental Instruments,41251,17.647%
DRUG,$88.07,864148212.00,Health Care,Biotechnology: Pharmaceutical Preparations,219633,-1.587%
DRVN,$13.84,2282671903.00,Consumer Discretionary,Automotive Aftermarket,813301,-2.467%
DSAC,$9.99,0.00,Finance,Blank Checks,43533,0.00%
DSACW,$0.45,0.00,Finance,Blank Checks,1761,0.00%
DSGN,$10.48,654549088.00,Health Care,Biotechnology: Pharmaceutical Preparations,1595162,-2.421%
DSGR,$27.00,1247269455.00,Consumer Discretionary,Industrial Specialties,111754,-1.532%
DSGX,$73.77,6345739514.00,Technology,Computer Software: Prepackaged Software,677461,2.801%
DSP,$12.72,833591488.00,Technology,Computer Software: Programming Data Processing,490771,9.75%
DSWL,$3.35,53383051.00,Industrials,Plastic Products,3758,-0.888%
DSY,$1.87,8886001.00,Consumer Discretionary,Containers/Packaging,4954,-2.094%
DSYWW,$0.0166,78881.00,Consumer Discretionary,Containers/Packaging,451,-1.775%
DTCX,$2.31,89798076.00,Technology,EDP Services,624525,6.944%
DTI,$2.78,97686681.00,Consumer Discretionary,Oil and Gas Field Machinery,185875,-1.068%
DTIL,$6.97,179841662.00,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),266214,0.723%
DTSQ,$11.27,0.00,,,1986,0.00%
DTSQR,$0.149,0.00,,,1,0.00%
DTSQU,$13.07,0.00,,,4264,-11.57%
DTSS,$0.843,8806950.00,Technology,Computer Software: Prepackaged Software,213652,6.709%
DTST,$3.73,8083425.00,Technology,EDP Services,20149,0.269%
DUKR,$7.50,25559828.00,Industrials,Aerospace,121517,6.99%
DUKRW,$1.985,6764834.00,Industrials,Aerospace,42988,0.761%
DUO,$1.11,42788738.00,Finance,Real Estate,190341,7.767%
DUOL,$111.36,5188609509.00,Technology,Computer Software: Prepackaged Software,1306737,2.475%
DUOT,$13.50,395866832.00,Technology,Computer Software: Prepackaged Software,834908,-7.787%
DVLT,$0.50,427780998.00,Technology,Semiconductors,45199149,0.583%
DWSN,$3.89,120795548.00,Energy,Oil & Gas Production,35740,3.733%
DWTX,$1.69,56833945.00,Health Care,Biotechnology: Pharmaceutical Preparations,27512,1.198%
DXCM,$73.74,28454273324.00,Health Care,Medical/Dental Instruments,9261237,1.935%
DXLG,$0.726,39792431.00,Consumer Discretionary,Clothing/Shoe/Accessory Stores,117809,-1.049%
DXPE,$145.06,2249200559.00,Industrials,Industrial Machinery/Components,163989,-2.599%
DXR,$10.28,51797219.00,Health Care,Medical/Dental Instruments,1672,4.101%
DXST,$1.56,2831561.00,Industrials,Miscellaneous,31238,-9.302%
DYAI,$0.808,29442472.00,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),811501,13.803%
DYN,$19.33,3195515677.00,Health Care,Biotechnology: Pharmaceutical Preparations,1502491,4.149%
DYNC,$10.79,0.00,,,100278,0.00%
DYNCU,$10.94,0.00,,,111,1.39%
DYNCW,$0.125,0.00,,,8120,-3.101%
DYOR,$10.04,0.00,Finance,Blank Checks,60392,-0.10%
DYORW,$0.27,0.00,Finance,Blank Checks,15000,0.00%
EA,$201.72,50581589352.00,Consumer Discretionary,Services-Misc. Amusement & Recreation,5220809,0.283%
EBAY,$109.27,48626371748.00,Consumer Discretionary,Business Services,9512736,-2.28%
EBC,$19.73,4560453343.00,Finance,Savings Institutions,2091301,-0.454%
EBMT,$22.19,176752914.00,Finance,Major Banks,55020,-0.582%
EBON,$2.14,14004027.00,Technology,Semiconductors,13548,13.83%
ECBK,$18.26,159847492.00,Finance,Banks,10503,-0.219%
ECOR,$9.76,80966100.00,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,347043,5.628%
ECPG,$79.93,1713732131.00,Finance,Finance Companies,285257,-0.455%
ECX,$1.18,449650781.00,Technology,EDP Services,2301942,12.381%
ECXWW,$0.0399,15204293.00,Technology,EDP Services,8261,0.00%
EDBL,$0.262,1432960.00,Consumer Staples,Farming/Seeds/Milling,1247221,-9.374%
EDBLW,$0.0651,356052.00,Consumer Staples,Farming/Seeds/Milling,2748,-1.214%
EDHL,$2.94,4898849.00,Consumer Discretionary,Advertising,83715,-5.161%
EDIT,$3.46,338755736.00,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),3912620,0.875%
EDRY,$22.99,66453676.00,Consumer Discretionary,Marine Transportation,14167,1.233%
EDSA,$7.22,64199886.00,Health Care,Biotechnology: Pharmaceutical Preparations,246872,-8.142%
EDTK,$1.00,15929451.00,Real Estate,Other Consumer Services,1163,0.00%
EDUC,$1.46,12426591.00,Consumer Discretionary,Consumer Specialties,328982,0.69%
EEFT,$72.48,2759682813.00,Finance,Investment Bankers/Brokers/Service,787103,2.692%
EEIQ,$3.22,4763922.00,Real Estate,Other Consumer Services,3804879,21.509%
EFOI,$3.67,23133599.00,Consumer Discretionary,Building Products,47319,-3.421%
EFSC,$60.61,2217465641.00,Finance,Major Banks,203559,0.547%
EFSCP,$20.19,738667403.00,Finance,Major Banks,1374,-0.505%
EFSI,$39.46,213572357.00,Finance,Major Banks,20578,-0.228%
EGAN,$7.43,203954102.00,Technology,Computer Software: Prepackaged Software,407875,2.06%
EGBN,$27.29,832225361.00,Finance,Major Banks,328538,0.59%
EH,$10.16,731366157.00,Industrials,Aerospace,1235069,-0.975%
EHGO,$1.6501,3337466.00,Consumer Discretionary,Diversified Commercial Services,6279,-0.895%
EHLD,$8.68,24448218.00,Consumer Discretionary,Marine Transportation,5637,-3.125%
EHTH,$1.55,49198578.00,Finance,Specialty Insurers,668280,-2.516%
EIKN,$10.84,586862728.00,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),200886,5.243%
EJH,$1.54,4928237.00,Consumer Discretionary,Other Consumer Services,8695,-3.75%
ELAB,$1.77,8042439.00,Health Care,Biotechnology: Pharmaceutical Preparations,1944480,-7.813%
ELBM,$0.6528,67720382.00,Miscellaneous,Industrial Machinery/Components,2196177,6.233%
ELDN,$3.81,294085606.00,Health Care,Biotechnology: Pharmaceutical Preparations,794719,-1.55%
ELE,$17.84,1148593255.00,Basic Materials,Precious Metals,189433,0.962%
ELMT,$15.28,444989875.00,Industrials,Metal Fabrications,1051033,-5.679%
ELOG,$0.85,10214450.00,Industrials,Integrated Freight & Logistics,5340,0.118%
ELPW,$0.80,1141843.00,Miscellaneous,Industrial Machinery/Components,712016,3.64%
ELSE,$7.68,27129009.00,Industrials,Industrial Machinery/Components,9108,0.13%
ELTK,$9.3382,62751088.00,Technology,Electrical Products,9817,1.172%
ELTX,$11.44,218344767.00,Health Care,Biotechnology: Pharmaceutical Preparations,91708,7.823%
ELUT,$1.16,51281554.00,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),75013,3.571%
ELVA,$11.69,578742441.00,,,317934,-0.171%
ELVN,$39.57,2410008713.00,Health Care,Biotechnology: Pharmaceutical Preparations,747934,-2.657%
ELVR,$92.64,1569106397.00,Industrials,Mining & Quarrying of Nonmetallic Minerals (No Fuels),52852,4.36%
ELWT,$7.51,49714668.00,Consumer Discretionary,Telecommunications Equipment,22077,5.626%
EMAT,$6.75,0.00,,,114338,-3.983%
EMBC,$3.38,200527548.00,Health Care,Medical/Dental Instruments,2022372,1.502%
EMIS,$10.13,0.00,Health Care,Biotechnology: Pharmaceutical Preparations,221,-0.197%
EMISR,$0.15,0.00,,,1500,11.193%
EML,$21.53,129845578.00,Consumer Discretionary,Industrial Machinery/Components,35010,-0.554%
EMPD,$4.50,0.00,,,128600,0.671%
ENGN,$1.85,123930512.00,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),1108424,3.933%
ENGNW,$0.2899,19420246.00,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),3500,16.006%
ENGS,$1.56,48755329.00,Industrials,Engineering & Construction,556756,-1.887%
ENLT,$107.42,14979080925.00,Utilities,Electric Utilities: Central,518893,4.596%
ENLV,$0.8103,195321781.00,Health Care,Biotechnology: Pharmaceutical Preparations,754739,6.005%
ENPH,$68.36,9009726319.00,Technology,Semiconductors,9035346,-1.64%
ENSC,$0.281,4129152.00,Health Care,Biotechnology: Pharmaceutical Preparations,857611,-6.645%
ENSG,$167.65,9798371310.00,Health Care,Hospital/Nursing Management,571529,-1.925%
ENTA,$13.16,382671481.00,Health Care,Biotechnology: Pharmaceutical Preparations,188001,-0.529%
ENTG,$138.79,21165475000.00,Industrials,Plastic Products,2732690,0.253%
ENTX,$1.35,66454183.00,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),167980,10.656%
ENVB,$2.30,8468333.00,Health Care,Biotechnology: Pharmaceutical Preparations,97729,-0.862%
ENVX,$7.98,1740864451.00,Miscellaneous,Industrial Machinery/Components,10541667,4.314%
EOLS,$6.56,432007167.00,Health Care,Biotechnology: Pharmaceutical Preparations,826236,-0.152%
EOSE,$8.43,2862103248.00,Miscellaneous,Industrial Machinery/Components,15966624,-6.229%
EPOW,$0.6779,26254559.00,Consumer Discretionary,Business Services,174920,-1.754%
EPRX,$7.09,463168054.00,Health Care,Pharmaceuticals and Biotechnology,194167,-3.93%
EPSM,$1.21,16260021.00,Consumer Staples,Beverages (Production/Distribution),6325,0.00%
EPSN,$5.66,171207172.00,Energy,Oil & Gas Production,152662,-2.916%
EQ,$2.90,183357012.00,Health Care,Biotechnology: Pharmaceutical Preparations,855307,2.113%
EQIX,$1068.04,105334641834.00,Real Estate,Real Estate Investment Trusts,943916,-0.131%
EQPT,$20.84,5259497021.00,Consumer Discretionary,Diversified Commercial Services,2565334,-8.836%
ERAS,$12.84,3993041519.00,Health Care,Biotechnology: Pharmaceutical Preparations,6386180,5.246%
ERIC,$13.06,44029853659.00,Technology,Radio And Television Broadcasting And Communications Equipment,8435060,2.512%
ERIE,$213.07,9842046343.00,Finance,Specialty Insurers,243535,-2.347%
ERII,$8.17,421124766.00,Technology,Industrial Machinery/Components,892145,-5.33%
ERNA,$10.57,12328140.00,Health Care,Biotechnology: Pharmaceutical Preparations,51093,-9.348%
ERNAW,$0.1251,145908.00,,,6528,-21.764%
ESCA,$18.77,259120563.00,Consumer Discretionary,Recreational Games/Products/Toys,29434,-1.728%
ESEA,$63.70,449459620.00,Consumer Discretionary,Marine Transportation,49247,-2.316%
ESLA,$1.09,46907309.00,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),9174,-4.386%
ESLT,$880.89,40969253990.00,Industrials,Military/Government/Technical,146470,-1.315%
ESOA,$14.93,278589007.00,Industrials,Water Sewer Pipeline Comm & Power Line Construction,402875,-9.074%
ESPR,$3.13,805761978.00,Health Care,Biotechnology: Pharmaceutical Preparations,5309853,0.00%
ESQ,$109.89,949387073.00,Finance,Commercial Banks,129544,0.329%
ESTA,$70.69,2080434269.00,Health Care,Industrial Specialties,459276,-3.138%
ETON,$30.45,834097301.00,Health Care,Biotechnology: Pharmaceutical Preparations,376942,-4.426%
ETOR,$41.98,3381335059.00,Finance,Investment Bankers/Brokers/Service,2947766,5.108%
ETS,$0.5502,9197513.00,Industrials,Trucking Freight/Courier Services,51773,3.421%
EU,$1.60,310772806.00,Basic Materials,Other Metals and Minerals,2084016,1.911%
EUDA,$18.06,54077510.00,Health Care,Medical/Nursing Services,3769,-3.783%
EUDAW,$0.0274,82045.00,Health Care,Medical/Nursing Services,58894,-8.97%
EURK,$11.50,0.00,,,2,0.00%
EURKR,$0.3077,0.00,,,6,0.00%
EURKU,$10.89,0.00,,,6,0.00%
EVAX,$4.00,33360860.00,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),19134,-2.439%
EVCM,$11.25,1990695386.00,Technology,Computer Software: Prepackaged Software,141139,1.443%
EVER,$19.24,680581869.00,Technology,Computer Software: Programming Data Processing,706061,1.853%
EVGN,$0.705,7340999.00,Industrials,Agricultural Chemicals,36124,-1.412%
EVGO,$2.22,696767790.00,Technology,EDP Services,4739588,2.778%
EVGOW,$0.0095,2981664.00,Technology,EDP Services,21296,5.556%
EVLV,$6.45,1160170595.00,Technology,Computer peripheral equipment,2585822,-0.922%
EVLVW,$0.064,11511770.00,Technology,Computer peripheral equipment,258396,-19.90%
EVO,$3.07,272287574.00,Health Care,Biotechnology: Pharmaceutical Preparations,28958,3.716%
EVOX,$10.02,0.00,Finance,Blank Checks,6295,0.10%
EVOXU,$10.19,0.00,Finance,Blank Checks,904,0.00%
EVOXW,$0.3501,0.00,Finance,Blank Checks,16700,-7.844%
EVRG,$82.04,18911288571.00,Utilities,Power Generation,2489358,-0.978%
EVTV,$2.06,26637281.00,Consumer Discretionary,Auto Parts:O.E.M.,914639,-12.712%
EWBC,$122.54,16787521945.00,Finance,Major Banks,804141,-0.414%
EWTX,$34.16,3675377085.00,Health Care,Biotechnology: Pharmaceutical Preparations,1167066,2.583%
EXC,$45.64,46699219601.00,Utilities,Power Generation,16419437,0.132%
EXE,$92.98,22243498380.00,Energy,Oil & Gas Production,5794240,-0.652%
EXEL,$50.48,12688404590.00,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),2951791,-1.885%
EXFY,$1.17,112832599.00,Technology,Computer Software: Prepackaged Software,719145,0.862%
EXLS,$29.03,4435288487.00,Consumer Discretionary,Business Services,3511270,-0.275%
EXOZ,$9.845,83475676.00,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),3968,1.286%
EXPE,$225.79,27099784766.00,Consumer Discretionary,Transportation Services,2209459,-0.773%
EXPO,$58.32,2829198203.00,Consumer Discretionary,Professional Services,814580,-0.171%
EXTR,$26.51,3466927113.00,Telecommunications,Computer Communications Equipment,2805787,1.145%
EXYN,$6.00,45827496.00,,,139486,0.503%
EXYNW,$0.80,6110333.00,,,42327,9.589%
EYE,$16.75,1341954139.00,Health Care,Ophthalmic Goods,1917536,-3.625%
EYPT,$13.58,1138564827.00,Industrials,Biotechnology: Laboratory Analytical Instruments,1061090,0.593%
EZGO,$1.55,3574143.00,Consumer Discretionary,Motor Vehicles,281776,12.319%
EZPW,$31.24,1922383953.00,Consumer Discretionary,Other Specialty Stores,959327,-2.83%
EZRA,$3.93,2184153.00,Finance,Specialty Insurers,455142,6.504%
FA,$16.00,2744592752.00,Technology,EDP Services,805501,0.629%
FABC,$5.35,25980023.00,Consumer Discretionary,Telecommunications Equipment,567546,-4.804%
FACT,$10.67,0.00,,,24294,-0.094%
FACTW,$0.7998,0.00,Finance,Blank Checks,6029,-0.025%
FAMI,$1.35,18650531.00,Consumer Staples,Packaged Foods,29441,-3.571%
FANG,$191.48,53865870110.00,Energy,Oil & Gas Production,4583283,-1.37%
FAST,$44.20,50743149696.00,Consumer Discretionary,RETAIL: Building Materials,8249983,-1.251%
FATE,$2.84,331028088.00,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),5193586,7.985%
FATN,$7.96,111634765.00,Technology,Computer Software: Prepackaged Software,610361,3.916%
FBGL,$0.5795,7749820.00,Consumer Discretionary,Miscellaneous manufacturing industries,95873,-2.621%
FBIO,$2.80,93013402.00,Health Care,Biotechnology: Pharmaceutical Preparations,354755,-0.356%
FBIOP,$19.47,646775332.00,Health Care,Biotechnology: Pharmaceutical Preparations,36224,0.361%
FBIZ,$57.52,480991788.00,Finance,Major Banks,20817,0.052%
FBLA,$13.94,225291157.00,Finance,Banks,69847,-1.345%
FBLG,$1.16,6262970.00,Health Care,Biotechnology: Pharmaceutical Preparations,64901,2.655%
FBNC,$58.83,2434115547.00,Finance,Major Banks,225107,0.324%
FBRX,$19.07,390531040.00,Health Care,Biotechnology: Pharmaceutical Preparations,392932,-8.185%
FBYD,$15.50,1879254286.00,Consumer Discretionary,Services-Misc. Amusement & Recreation,96349,3.957%
FBYDW,$2.40,290981309.00,Consumer Discretionary,Services-Misc. Amusement & Recreation,12,0.00%
FCAP,$61.81,206787271.00,Finance,Savings Institutions,4309,-0.162%
FCBC,$43.11,813344687.00,Finance,Major Banks,112161,0.49%
FCCO,$30.06,282502678.00,Finance,Major Banks,123566,0.033%
FCEL,$21.66,1147500578.00,Energy,Industrial Machinery/Components,9018034,-11.193%
FCFS,$219.91,9640125838.00,Consumer Discretionary,Other Specialty Stores,434986,-1.496%
FCHL,$1.38,52134.00,Consumer Discretionary,Services-Misc. Amusement & Recreation,143957,-1.429%
FCNCA,$1990.51,23063987617.00,Finance,Major Banks,124187,-0.818%
FCNCN,$24.45,283301514.00,Finance,Major Banks,34445,-0.293%
FCNCO,$20.90,242167757.00,Finance,Major Banks,22198,-0.658%
FCNCP,$20.07,232550568.00,Finance,Major Banks,27182,-1.007%
FCUV,$0.8068,1669899.00,Industrials,Industrial Machinery/Components,77960,1.869%
FDBC,$46.71,271159958.00,Finance,Major Banks,17649,1.148%
FDMT,$9.91,518057677.00,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),3316883,10.479%
FDSB,$15.11,79551974.00,Finance,Savings Institutions,6292,0.00%
FDUS,$18.88,716578392.00,Finance,Finance/Investors Services,155807,-0.422%
FEAM,$1.85,76803163.00,Industrials,Mining & Quarrying of Nonmetallic Minerals (No Fuels),152133,0.543%
FEBO,$0.8425,9320156.00,Consumer Discretionary,Home Furnishings,3214,-3.714%
FEED,$0.902,5494840.00,Health Care,Industrial Specialties,122366,-2.539%
FEIM,$75.88,746805421.00,Industrials,Electrical Products,285855,0.37%
FELE,$98.38,4346647984.00,Consumer Discretionary,Metal Fabrications,271387,-0.717%
FEMY,$0.387,23371195.00,Health Care,Medical/Dental Instruments,1714312,1.949%
FENC,$9.93,342992130.00,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),447856,0.404%
FER,$68.01,48930321714.00,Industrials,Military/Government/Technical,1288028,-0.425%
FERA,$10.39,0.00,,,784,0.096%
FERAR,$0.32,0.00,,,219311,6.667%
FFAI,$0.3636,110499547.00,Industrials,Auto Manufacturing,34008738,15.612%
FFAIW,$0.0098,2978261.00,Industrials,Auto Manufacturing,223802,0.00%
FFBC,$30.76,3227627544.00,Finance,Major Banks,899391,-0.259%
FFIC,$15.97,541121507.00,Finance,Major Banks,324384,0.063%
FFIN,$32.68,4682453472.00,Finance,Major Banks,838239,-0.061%
FFIV,$383.45,21633960262.00,Telecommunications,Computer Communications Equipment,1667584,0.005%
FGBI,$9.56,157398211.00,Finance,Savings Institutions,34161,-5.253%
FGBIP,$20.10,330931385.00,Finance,Savings Institutions,4627,-1.567%
FGI,$6.36,12282884.00,Industrials,Industrial Specialties,58426,7.614%
FGII,$9.925,0.00,Finance,Blank Checks,59641,0.253%
FGIIU,$10.00,0.00,Finance,Blank Checks,70025,0.20%
FGIIW,$0.20,0.00,Finance,Blank Checks,71175,-0.398%
FGL,$2.00,2291320.00,Consumer Discretionary,Engineering & Construction,943028,-4.762%
FGMC,$10.3699,106191903.00,,,132320,0.386%
FGMCR,$0.81,0.00,,,68179,1.25%
FGMCU,$11.09,0.00,,,326,0.361%
FGNX,$8.71,54534024.00,Finance,Property-Casualty Insurers,208605,11.667%
FGNXP,$24.85,155587888.00,Finance,Property-Casualty Insurers,4570,-2.069%
FHB,$26.98,3282089292.00,Finance,Major Banks,1607827,-0.48%
FHTX,$4.28,251295586.00,Health Care,Biotechnology: Pharmaceutical Preparations,104938,0.234%
FIBK,$35.60,3458286492.00,Finance,Major Banks,1310776,0.00%
FIEE,$5.69,48527723.00,Utilities,Telecommunications Equipment,6445,9.423%
FIGR,$35.35,7795233389.00,Finance,Finance: Consumer Services,3115267,1.785%
FIGX,$10.22,0.00,,,18,0.00%
FIGXW,$0.26,0.00,,,20000,0.231%
FINW,$14.38,197092841.00,Finance,Major Banks,18795,0.983%
FIP,$4.46,527009455.00,Energy,Oil Refining/Marketing,981834,-2.193%
FISI,$36.23,713237185.00,Finance,Major Banks,96216,1.173%
FISV,$56.56,30160845448.00,Consumer Discretionary,Business Services,11860714,1.308%
FITB,$49.93,45252135592.00,Finance,Major Banks,16265323,0.10%
FITBI,$25.58,23183449398.00,Finance,Major Banks,48362,-0.078%
FITBM,$26.06,23618478941.00,Finance,Major Banks,36839,-1.025%
FITBO,$18.55,16812079215.00,Finance,Major Banks,31051,-0.749%
FITBP,$23.79,21561151727.00,Finance,Major Banks,13257,-0.668%
FIVE,$227.36,12571855057.00,Consumer Discretionary,Department/Specialty Retail Stores,1007766,1.094%
FIVN,$24.35,1864333108.00,Technology,EDP Services,4614271,6.658%
FIZZ,$36.99,3463451453.00,Consumer Staples,Beverages (Production/Distribution),406634,-0.671%
FKWL,$2.97,34999312.00,Utilities,Telecommunications Equipment,37878,-0.336%
FLD,$0.9659,49051638.00,Finance,Finance: Consumer Services,124753,-3.051%
FLDDW,$0.094,4773635.00,Finance,Finance: Consumer Services,14767,-3.787%
FLEX,$150.78,55242463230.00,Technology,Electrical Products,11423903,4.094%
FLGT,$18.14,515187301.00,Health Care,Medical Specialities,1185281,-0.548%
FLL,$2.50,90662958.00,Consumer Discretionary,Hotels/Resorts,231776,-6.716%
FLNA,$1.54,74394160.00,Health Care,Biotechnology: Pharmaceutical Preparations,511627,-0.645%
FLNC,$18.88,3479211819.00,Miscellaneous,Industrial Machinery/Components,11207813,-11.61%
FLNT,$2.02,60227738.00,Consumer Discretionary,Advertising,129980,-6.912%
FLUX,$1.08,23070294.00,Miscellaneous,Industrial Machinery/Components,77526,-3.571%
FLWS,$4.57,292930067.00,Consumer Discretionary,Other Specialty Stores,480661,1.556%
FLX,$2.34,171123989.00,Industrials,Trucking Freight/Courier Services,149555,-2.50%
FLXS,$57.62,308585696.00,Consumer Discretionary,Home Furnishings,78904,-3.758%
FLY,$46.49,7449335238.00,Industrials,Military/Government/Technical,22390322,-5.834%
FLYE,$2.01,3281096.00,Industrials,Aerospace,61778,11.05%
FLYW,$16.04,1949574742.00,Consumer Discretionary,Business Services,2636376,1.199%
FMAC,$9.97,0.00,Finance,Blank Checks,1,0.00%
FMACU,$10.15,0.00,Finance,Blank Checks,2158,0.098%
FMAO,$27.93,384545491.00,Finance,Savings Institutions,51579,0.431%
FMBH,$44.05,1172425814.00,Finance,Major Banks,109042,0.342%
FMFC,$0.3601,6885112.00,Consumer Discretionary,Apparel,172487,0.00%
FMNB,$14.18,839668998.00,Finance,Major Banks,317795,-0.351%
FMST,$1.73,28174339.00,Basic Materials,Other Metals and Minerals,92899,1.17%
FMSTW,$0.727,11839737.00,Basic Materials,Other Metals and Minerals,877,0.041%
FNGR,$0.77,47186607.00,Technology,Computer Software: Prepackaged Software,147508,-1.786%
FNKO,$5.68,317687285.00,Consumer Discretionary,Recreational Games/Products/Toys,1322958,3.273%
FNLC,$29.11,328237315.00,Finance,Major Banks,19559,-0.24%
FNRN,$17.20,282200503.00,Finance,Savings Institutions,136036,0.00%
FNUC,$2.40,43263046.00,Basic Materials,Other Metals and Minerals,439634,0.84%
FNWB,$9.97,94708021.00,Finance,Banks,30892,2.256%
FNWD,$32.98,142802444.00,Finance,Major Banks,10017,0.00%
FOFO,$2.10,15899264.00,Consumer Discretionary,Professional Services,41141,6.061%
FONR,$19.10,125213240.00,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,336767,0.026%
FORM,$124.59,9712385043.00,Technology,Semiconductors,1584469,-4.323%
FORR,$7.05,136854600.00,Industrials,Diversified Commercial Services,71352,1.148%
FORTY,$132.54,2030203584.00,Technology,EDP Services,123,0.00%
FOSL,$4.38,258864999.00,Consumer Discretionary,Consumer Specialties,478100,-2.667%
FOX,$57.39,24114492618.00,Industrials,Broadcasting,2677564,-3.107%
FOXA,$63.92,26858309255.00,Industrials,Broadcasting,4344739,-2.901%
FOXF,$18.04,756527839.00,Consumer Discretionary,Motor Vehicles,424063,-4.195%
FOXX,$2.63,18518335.00,Telecommunications,Computer Communications Equipment,23755,-4.707%
FOXXW,$0.0655,461198.00,Telecommunications,Computer Communications Equipment,2749,-32.752%
FRAF,$58.13,261179950.00,Finance,Major Banks,12651,-0.598%
FRBA,$15.64,393102063.00,Finance,Commercial Banks,63080,-0.698%
FRD,$23.38,166282815.00,Industrials,Steel/Iron Ore,29314,-1.309%
FRGT,$4.355,2491604.00,Consumer Discretionary,Professional Services,46237,-7.34%
FRHC,$142.82,8739232209.00,Finance,Investment Bankers/Brokers/Service,105138,-0.868%
FRME,$40.30,2539816462.00,Finance,Major Banks,296566,-0.518%
FRMEP,$25.10,1581870799.00,Finance,Major Banks,3093,0.00%
FRMI,$6.98,4450268188.00,Real Estate,Real Estate Investment Trusts,12627393,2.95%
FRMM,$4.43,64425397.00,Health Care,Biotechnology: Pharmaceutical Preparations,273322,3.747%
FROG,$79.48,9626595664.00,Technology,Computer Software: Prepackaged Software,3329660,9.221%
FRPH,$23.11,443025055.00,Finance,Real Estate,57222,-1.239%
FRPT,$51.60,2535768016.00,Consumer Staples,Packaged Foods,1415897,-2.807%
FRSH,$9.71,2684175762.00,Technology,Computer Software: Prepackaged Software,14041996,7.889%
FRST,$14.43,357460999.00,Finance,Major Banks,156967,0.208%
FRSX,$2.01,4817520.00,Technology,Computer Software: Prepackaged Software,413125,-1.471%
FRVO,$36.66,10395395128.00,Utilities,Electric Utilities: Central,2799843,-5.271%
FSBC,$42.23,902714941.00,Finance,Major Banks,110035,-0.024%
FSBW,$40.71,220426005.00,Finance,Banks,8241,-2.045%
