ticket,price,market_cap,sector,industry,volume,pct_change
BRR,$1.50,135860286.00,Finance,Finance: Consumer Services,966677,-8.537%
BRRWW,$0.25,22643381.00,Finance,Finance: Consumer Services,1389,17.371%
BRTX,$0.2498,6364447.00,Health Care,Managed Health Care,10685474,20.096%
BRUN,$28.43,2296416078.00,Technology,EDP Services,2166640,18.36%
BRUNW,$17.125,0.00,Technology,EDP Services,133860,36.129%
BRZE,$25.45,3098075633.00,Technology,Computer Software: Prepackaged Software,4663176,4.517%
BSAA,$11.40,,Finance,Blank Checks,4130,-6.327%
BSAAU,$11.50,0.00,Finance,Blank Checks,232,-3.361%
BSBK,$8.42,108234048.00,Finance,Banks,25728,0.238%
BSET,$14.46,125039004.00,Consumer Discretionary,Home Furnishings,20382,-1.23%
BSRR,$38.44,502763833.00,Finance,Major Banks,52436,0.655%
BSVN,$44.15,420278640.00,Finance,Major Banks,19881,0.822%
BSY,$32.74,9946303107.00,Technology,Computer Software: Prepackaged Software,2641726,-1.267%
BTAI,$1.22,37670678.00,Health Care,Biotechnology: Pharmaceutical Preparations,518758,7.965%
BTBD,$1.12,6926891.00,Consumer Discretionary,Restaurants,10381,-4.274%
BTBDW,$0.07,432931.00,Consumer Discretionary,Restaurants,979,6.383%
BTBT,$1.99,694888936.00,Finance,Finance: Consumer Services,37861637,0.00%
BTCS,$1.61,80138347.00,Finance,Finance: Consumer Services,761505,-2.424%
BTCT,$1.14,10849352.00,Real Estate,Other Consumer Services,72083,3.636%
BTDR,$15.11,3676469297.00,Finance,Finance: Consumer Services,11883467,3.14%
BTMD,$1.92,72156104.00,Health Care," Medicinal Chemicals and Botanical Products ",308384,-3.518%
BTOC,$0.306,13905582.00,Consumer Discretionary,Office Equipment/Supplies/Services,354448,-3.042%
BTOG,$1.71,2525400.00,Finance,Finance: Consumer Services,39519,0.00%
BTQ,$4.04,571098157.00,,,4408312,6.878%
BTSG,$60.32,11697157767.00,Health Care,Medical/Nursing Services,2050450,3.111%
BTSGU,$194.055,37630834724.00,Health Care,Medical/Nursing Services,21362,0.00%
BTTC,$1.08,1436653.00,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),26514,-1.818%
BULL,$6.26,3329184843.00,Finance,Investment Bankers/Brokers/Service,13931432,1.294%
BULLW,$1.9899,1058265961.00,Finance,Investment Bankers/Brokers/Service,2041,3.641%
BUSE,$27.57,2331792301.00,Finance,Major Banks,757853,1.809%
BUSEP,$25.45,2152488722.00,Finance,Major Banks,9070,0.00%
BUUU,$16.15,269301250.00,Consumer Discretionary,Services-Misc. Amusement & Recreation,13281,1.893%
BVC,$9.49,1594320000.00,,,919,-7.864%
BVFL,$19.86,171579100.00,Finance,Savings Institutions,9111,0.354%
BVS,$9.02,753483761.00,Health Care,Medical/Dental Instruments,781453,-2.802%
BWAY,$15.89,636124783.00,Health Care,Medical/Dental Instruments,163062,5.232%
BWB,$19.00,529783973.00,Finance,Major Banks,121637,1.496%
BWBBP,$19.74,550417665.00,Finance,Major Banks,1659,-0.051%
BWEN,$3.96,92680299.00,Telecommunications,Metal Fabrications,646326,1.799%
BWFG,$52.49,418512218.00,Finance,Major Banks,32112,0.768%
BWIN,$19.01,2710210551.00,Finance,Specialty Insurers,1896758,-3.306%
BWMN,$32.61,570927206.00,Consumer Discretionary,Professional Services,130020,2.773%
BYAH,$1.09,5331676.00,Consumer Discretionary,Package Goods/Cosmetics,4434,0.926%
BYFC,$9.4001,87411050.00,Finance,Savings Institutions,16259,-2.992%
BYND,$0.7684,395989094.00,Consumer Staples,Packaged Foods,36957164,0.326%
BYRN,$5.77,130896224.00,Miscellaneous,Industrial Machinery/Components,584436,4.152%
BYSI,$1.54,63324523.00,Health Care,Biotechnology: Pharmaceutical Preparations,33332,-1.911%
BZ,$13.31,6159943907.00,Technology,Computer Software: Programming Data Processing,4017869,-3.20%
BZAI,$1.64,233371116.00,Finance,Blank Checks,8077552,11.565%
BZAIW,$0.39,55496790.00,Finance,Blank Checks,43924,14.706%
BZFD,$1.97,74148292.00,Consumer Discretionary,Telecommunications Equipment,3133604,-5.742%
BZFDW,$0.038,1430272.00,Consumer Discretionary,Telecommunications Equipment,104168,8.262%
BZUN,$2.59,150552528.00,Consumer Discretionary,Catalog/Specialty Distribution,310070,3.60%
CAAS,$4.66,140595471.00,Consumer Discretionary,Auto Parts:O.E.M.,45666,0.648%
CABA,$3.72,606563841.00,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),2414388,1.918%
CABR,$1.17,10637062.00,Consumer Discretionary,Package Goods/Cosmetics,73261,1.739%
CAC,$50.25,849962670.00,Finance,Major Banks,70312,1.886%
CACC,$552.00,5773959192.00,Finance,Finance: Consumer Services,88888,1.322%
CADL,$7.95,582498400.00,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),1320150,-0.501%
CAI,$15.52,4387204386.00,Health Care,Medical Specialities,2004141,-0.193%
CAIIU,$9.97,0.00,,,2836,-0.05%
CAKE,$64.63,3211165011.00,Consumer Discretionary,Restaurants,1155319,5.708%
CALC,$0.76,12006504.00,Health Care,Biotechnology: Pharmaceutical Preparations,291943,20.846%
CALM,$76.00,3600620688.00,Consumer Staples,Farming/Seeds/Milling,687413,-1.312%
CAMP,$4.10,212895780.00,,,112988,-9.091%
CAMT,$174.73,8133438101.00,Technology,Electronic Components,369964,4.397%
CAN,$0.403,310297838.00,Technology,Semiconductors,10981068,-2.892%
CAPN,$10.78,0.00,,,11,0.00%
CAPNR,$0.2304,0.00,Finance,Blank Checks,34,0.00%
CAPNU,$10.91,0.00,,,3,0.00%
CAPR,$29.36,1700293178.00,Health Care,Biotechnology: Pharmaceutical Preparations,674625,1.697%
CAPS,$0.3205,4046603.00,Health Care,Biotechnology: Pharmaceutical Preparations,845226,-14.098%
CAQ,$9.88,0.00,,,8822,0.305%
CAQUU,$9.94,0.00,,,19634,-0.251%
CAQUW,$0.28,0.00,,,100,0.00%
CAR,$166.52,5882316669.00,Consumer Discretionary,Rental/Leasing Companies,912842,-0.317%
CARE,$27.35,607771974.00,Finance,Major Banks,254699,-0.328%
CARG,$27.79,2506299453.00,Technology,EDP Services,1758678,-1.593%
CARL,$11.89,323228853.00,Health Care,Medical/Dental Instruments,239430,-1.817%
CART,$40.53,9525758361.00,Consumer Discretionary,Business Services,3589606,-1.674%
CASH,$83.89,1770920752.00,Finance,Major Banks,152435,1.39%
CASS,$46.55,599151986.00,Consumer Discretionary,Business Services,66921,2.039%
CAST,$0.8616,35620107.00,Technology,EDP Services,810374,-14.693%
CASY,$809.41,29915008472.00,Consumer Discretionary,Retail-Auto Dealers and Gas Stations,562904,-1.892%
CATY,$58.11,3895431452.00,Finance,Major Banks,325405,1.467%
CBAT,$0.886,78540211.00,Miscellaneous,Industrial Machinery/Components,558835,18.133%
CBC,$28.91,6931697563.00,,,778205,1.617%
CBFV,$34.81,176577589.00,Finance,Major Banks,3318,0.928%
CBIO,$20.35,561088877.00,Health Care,Biotechnology: Pharmaceutical Preparations,326288,-1.88%
CBK,$28.85,395281611.00,Finance,Major Banks,82562,0.558%
CBLL,$18.80,713322760.00,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,187164,0.16%
CBNK,$31.79,517797268.00,Finance,Major Banks,81519,1.017%
CBRL,$33.31,744512576.00,Consumer Discretionary,Restaurants,936904,2.84%
CBRS,$241.71,52022890645.00,Technology,Semiconductors,8153312,-5.869%
CBSH,$52.41,7640180851.00,Finance,Major Banks,1055868,0.076%
CBUS,$1.43,109154237.00,Industrials,Agricultural Chemicals,294308,3.623%
CCAP,$11.44,421517691.00,Finance,Finance: Consumer Services,255253,0.616%
CCB,$71.27,1086782546.00,Finance,Major Banks,209427,2.311%
CCBG,$46.45,794360448.00,Finance,Major Banks,121544,0.086%
CCC,$4.62,2711665276.00,Technology,Computer Software: Prepackaged Software,14725413,1.316%
CCCC,$3.49,385879605.00,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),1676624,-1.966%
CCD,$25.055,0.00,Finance,Trusts Except Educational Religious and Charitable,78139,1.478%
CCEC,$21.53,1280773475.00,Consumer Discretionary,Marine Transportation,9446,-3.496%
CCEP,$93.41,42406499067.00,Consumer Staples,Beverages (Production/Distribution),1598160,-0.754%
CCG,$0.5272,43768176.00,Finance,Specialty Insurers,421864,-1.181%
CCGWW,$0.0201,1668703.00,Finance,Specialty Insurers,4700,-7.373%
CCHH,$0.50,19975000.00,Consumer Discretionary,Restaurants,177282,1.051%
CCII,$10.25,0.00,,,30206,0.00%
CCIIU,$10.395,0.00,,,210,-0.048%
CCIIW,$0.675,0.00,,,929,-9.856%
CCIX,$10.78,0.00,Technology,EDP Services,6891,0.00%
CCIXW,$0.40,0.00,Technology,EDP Services,17894,-9.091%
CCLD,$2.21,93909417.00,Technology,Computer Software: Prepackaged Software,388883,-3.07%
CCNE,$31.14,922647465.00,Finance,Major Banks,91442,1.599%
CCNEP,$24.82,735392103.00,Finance,Major Banks,216,0.405%
CCOI,$19.96,999550153.00,Consumer Discretionary,Telecommunications Equipment,2447883,9.912%
CCRN,$13.08,422911206.00,Consumer Discretionary,Professional Services,323916,0.23%
CCSI,$29.64,545315238.00,Technology,Computer Software: Prepackaged Software,181223,5.20%
CCTG,$0.5298,2073370.00,Consumer Discretionary,Building Products,62140,-4.626%
CCXI,$10.25,0.00,,,1029,0.00%
CCXIU,$10.2544,0.00,Finance,Blank Checks,914,0.043%
CCXIW,$0.91,0.00,,,20532,28.169%
CD,$8.66,687983308.00,Finance,Finance: Consumer Services,266889,17.185%
CDIO,$1.77,5238260.00,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances,69749,9.938%
CDIOW,$0.0136,40249.00,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances,7206,-2.158%
CDLX,$0.7208,41522172.00,Technology,Computer Software: Programming Data Processing,312021,4.087%
CDNA,$21.54,1112745221.00,Health Care,Medical Specialities,476931,-0.416%
CDNL,$52.54,2252224772.00,Industrials,Military/Government/Technical,318418,7.554%
CDNS,$381.75,105292758000.00,Technology,Computer Software: Prepackaged Software,1964711,2.184%
CDRO,$9.30,422137965.00,Consumer Discretionary,Services-Misc. Amusement & Recreation,6441,-0.268%
CDROW,$0.72,32681649.00,Consumer Discretionary,Services-Misc. Amusement & Recreation,13869,-3.692%
CDT,$0.8843,4296239.00,Health Care,Biotechnology: Pharmaceutical Preparations,300435,-15.781%
CDTG,$0.293,22128825.00,Industrials,Miscellaneous,3717,-5.484%
CDTTW,$0.014,68017.00,Health Care,Biotechnology: Pharmaceutical Preparations,170,0.00%
CDW,$108.59,13872747244.00,Technology,Retail: Computer Software & Peripheral Equipment,1336807,-2.012%
CDXS,$2.60,236331074.00,Industrials,Major Chemicals,584020,4.418%
CDZI,$4.58,385115190.00,Utilities,Water Supply,1289489,7.892%
CDZIP,$21.27,1788515303.00,Utilities,Water Supply,5427,3.756%
CECO,$89.87,3223909296.00,Industrials,Pollution Control Equipment,1198329,9.987%
CEG,$301.57,108924087299.00,Utilities,Electric Utilities: Central,3607250,2.55%
CELC,$134.26,6547361827.00,Health Care,Medical Specialities,687596,-2.872%
CELH,$29.67,7584849481.00,Consumer Staples,Beverages (Production/Distribution),9600995,-1.494%
CELU,$0.8969,25961632.00,Health Care,Biotechnology: Pharmaceutical Preparations,139741,3.08%
CELUW,$0.0081,234462.00,Health Care,Biotechnology: Pharmaceutical Preparations,10200,20.896%
CELZ,$2.34,8650203.00,Finance,Finance: Consumer Services,61598,-2.092%
CENN,$4.365,6396698.00,Industrials,Auto Manufacturing,7412,4.676%
CENT,$38.77,2425869102.00,Consumer Discretionary,Consumer Specialties,65020,0.492%
CENTA,$34.63,2166826077.00,Consumer Discretionary,Consumer Specialties,269150,0.174%
CENX,$66.88,6619384263.00,Industrials,Aluminum,1592996,2.813%
CEPF,$10.35,0.00,Finance,Blank Checks,18206,0.779%
CEPO,$10.60,0.00,Finance,Blank Checks,57019,0.189%
CEPS,$10.24,0.00,Finance,Blank Checks,67280,-0.098%
CEPT,$12.90,0.00,Finance,Blank Checks,561368,-0.54%
CEPV,$10.285,0.00,,,3175,0.049%
CERS,$2.73,547007299.00,Technology,EDP Services,1174061,0.738%
CERT,$5.21,810491608.00,Technology,Computer Software: Prepackaged Software,4426777,-0.573%
CETX,$0.86,9564777.00,Technology,Electrical Products,610114,-7.735%
CETY,$0.7475,9094164.00,Consumer Discretionary,Metal Fabrications,27813,6.786%
CEVA,$41.79,1164243031.00,Technology,Computer Software: Programming Data Processing,716868,5.985%
CFBK,$28.16,180827018.00,Finance,Major Banks,22407,0.896%
CFFI,$74.03,240920419.00,Finance,Major Banks,12510,2.577%
CFFN,$7.85,995143142.00,Finance,Savings Institutions,836659,1.29%
CG,$45.65,16432832593.00,Finance,Investment Managers,1930144,0.484%
CGABL,$16.60,6004301456.00,Finance,Investment Managers,6283,0.327%
CGBD,$10.76,754555147.00,Finance,Finance: Consumer Services,496187,0.749%
CGC,$1.05,451101962.00,Health Care," Medicinal Chemicals and Botanical Products ",8521130,0.962%
CGCT,$10.85,0.00,Finance,Blank Checks,26365,10.041%
CGCTU,$13.24,0.00,Finance,Blank Checks,3120,22.028%
CGCTW,$1.38,0.00,Finance,Blank Checks,165457,3.759%
CGEM,$15.46,950141391.00,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),964804,11.705%
CGEN,$2.65,250649285.00,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),417797,-5.357%
CGNT,$10.40,755829932.00,Technology,Computer Software: Prepackaged Software,492174,2.97%
CGNX,$68.33,11371441087.00,Industrials,Industrial Machinery/Components,2007916,3.389%
CGO,$13.73,0.00,Finance,Investment Managers,27357,1.254%
CGON,$61.89,5458851054.00,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),1701625,-3.673%
CGTL,$0.3045,7833263.00,Technology,Retail: Computer Software & Peripheral Equipment,636964,-12.298%
CGTX,$1.24,110977539.00,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),835687,-1.587%
CHA,$9.74,1858034795.00,Consumer Discretionary,Restaurants,423527,2.096%
CHAI,$1.11,22113890.00,Telecommunications,Telecommunications Equipment,57169,-0.893%
CHAR,$10.73,0.00,,,4710,-0.371%
CHARR,$0.128,0.00,,,100529,16.364%
CHARU,$11.19,0.00,,,2568,4.677%
CHCI,$16.14,165583940.00,Finance,Real Estate,37166,8.614%
CHCO,$125.23,1767141318.00,Finance,Major Banks,107031,0.477%
CHDN,$83.065,5789373663.00,Consumer Discretionary,Services-Misc. Amusement & Recreation,1668193,-2.414%
CHEC,$10.11,0.00,,,10,0.00%
CHECU,$10.29,0.00,Finance,Blank Checks,105,1.379%
CHEF,$76.88,3134984118.00,Consumer Discretionary,Food Distributors,485030,0.549%
CHI,$12.54,0.00,Finance,Investment Managers,90052,0.723%
CHKP,$131.08,13841528268.00,Technology,Computer Software: Prepackaged Software,1322232,-1.908%
CHMG,$69.65,335700463.00,Finance,Major Banks,72664,1.03%
CHNR,$4.0101,4945340.00,Basic Materials,Precious Metals,1467,-1.229%
CHPG,$10.36,0.00,,,22,0.00%
CHPGR,$0.16,0.00,,,15003,3.226%
CHR,$1.97,4062304.00,Technology,EDP Services,462293,8.84%
CHRD,$137.86,7761405368.00,Energy,Oil & Gas Production,534624,-4.251%
CHRN,$15.16,54020856.00,Industrials,Industrial Machinery/Components,162114,-2.099%
CHRS,$1.64,252969836.00,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),1268848,1.863%
CHRW,$177.91,20970792902.00,Industrials,Integrated Freight & Logistics,1133493,2.112%
CHSCL,$25.77,316249517.00,Industrials,Farming/Seeds/Milling,14066,0.117%
CHSCM,$25.0499,307412448.00,Industrials,Farming/Seeds/Milling,14168,-0.063%
CHSCN,$25.19,309131756.00,Industrials,Farming/Seeds/Milling,28971,-0.592%
CHSCO,$26.38,323735439.00,Industrials,Farming/Seeds/Milling,28828,0.534%
CHSCP,$27.7701,340794751.00,Industrials,Farming/Seeds/Milling,6097,-0.108%
CHSN,$1.20,4367744.00,Consumer Staples,Packaged Foods,88098,-2.439%
CHTR,$144.00,20013773328.00,Telecommunications,Cable & Other Pay Television Services,1997336,-0.792%
CHW,$8.82,0.00,Finance,Investment Managers,159189,1.965%
CHY,$13.03,0.00,Finance,Investment Managers,227398,0.851%
CHYM,$17.62,6713557229.00,Finance,Finance: Consumer Services,3694821,-1.011%
CIFR,$23.02,9416312515.00,Finance,Finance: Consumer Services,25374176,4.779%
CIGI,$96.00,4905966816.00,Finance,Real Estate,242242,-0.073%
CIIT,$1.308,4733530.00,Energy,Oil & Gas Production,5617,-1.654%
CINF,$167.04,25838873384.00,Finance,Property-Casualty Insurers,388900,-0.631%
CING,$4.78,64381992.00,Health Care,Biotechnology: Pharmaceutical Preparations,863052,6.935%
CINGW,$0.019,255912.00,Health Care,Biotechnology: Pharmaceutical Preparations,100559,-36.455%
CISO,$0.305,13820568.00,Consumer Discretionary,Professional Services,316830,-1.038%
CISS,$2.36,1276968.00,Consumer Discretionary,Marine Transportation,135823,0.00%
CIVB,$25.82,536626045.00,Finance,Major Banks,66138,1.414%
CJMB,$0.7977,4488951.00,Consumer Discretionary,Business Services,59579,1.566%
CLAR,$3.03,116477703.00,Consumer Discretionary,Recreational Games/Products/Toys,187631,1.00%
CLBK,$20.39,2121527893.00,Finance,Savings Institutions,392024,0.147%
CLBT,$12.89,3215279241.00,Technology,Computer Software: Prepackaged Software,1520416,-2.20%
CLDX,$30.85,2421480421.00,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances,726216,0.39%
CLFD,$47.04,639248198.00,Utilities,Telecommunications Equipment,519198,7.569%
CLGN,$0.415,5982278.00,Health Care,Industrial Specialties,7433,-2.674%
CLIK,$1.55,5057701.00,Consumer Discretionary,Diversified Commercial Services,133131,9.929%
CLIR,$4.63,25060491.00,Industrials,Industrial Machinery/Components,51491,-4.536%
CLLS,$3.67,266408948.00,Health Care,Biotechnology: Pharmaceutical Preparations,22503,4.857%
CLMB,$21.22,394632584.00,Technology,Retail: Computer Software & Peripheral Equipment,100752,1.24%
CLMT,$33.97,2960388584.00,Energy,Integrated oil Companies,879742,-0.731%
CLNE,$2.04,449258253.00,Utilities,Natural Gas Distribution,1391239,-0.488%
CLNN,$6.57,83953477.00,Health Care,Biotechnology: Pharmaceutical Preparations,105044,-1.94%
CLOV,$3.61,1901330410.00,Health Care,Medical Specialities,6928262,1.69%
CLPS,$0.9293,27640590.00,Technology,Computer Software: Prepackaged Software,12782,3.347%
CLPT,$11.82,354476635.00,Health Care,Medical/Dental Instruments,507689,3.322%
CLRB,$3.10,24774617.00,Health Care,Biotechnology: Pharmaceutical Preparations,186930,-3.125%
CLRO,$3.22,8614827.00,Utilities,Telecommunications Equipment,1269,-2.128%
CLSK,$17.13,4395705421.00,Finance,Finance: Consumer Services,31812642,7.264%
CLSKW,$0.3451,88555630.00,Finance,Finance: Consumer Services,168821,10.609%
CLST,$15.93,64546703.00,Finance,Savings Institutions,6891,0.126%
CLWT,$1.17,8671413.00,Consumer Discretionary,Professional and commerical equipment,1089,-4.098%
CLYM,$11.39,652197357.00,Health Care,Biotechnology: Pharmaceutical Preparations,676524,3.545%
CMCO,$15.82,454656770.00,Industrials,Construction/Ag Equipment/Trucks,450712,5.89%
CMCSA,$25.15,89881609971.00,Telecommunications,Cable & Other Pay Television Services,25779912,-0.218%
CMCT,$4.90,12931874.00,Real Estate,Real Estate Investment Trusts,24070,0.823%
CME,$282.54,102381009901.00,Finance,Investment Bankers/Brokers/Service,2339427,-2.984%
CMII,$9.91,0.00,Finance,Blank Checks,8156,0.101%
CMIIU,$9.99,0.00,Health Care,Biotechnology: Commercial Physical & Biological Resarch,2,0.00%
CMIIW,$0.40,0.00,Finance,Blank Checks,501,17.647%
CMMB,$2.03,14600302.00,Health Care,Biotechnology: Pharmaceutical Preparations,56118,0.495%
CMND,$2.59,2639295.00,Health Care,Biotechnology: Pharmaceutical Preparations,331178,14.602%
CMPR,$104.06,2521591285.00,Consumer Discretionary,Publishing,262543,1.631%
CMPS,$12.225,1649755437.00,Health Care,Biotechnology: Pharmaceutical Preparations,3866339,3.514%
CMPX,$2.20,396193413.00,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),4725670,6.28%
CMRC,$2.91,240110630.00,Technology,Computer Software: Prepackaged Software,532164,-2.349%
CMTL,$4.98,148075913.00,Technology,Radio And Television Broadcasting And Communications Equipment,457973,3.967%
CMTV,$38.80,216940616.00,Finance,Major Banks,17534,-3.266%
CNCK,$1.99,270494973.00,Finance,Finance: Consumer Services,486277,2.577%
CNCKW,$0.1983,26954348.00,Finance,Finance: Consumer Services,2631,-0.85%
CNDT,$1.79,277623297.00,Consumer Discretionary,Business Services,1575591,-4.787%
CNET,$0.717,2630264.00,Technology,Computer Software: Programming Data Processing,3154,-0.444%
CNEY,$2.02,16570680.00,Industrials,Major Chemicals,724691,16.763%
CNOB,$30.06,1511672130.00,Finance,Major Banks,329104,1.008%
CNOBP,$24.816,1247959267.00,Finance,Major Banks,3016,0.105%
CNSP,$5.22,7628764.00,Health Care,Biotechnology: Pharmaceutical Preparations,944586,-3.69%
CNTA,$39.78,6155118267.00,Health Care,Biotechnology: Pharmaceutical Preparations,1209407,0.075%
CNTB,$2.40,151113247.00,Health Care,Biotechnology: Pharmaceutical Preparations,507720,2.128%
CNTN,$3.29,229658055.00,Health Care,Biotechnology: Pharmaceutical Preparations,382168,-6.534%
CNTX,$2.63,241642236.00,Health Care,Biotechnology: Pharmaceutical Preparations,832921,1.154%
CNTY,$1.31,36905131.00,Consumer Discretionary,Hotels/Resorts,12136,0.00%
CNVS,$2.47,52598319.00,Consumer Discretionary,Consumer Electronics/Video Chains,64415,0.816%
CNXC,$25.905,1580330018.00,Technology,Computer Software: Prepackaged Software,1049770,-1.651%
CNXN,$66.54,1678541167.00,Consumer Discretionary,Catalog/Specialty Distribution,93974,0.151%
CNXU,$13.77,347813965.00,Health Care,Industrial Specialties,45447,-4.375%
COAG,$27.84,1300278614.00,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),270874,7.532%
COCH,$0.70,53816777.00,Health Care,Industrial Specialties,155238,-1.269%
COCHW,$0.0637,4897327.00,Health Care,Industrial Specialties,18,-0.157%
COCO,$76.49,4368546063.00,Consumer Staples,Beverages (Production/Distribution),844135,0.592%
COCP,$1.13,15579822.00,Health Care,Biotechnology: Pharmaceutical Preparations,350511,-1.739%
CODA,$12.41,139937046.00,Industrials,Industrial Machinery/Components,85774,4.549%
CODX,$9.11,32818456.00,Health Care,Medical/Dental Instruments,50707373,79.684%
COFS,$31.87,477254365.00,Finance,Major Banks,98853,1.368%
COGT,$33.94,5799260056.00,Health Care,Biotechnology: Pharmaceutical Preparations,2815460,3.887%
COHU,$49.93,2355465076.00,Industrials,Electrical Products,2632401,7.307%
COIN,$180.01,47416634631.00,Finance,Finance: Consumer Services,7730298,-2.692%
COKE,$176.43,11743938390.00,Consumer Staples,Beverages (Production/Distribution),532565,0.513%
COLA,$10.80,0.00,,,36577,-0.461%
COLAR,$0.5702,0.00,Finance,Blank Checks,2165,11.804%
COLAU,$11.49,0.00,,,87,0.00%
COLB,$30.07,8704975306.00,Finance,Major Banks,2237365,1.144%
COLL,$33.78,1095613055.00,Health Care,Biotechnology: Pharmaceutical Preparations,283735,-0.851%
COLM,$65.81,3365575522.00,Consumer Discretionary,Apparel,623249,3.818%
COO,$62.03,12102946108.00,Health Care,Ophthalmic Goods,2000310,-0.831%
COOT,$0.6498,18128470.00,Consumer Staples,Packaged Foods,320463,4.891%
COOTW,$0.02,557971.00,Consumer Staples,Packaged Foods,3100,5.263%
CORT,$60.36,6479742214.00,Health Care,Biotechnology: Pharmaceutical Preparations,681762,0.232%
CORZ,$26.37,8382635150.00,Finance,Finance: Consumer Services,18831901,4.394%
CORZW,$19.55,6214657459.00,Finance,Finance: Consumer Services,445605,5.79%
CORZZ,$26.32,8366740885.00,Finance,Finance: Consumer Services,31464,4.238%
COSM,$0.2626,14292922.00,Health Care,Other Pharmaceuticals,2342884,4.00%
COST,$1002.93,444952441942.00,Consumer Discretionary,Department/Specialty Retail Stores,2704649,-2.461%
COYA,$4.71,110483332.00,Health Care,Biotechnology: Pharmaceutical Preparations,93119,-2.079%
CPB,$20.13,6001688803.00,Consumer Staples,Packaged Foods,7143548,-2.187%
CPBI,$18.71,78680321.00,Finance,Savings Institutions,407,0.00%
CPHC,$15.75,81117761.00,Consumer Discretionary,Services-Misc. Amusement & Recreation,1326,0.00%
CPIX,$5.77,86452527.00,Health Care,Biotechnology: Pharmaceutical Preparations,318180,-1.704%
CPOP,$0.2311,18936112.00,Consumer Discretionary,Services-Misc. Amusement & Recreation,29278,0.873%
CPRT,$33.24,32020370817.00,Consumer Discretionary,Retail-Auto Dealers and Gas Stations,12817137,-1.628%
CPRX,$31.33,3834196479.00,Health Care,Biotechnology: Pharmaceutical Preparations,1565802,0.224%
CPSH,$11.12,200237429.00,Consumer Discretionary,Building Materials,24887835,85.333%
CPSS,$9.59,208089238.00,Finance,Finance: Consumer Services,33752,0.209%
CPZ,$12.85,252273693.00,Finance,Trusts Except Educational Religious and Charitable,108148,-0.155%
CRAC,$10.095,0.00,,,17,0.00%
CRACR,$0.1588,0.00,,,53902,5.867%
CRACU,$10.22,0.00,Finance,Blank Checks,594,0.00%
CRACW,$0.0351,0.00,,,1,0.00%
CRAI,$145.50,940372029.00,Consumer Discretionary,Other Consumer Services,129980,-1.463%
CRAN,$10.02,0.00,Finance,Blank Checks,370,-0.497%
CRANR,$0.2186,0.00,Finance,Blank Checks,66016,0.229%
CRANU,$10.25,0.00,,,800,-0.966%
CRAQ,$10.26,0.00,Finance,Blank Checks,3,0.00%
CRAQR,$0.20,0.00,Finance,Blank Checks,19,0.00%
CRBP,$7.91,146554858.00,Health Care,Biotechnology: Pharmaceutical Preparations,3731359,-30.308%
CRBU,$2.16,214230042.00,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),1938701,2.857%
CRCT,$4.04,847990481.00,Technology,Industrial Machinery/Components,473453,1.508%
CRDF,$1.94,132637598.00,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),1832219,8.989%
CRDL,$1.30,149853912.00,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),330287,-1.515%
CRDO,$221.64,40881484702.00,Technology,Semiconductors,9562386,1.479%
CRE,$2.22,4471047.00,Consumer Discretionary,Publishing,5503,0.00%
CREG,$0.3785,8690030.00,Consumer Discretionary,Business Services,1694299,-3.469%
CRESY,$11.335,696053185.00,Finance,Real Estate,279312,2.858%
CREX,$3.70,39098892.00,Technology,EDP Services,49817,-2.116%
CRGO,$2.09,108018511.00,Industrials,Integrated Freight & Logistics,409619,2.703%
CRGOW,$0.0899,4646346.00,Industrials,Integrated Freight & Logistics,29507,-7.70%
CRIS,$0.4942,19263270.00,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),134716,-1.397%
CRMD,$8.27,648797139.00,Health Care,Biotechnology: Pharmaceutical Preparations,1313230,3.634%
CRML,$11.74,1481922508.00,Basic Materials,Metal Mining,11782688,6.922%
CRMLW,$4.86,613470476.00,Basic Materials,Metal Mining,25681,7.048%
CRMT,$11.77,97719837.00,Consumer Discretionary,Retail-Auto Dealers and Gas Stations,63682,-0.926%
CRNC,$11.34,512429754.00,Technology,Computer Software: Prepackaged Software,1579774,3.279%
CRNT,$2.79,253593409.00,Technology,Radio And Television Broadcasting And Communications Equipment,1009941,4.887%
CRNX,$36.78,3878090850.00,Health Care,Biotechnology: Pharmaceutical Preparations,716537,-0.054%
CRON,$2.73,1027186270.00,Health Care," Medicinal Chemicals and Botanical Products ",1096661,-0.365%
